"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Alabama"	"01"	"Large Fringe Metro"	"2"	"2015"	"2015"	416	485280	85.72	76.15	0.01%
	"Alabama"	"01"	"Large Fringe Metro"	"2"	"2016"	"2016"	440	487896	90.18	79.05	0.01%
"Total"	"Alabama"	"01"	"Large Fringe Metro"	"2"			8882	8025042	110.68	113.30	0.12%
	"Alabama"	"01"	"Medium Metro"	"3"	"1999"	"1999"	1760	1133417	155.28	176.07	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2000"	"2000"	1693	1138503	148.70	166.87	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2001"	"2001"	1580	1146929	137.76	153.49	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2002"	"2002"	1516	1153138	131.47	144.72	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2003"	"2003"	1412	1159478	121.78	134.21	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2004"	"2004"	1336	1167714	114.41	124.91	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2005"	"2005"	1335	1180109	113.13	121.02	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2006"	"2006"	1347	1202185	112.05	119.07	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2007"	"2007"	1226	1218101	100.65	105.27	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2008"	"2008"	1219	1233240	98.85	102.81	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2009"	"2009"	1189	1248198	95.26	97.55	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2010"	"2010"	1209	1258068	96.10	97.48	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2011"	"2011"	1291	1271237	101.55	100.49	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2012"	"2012"	1236	1279639	96.59	93.77	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2013"	"2013"	1233	1282911	96.11	91.71	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2014"	"2014"	1188	1288958	92.17	85.92	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2015"	"2015"	1220	1293599	94.31	85.44	0.02%
	"Alabama"	"01"	"Medium Metro"	"3"	"2016"	"2016"	1213	1296650	93.55	83.57	0.02%
"Total"	"Alabama"	"01"	"Medium Metro"	"3"			24203	21952074	110.25	112.89	0.32%
	"Alabama"	"01"	"Small Metro"	"4"	"1999"	"1999"	1885	1089276	173.05	171.71	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2000"	"2000"	1927	1093902	176.16	173.07	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2001"	"2001"	1856	1102177	168.39	164.72	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2002"	"2002"	1643	1107921	148.30	144.79	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2003"	"2003"	1671	1118032	149.46	145.46	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2004"	"2004"	1597	1129680	141.37	137.15	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2005"	"2005"	1611	1147271	140.42	135.24	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2006"	"2006"	1622	1167518	138.93	133.11	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2007"	"2007"	1464	1182639	123.79	116.56	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2008"	"2008"	1424	1197658	118.90	111.58	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2009"	"2009"	1502	1213822	123.74	114.27	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2010"	"2010"	1509	1222281	123.46	112.64	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2011"	"2011"	1476	1232191	119.79	108.20	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2012"	"2012"	1354	1241965	109.02	97.03	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2013"	"2013"	1433	1251150	114.53	100.55	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2014"	"2014"	1400	1260392	111.08	96.38	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2015"	"2015"	1484	1267088	117.12	100.53	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2016"	"2016"	1420	1272731	111.57	93.27	0.02%
"Total"	"Alabama"	"01"	"Small Metro"	"4"			28278	21297694	132.77	122.85	0.37%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	924	510099	181.14	172.02	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	912	511460	178.31	167.58	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	875	511896	170.93	160.08	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	940	511793	183.67	172.90	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	871	512778	169.86	159.31	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	782	514635	151.95	142.01	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	758	516692	146.70	134.97	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	798	520060	153.44	139.12	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	733	523927	139.90	126.78	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	813	528462	153.84	139.14	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	779	530106	146.95	131.70	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	749	531615	140.89	126.26	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	707	531126	133.11	116.93	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	691	532769	129.70	112.54	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	675	530835	127.16	106.47	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	587	530367	110.68	91.85	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	575	529811	108.53	89.14	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	594	528039	112.49	90.47	0.01%
"Total"	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"			13763	9406470	146.31	130.61	0.18%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"1999"	"1999"	1356	649909	208.64	179.98	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2000"	"2000"	1334	650997	204.92	175.78	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2001"	"2001"	1220	647550	188.40	161.22	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2002"	"2002"	1248	644271	193.71	165.72	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2003"	"2003"	1141	642317	177.64	151.82	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2004"	"2004"	1074	640496	167.68	143.80	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2005"	"2005"	1005	639415	157.17	132.31	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2006"	"2006"	969	640400	151.31	127.30	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2007"	"2007"	937	640917	146.20	121.29	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2008"	"2008"	978	641745	152.40	126.24	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2009"	"2009"	963	640541	150.34	124.54	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2010"	"2010"	992	639725	155.07	125.57	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2011"	"2011"	990	635922	155.68	125.11	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2012"	"2012"	916	631000	145.17	114.94	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2013"	"2013"	908	628526	144.46	112.05	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2014"	"2014"	915	625888	146.19	110.77	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2015"	"2015"	877	622834	140.81	105.13	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2016"	"2016"	861	618463	139.22	101.97	0.01%
"Total"	"Alabama"	"01"	"NonCore (non-metro)"	"6"			18684	11480916	162.74	132.85	0.24%
"Total"	"Alabama"	"01"					107743	84016831	128.24	119.50	1.41%
	"Alaska"	"02"	"Medium Metro"	"3"	"1999"	"1999"	207	317172	65.26	137.43	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2000"	"2000"	200	319605	62.58	139.63	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2001"	"2001"	185	326081	56.73	111.31	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2002"	"2002"	201	332582	60.44	113.15	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2003"	"2003"	191	337730	56.55	110.14	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2004"	"2004"	192	345245	55.61	91.54	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2005"	"2005"	210	350903	59.85	103.10	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2006"	"2006"	179	358718	49.90	88.54	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2007"	"2007"	171	360194	47.47	80.75	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2008"	"2008"	191	365633	52.24	84.25	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2009"	"2009"	209	374562	55.80	83.68	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2010"	"2010"	188	380821	49.37	77.18	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2011"	"2011"	219	387516	56.51	78.65	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2012"	"2012"	206	392535	52.48	74.27	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2013"	"2013"	181	396142	45.69	63.64	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2014"	"2014"	220	398892	55.15	76.50	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2015"	"2015"	217	399790	54.28	72.70	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2016"	"2016"	216	402557	53.66	64.37	0.00%
"Total"	"Alaska"	"02"	"Medium Metro"	"3"			3583	6546678	54.73	86.74	0.05%
	"Alaska"	"02"	"Small Metro"	"4"	"1999"	"1999"	50	83390	59.96	150.84	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2000"	"2000"	49	82840	59.15	147.67	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2001"	"2001"	50	84814	58.95	150.87	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2002"	"2002"	37	86095	42.98	107.50	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2003"	"2003"	37	86885	42.59	103.97	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2004"	"2004"	52	89043	58.40	105.57	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2005"	"2005"	46	90431	50.87	96.48	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2006"	"2006"	36	90545	39.76	82.23	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2007"	"2007"	39	93545	41.69	73.48	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2008"	"2008"	44	94552	46.54	79.23	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2009"	"2009"	59	95238	61.95	98.66	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2010"	"2010"	45	97581	46.12	75.38	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2011"	"2011"	53	99192	53.43	81.86	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2012"	"2012"	43	100272	42.88	70.26	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2013"	"2013"	43	100436	42.81	62.75	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2014"	"2014"	51	99357	51.33	79.45	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2015"	"2015"	60	99631	60.22	79.91	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2016"	"2016"	48	100605	47.71	61.49	0.00%
"Total"	"Alaska"	"02"	"Small Metro"	"4"			842	1674452	50.29	88.89	0.01%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	19	45026	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	28	44781	62.53	94.52	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	38	44298	85.78	136.45	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	29	44311	65.45	96.78	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	32	44328	72.19	112.93	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	21	44347	47.35	72.77	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	23	44308	51.91	75.54	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	32	44300	72.23	95.48	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	27	44023	61.33	95.99	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	23	44436	51.76	81.48	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	30	44151	67.95	88.72	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	20	44752	44.69	65.14	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	27	45757	59.01	74.05	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	25	46335	53.95	54.38	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	25	46389	53.89	59.46	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	49	46193	106.08	114.65	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	34	46465	73.17	81.04	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	38	46214	82.23	85.97	0.00%
"Total"	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"			520	810414	64.16	85.75	0.01%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"1999"	"1999"	107	179191	59.71	119.65	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2000"	"2000"	131	179706	72.90	144.46	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2001"	"2001"	108	178521	60.50	117.04	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2002"	"2002"	128	179349	71.37	123.81	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2003"	"2003"	130	179471	72.44	131.55	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2004"	"2004"	112	180651	62.00	111.81	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2005"	"2005"	94	181304	51.85	85.05	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2006"	"2006"	104	181739	57.22	90.43	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2007"	"2007"	107	182538	58.62	92.97	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2008"	"2008"	116	182834	63.45	98.74	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2009"	"2009"	148	184944	80.02	116.31	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2010"	"2010"	133	187077	71.09	96.58	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2011"	"2011"	131	190253	68.86	86.45	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2012"	"2012"	140	192307	72.80	86.60	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2013"	"2013"	136	192165	70.77	90.62	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2014"	"2014"	134	192290	69.69	81.05	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2015"	"2015"	179	192546	92.96	110.90	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2016"	"2016"	168	192518	87.26	99.97	0.00%
"Total"	"Alaska"	"02"	"NonCore (non-metro)"	"6"			2306	3329404	69.26	102.58	0.03%
"Total"	"Alaska"	"02"					7251	12360948	58.66	91.45	0.09%
	"Arizona"	"04"	"Large Central Metro"	"1"	"1999"	"1999"	4889	3004985	162.70	180.39	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2000"	"2000"	4714	3072149	153.44	170.78	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2001"	"2001"	4635	3175989	145.94	162.27	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2002"	"2002"	4830	3255388	148.37	165.77	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2003"	"2003"	4900	3328468	147.21	163.48	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2004"	"2004"	4714	3417860	137.92	152.73	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2005"	"2005"	4910	3538988	138.74	152.55	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2006"	"2006"	4603	3642884	126.36	138.30	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2007"	"2007"	4198	3711954	113.09	122.79	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2008"	"2008"	4288	3771061	113.71	121.84	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2009"	"2009"	4174	3803779	109.73	114.98	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2010"	"2010"	4054	3817117	106.21	108.66	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2011"	"2011"	4227	3880244	108.94	108.43	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2012"	"2012"	4057	3942169	102.91	100.20	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2013"	"2013"	3939	4009412	98.24	93.88	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2014"	"2014"	3735	4087191	91.38	85.24	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2015"	"2015"	3754	4167947	90.07	82.09	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2016"	"2016"	3955	4242997	93.21	83.00	0.05%
"Total"	"Arizona"	"04"	"Large Central Metro"	"1"			78576	65870582	119.29	122.88	1.03%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"1999"	"1999"	288	173364	166.12	158.65	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2000"	"2000"	313	179727	174.15	158.74	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2001"	"2001"	242	187747	128.90	120.80	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2002"	"2002"	341	197082	173.02	167.13	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2003"	"2003"	322	207920	154.87	152.25	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2004"	"2004"	324	219472	147.63	149.79	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2005"	"2005"	370	235708	156.97	162.36	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2006"	"2006"	331	271328	121.99	128.32	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2007"	"2007"	309	306174	100.92	107.38	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2008"	"2008"	346	335311	103.19	115.78	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2009"	"2009"	253	349830	72.32	78.25	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2010"	"2010"	349	375770	92.88	100.57	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2011"	"2011"	354	382992	92.43	96.27	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2012"	"2012"	408	387365	105.33	99.44	0.01%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2013"	"2013"	343	389350	88.10	80.14	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2014"	"2014"	351	401918	87.33	76.20	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2015"	"2015"	426	406584	104.78	86.50	0.01%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2016"	"2016"	396	418540	94.61	74.18	0.01%
"Total"	"Arizona"	"04"	"Large Fringe Metro"	"2"			6066	5426182	111.79	107.25	0.08%
	"Arizona"	"04"	"Medium Metro"	"3"	"1999"	"1999"	1533	828905	184.94	173.30	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2000"	"2000"	1407	843746	166.76	156.41	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2001"	"2001"	1374	859280	159.90	147.91	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2002"	"2002"	1307	874267	149.50	137.91	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2003"	"2003"	1304	885893	147.20	133.51	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2004"	"2004"	1215	901342	134.80	121.58	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2005"	"2005"	1165	920298	126.59	111.70	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2006"	"2006"	1159	940930	123.18	107.71	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2007"	"2007"	1173	955869	122.72	104.90	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2008"	"2008"	1248	967778	128.96	108.51	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2009"	"2009"	1262	975580	129.36	107.00	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2010"	"2010"	1086	980263	110.79	89.92	0.01%
	"Arizona"	"04"	"Medium Metro"	"3"	"2011"	"2011"	1193	989569	120.56	94.67	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2012"	"2012"	1182	992394	119.11	91.54	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2013"	"2013"	1304	996554	130.85	98.34	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2014"	"2014"	1260	1004516	125.43	91.76	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2015"	"2015"	1246	1010025	123.36	88.17	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2016"	"2016"	1338	1016206	131.67	92.10	0.02%
"Total"	"Arizona"	"04"	"Medium Metro"	"3"			22756	16943415	134.31	111.03	0.30%
	"Arizona"	"04"	"Small Metro"	"4"	"1999"	"1999"	1307	700796	186.50	161.81	0.02%
