"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Alabama"	"01"	"Medium Metro"	"3"	"2015"	"2015"	699	1293599	54.04	50.28	0.03%
	"Alabama"	"01"	"Medium Metro"	"3"	"2016"	"2016"	726	1296650	55.99	51.33	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"1999"	"1999"	705	1089276	64.72	65.06	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2000"	"2000"	752	1093902	68.74	68.33	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2001"	"2001"	706	1102177	64.06	63.62	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2002"	"2002"	780	1107921	70.40	69.92	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2003"	"2003"	719	1118032	64.31	63.44	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2004"	"2004"	672	1129680	59.49	58.54	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2005"	"2005"	742	1147271	64.68	62.83	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2006"	"2006"	660	1167518	56.53	54.55	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2007"	"2007"	653	1182639	55.22	52.90	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2008"	"2008"	693	1197658	57.86	54.96	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2009"	"2009"	669	1213822	55.12	52.16	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2010"	"2010"	680	1222281	55.63	52.02	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2011"	"2011"	617	1232191	50.07	45.63	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2012"	"2012"	639	1241965	51.45	46.51	0.02%
	"Alabama"	"01"	"Small Metro"	"4"	"2013"	"2013"	688	1251150	54.99	48.96	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2014"	"2014"	667	1260392	52.92	46.69	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2015"	"2015"	723	1267088	57.06	49.28	0.03%
	"Alabama"	"01"	"Small Metro"	"4"	"2016"	"2016"	646	1272731	50.76	43.11	0.03%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	428	510099	83.91	80.35	0.02%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	421	511460	82.31	78.18	0.02%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	394	511896	76.97	72.95	0.02%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	415	511793	81.09	77.13	0.02%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	364	512778	70.99	68.06	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	377	514635	73.26	69.57	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	373	516692	72.19	67.70	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	332	520060	63.84	60.08	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	345	523927	65.85	61.47	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	369	528462	69.83	64.30	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	372	530106	70.17	64.14	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	283	531615	53.23	48.39	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	349	531126	65.71	58.37	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	321	532769	60.25	53.17	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	317	530835	59.72	51.51	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	310	530367	58.45	50.16	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	355	529811	67.01	56.05	0.01%
	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	368	528039	69.69	56.00	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"1999"	"1999"	565	649909	86.94	74.04	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2000"	"2000"	541	650997	83.10	70.59	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2001"	"2001"	482	647550	74.43	63.46	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2002"	"2002"	566	644271	87.85	75.02	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2003"	"2003"	497	642317	77.38	66.36	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2004"	"2004"	488	640496	76.19	65.11	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2005"	"2005"	489	639415	76.48	64.47	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2006"	"2006"	471	640400	73.55	61.82	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2007"	"2007"	459	640917	71.62	59.77	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2008"	"2008"	446	641745	69.50	58.53	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2009"	"2009"	439	640541	68.54	57.38	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2010"	"2010"	444	639725	69.40	56.93	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2011"	"2011"	383	635922	60.23	48.67	0.01%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2012"	"2012"	420	631000	66.56	51.59	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2013"	"2013"	388	628526	61.73	48.17	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2014"	"2014"	403	625888	64.39	49.23	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2015"	"2015"	453	622834	72.73	53.78	0.02%
	"Alabama"	"01"	"NonCore (non-metro)"	"6"	"2016"	"2016"	461	618463	74.54	54.35	0.02%
	"Alaska"	"02"	"Medium Metro"	"3"	"1999"	"1999"	96	317172	30.27	79.68	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2000"	"2000"	96	319605	30.04	74.33	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2001"	"2001"	78	326081	23.92	60.31	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2002"	"2002"	86	332582	25.86	63.36	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2003"	"2003"	88	337730	26.06	62.16	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2004"	"2004"	92	345245	26.65	53.83	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2005"	"2005"	88	350903	25.08	51.90	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2006"	"2006"	90	358718	25.09	46.54	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2007"	"2007"	86	360194	23.88	51.32	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2008"	"2008"	79	365633	21.61	38.45	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2009"	"2009"	80	374562	21.36	37.45	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2010"	"2010"	84	380821	22.06	38.28	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2011"	"2011"	86	387516	22.19	37.94	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2012"	"2012"	89	392535	22.67	35.40	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2013"	"2013"	104	396142	26.25	41.41	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2014"	"2014"	80	398892	20.06	31.31	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2015"	"2015"	99	399790	24.76	36.44	0.00%
	"Alaska"	"02"	"Medium Metro"	"3"	"2016"	"2016"	99	402557	24.59	37.53	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"1999"	"1999"	14	83390	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2000"	"2000"	24	82840	28.97	89.50	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2001"	"2001"	20	84814	23.58	63.79	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2002"	"2002"	14	86095	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2003"	"2003"	13	86885	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2004"	"2004"	20	89043	22.46	60.90	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2005"	"2005"	22	90431	24.33	65.09	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2006"	"2006"	14	90545	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2007"	"2007"	15	93545	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2008"	"2008"	20	94552	21.15	40.75	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2009"	"2009"	14	95238	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2010"	"2010"	21	97581	21.52	45.79	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2011"	"2011"	23	99192	23.19	43.31	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2012"	"2012"	26	100272	25.93	58.31	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2013"	"2013"	25	100436	24.89	50.46	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2014"	"2014"	Suppressed	99357	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"Small Metro"	"4"	"2015"	"2015"	19	99631	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Small Metro"	"4"	"2016"	"2016"	27	100605	26.84	47.98	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	14	45026	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	Suppressed	44781	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	10	44298	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	12	44311	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	18	44328	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	10	44347	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	Suppressed	44308	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	14	44300	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	Suppressed	44023	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	13	44436	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	10	44151	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	10	44752	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	13	45757	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	15	46335	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	Suppressed	46389	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	12	46193	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	10	46465	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	10	46214	Unreliable	Unreliable	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"1999"	"1999"	47	179191	26.23	65.42	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2000"	"2000"	44	179706	24.48	58.24	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2001"	"2001"	50	178521	28.01	57.56	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2002"	"2002"	46	179349	25.65	50.89	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2003"	"2003"	66	179471	36.77	70.56	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2004"	"2004"	50	180651	27.68	50.92	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2005"	"2005"	59	181304	32.54	62.49	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2006"	"2006"	59	181739	32.46	57.73	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2007"	"2007"	47	182538	25.75	46.51	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2008"	"2008"	60	182834	32.82	58.09	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2009"	"2009"	58	184944	31.36	56.00	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2010"	"2010"	52	187077	27.80	44.74	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2011"	"2011"	46	190253	24.18	38.13	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2012"	"2012"	58	192307	30.16	48.40	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2013"	"2013"	52	192165	27.06	41.24	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2014"	"2014"	57	192290	29.64	41.22	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2015"	"2015"	54	192546	28.05	40.56	0.00%
	"Alaska"	"02"	"NonCore (non-metro)"	"6"	"2016"	"2016"	60	192518	31.17	43.50	0.00%
	"Arizona"	"04"	"Large Central Metro"	"1"	"1999"	"1999"	1497	3004985	49.82	55.53	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2000"	"2000"	1473	3072149	47.95	53.29	0.06%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2001"	"2001"	1399	3175989	44.05	49.20	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2002"	"2002"	1419	3255388	43.59	48.87	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2003"	"2003"	1343	3328468	40.35	44.98	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2004"	"2004"	1360	3417860	39.79	44.31	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2005"	"2005"	1280	3538988	36.17	40.07	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2006"	"2006"	1236	3642884	33.93	37.41	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2007"	"2007"	1171	3711954	31.55	34.50	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2008"	"2008"	1159	3771061	30.73	33.07	0.04%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2009"	"2009"	1077	3803779	28.31	30.03	0.04%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2010"	"2010"	1111	3817117	29.11	30.06	0.04%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2011"	"2011"	1120	3880244	28.86	29.04	0.04%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2012"	"2012"	1130	3942169	28.66	28.24	0.04%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2013"	"2013"	1157	4009412	28.86	27.88	0.04%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2014"	"2014"	1242	4087191	30.39	28.75	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2015"	"2015"	1343	4167947	32.22	29.88	0.05%
	"Arizona"	"04"	"Large Central Metro"	"1"	"2016"	"2016"	1339	4242997	31.56	28.61	0.05%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"1999"	"1999"	93	173364	53.64	56.05	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2000"	"2000"	88	179727	48.96	47.58	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2001"	"2001"	79	187747	42.08	40.15	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2002"	"2002"	88	197082	44.65	43.52	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2003"	"2003"	92	207920	44.25	46.15	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2004"	"2004"	94	219472	42.83	44.94	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2005"	"2005"	74	235708	31.39	32.79	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2006"	"2006"	98	271328	36.12	38.07	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2007"	"2007"	90	306174	29.40	32.03	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2008"	"2008"	78	335311	23.26	25.80	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2009"	"2009"	91	349830	26.01	29.26	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2010"	"2010"	91	375770	24.22	26.26	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2011"	"2011"	99	382992	25.85	27.65	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2012"	"2012"	116	387365	29.95	29.80	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2013"	"2013"	94	389350	24.14	23.18	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2014"	"2014"	75	401918	18.66	16.79	0.00%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2015"	"2015"	132	406584	32.47	27.90	0.01%
	"Arizona"	"04"	"Large Fringe Metro"	"2"	"2016"	"2016"	125	418540	29.87	24.02	0.00%
	"Arizona"	"04"	"Medium Metro"	"3"	"1999"	"1999"	452	828905	54.53	51.32	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2000"	"2000"	521	843746	61.75	58.23	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2001"	"2001"	461	859280	53.65	49.80	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2002"	"2002"	473	874267	54.10	50.08	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2003"	"2003"	456	885893	51.47	46.74	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2004"	"2004"	481	901342	53.36	48.16	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2005"	"2005"	443	920298	48.14	42.83	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2006"	"2006"	388	940930	41.24	36.07	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2007"	"2007"	394	955869	41.22	35.40	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2008"	"2008"	386	967778	39.89	33.73	0.01%
	"Arizona"	"04"	"Medium Metro"	"3"	"2009"	"2009"	403	975580	41.31	34.17	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2010"	"2010"	412	980263	42.03	34.59	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2011"	"2011"	420	989569	42.44	33.56	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2012"	"2012"	432	992394	43.53	34.00	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2013"	"2013"	404	996554	40.54	30.90	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2014"	"2014"	385	1004516	38.33	28.16	0.01%
	"Arizona"	"04"	"Medium Metro"	"3"	"2015"	"2015"	442	1010025	43.76	31.41	0.02%
	"Arizona"	"04"	"Medium Metro"	"3"	"2016"	"2016"	462	1016206	45.46	31.48	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"1999"	"1999"	395	700796	56.36	51.36	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2000"	"2000"	420	716650	58.61	52.30	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2001"	"2001"	410	732902	55.94	49.93	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2002"	"2002"	422	750070	56.26	51.38	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2003"	"2003"	410	766246	53.51	46.35	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2004"	"2004"	396	789518	50.16	43.36	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2005"	"2005"	426	815824	52.22	45.84	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2006"	"2006"	379	840034	45.12	39.16	0.01%
	"Arizona"	"04"	"Small Metro"	"4"	"2007"	"2007"	414	854538	48.45	40.79	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2008"	"2008"	403	863367	46.68	37.75	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2009"	"2009"	390	868140	44.92	36.02	0.02%
	"Arizona"	"04"	"Small Metro"	"4"	"2010"	"2010"	375	872737	42.97	33.39	0.01%
	"Arizona"	"04"	"Small Metro"	"4"	"2011"	"2011"	382	882909	43.27	32.46	0.01%
	"Arizona"	"04"	"Small Metro"	"4"	"2012"	"2012"	348	884092	39.36	28.74	0.01%
