"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Blount County, AL"	"01009"	"2012"	"2012"	579	57826	1001.28	888.71	0.00%
	"Blount County, AL"	"01009"	"2013"	"2013"	556	57872	960.74	845.88	0.00%
	"Blount County, AL"	"01009"	"2014"	"2014"	624	57719	1081.10	930.38	0.00%
	"Blount County, AL"	"01009"	"2015"	"2015"	613	57673	1062.89	880.56	0.00%
	"Blount County, AL"	"01009"	"2016"	"2016"	697	57704	1207.89	989.37	0.00%
	"Bullock County, AL"	"01011"	"2009"	"2009"	114	10987	1037.59	887.07	0.00%
	"Bullock County, AL"	"01011"	"2010"	"2010"	132	10914	1209.46	1075.21	0.00%
	"Bullock County, AL"	"01011"	"2011"	"2011"	115	10542	1090.87	1003.40	0.00%
	"Bullock County, AL"	"01011"	"2012"	"2012"	101	10474	964.29	839.14	0.00%
	"Bullock County, AL"	"01011"	"2013"	"2013"	120	10639	1127.93	992.33	0.00%
	"Bullock County, AL"	"01011"	"2014"	"2014"	119	10764	1105.54	978.38	0.00%
	"Bullock County, AL"	"01011"	"2015"	"2015"	120	10696	1121.91	989.01	0.00%
	"Bullock County, AL"	"01011"	"2016"	"2016"	133	10362	1283.54	1063.01	0.00%
	"Butler County, AL"	"01013"	"2009"	"2009"	244	20867	1169.31	914.74	0.00%
	"Butler County, AL"	"01013"	"2010"	"2010"	272	20947	1298.52	986.88	0.00%
	"Butler County, AL"	"01013"	"2011"	"2011"	275	20650	1331.72	994.10	0.00%
	"Butler County, AL"	"01013"	"2012"	"2012"	279	20307	1373.91	1026.93	0.00%
	"Butler County, AL"	"01013"	"2013"	"2013"	247	20265	1218.85	893.19	0.00%
	"Butler County, AL"	"01013"	"2014"	"2014"	294	20296	1448.56	1073.33	0.00%
	"Butler County, AL"	"01013"	"2015"	"2015"	255	20154	1265.26	962.95	0.00%
	"Butler County, AL"	"01013"	"2016"	"2016"	275	19998	1375.14	1014.00	0.00%
	"Calhoun County, AL"	"01015"	"2009"	"2009"	1342	118363	1133.80	1051.76	0.01%
	"Calhoun County, AL"	"01015"	"2010"	"2010"	1383	118572	1166.38	1065.99	0.01%
	"Calhoun County, AL"	"01015"	"2011"	"2011"	1341	117797	1138.40	1023.22	0.01%
	"Calhoun County, AL"	"01015"	"2012"	"2012"	1373	117296	1170.54	1029.94	0.01%
	"Calhoun County, AL"	"01015"	"2013"	"2013"	1403	116736	1201.86	1040.33	0.01%
	"Calhoun County, AL"	"01015"	"2014"	"2014"	1405	115916	1212.08	1032.16	0.01%
	"Calhoun County, AL"	"01015"	"2015"	"2015"	1484	115620	1283.51	1089.08	0.01%
	"Calhoun County, AL"	"01015"	"2016"	"2016"	1404	114611	1225.01	1023.86	0.01%
	"Chambers County, AL"	"01017"	"2009"	"2009"	453	34384	1317.47	1024.06	0.00%
	"Chambers County, AL"	"01017"	"2010"	"2010"	446	34215	1303.52	1012.90	0.00%
	"Chambers County, AL"	"01017"	"2011"	"2011"	445	33939	1311.18	1025.35	0.00%
	"Chambers County, AL"	"01017"	"2012"	"2012"	497	34064	1459.02	1133.45	0.00%
	"Chambers County, AL"	"01017"	"2013"	"2013"	454	34162	1328.96	1000.29	0.00%
	"Chambers County, AL"	"01017"	"2014"	"2014"	425	34076	1247.21	929.43	0.00%
	"Chambers County, AL"	"01017"	"2015"	"2015"	438	34123	1283.59	957.41	0.00%
	"Chambers County, AL"	"01017"	"2016"	"2016"	460	33843	1359.22	1015.77	0.00%
	"Cherokee County, AL"	"01019"	"2009"	"2009"	304	25854	1175.83	978.65	0.00%
	"Cherokee County, AL"	"01019"	"2010"	"2010"	307	25989	1181.27	979.80	0.00%
	"Cherokee County, AL"	"01019"	"2011"	"2011"	330	26057	1266.45	1020.27	0.00%
	"Cherokee County, AL"	"01019"	"2012"	"2012"	333	26021	1279.74	1018.11	0.00%
	"Cherokee County, AL"	"01019"	"2013"	"2013"	331	26203	1263.21	999.05	0.00%
	"Cherokee County, AL"	"01019"	"2014"	"2014"	340	26037	1305.83	1007.32	0.00%
	"Cherokee County, AL"	"01019"	"2015"	"2015"	345	25859	1334.16	967.87	0.00%
	"Cherokee County, AL"	"01019"	"2016"	"2016"	361	25725	1403.30	1022.32	0.00%
	"Chilton County, AL"	"01021"	"2009"	"2009"	447	43484	1027.96	985.96	0.00%
	"Chilton County, AL"	"01021"	"2010"	"2010"	458	43643	1049.42	1012.53	0.00%
	"Chilton County, AL"	"01021"	"2011"	"2011"	486	43895	1107.19	1041.97	0.00%
	"Chilton County, AL"	"01021"	"2012"	"2012"	483	43819	1102.26	1025.64	0.00%
	"Chilton County, AL"	"01021"	"2013"	"2013"	514	43951	1169.48	1060.50	0.00%
	"Chilton County, AL"	"01021"	"2014"	"2014"	444	43931	1010.68	918.62	0.00%
	"Chilton County, AL"	"01021"	"2015"	"2015"	529	43943	1203.83	1070.10	0.00%
	"Chilton County, AL"	"01021"	"2016"	"2016"	475	43941	1080.99	920.05	0.00%
	"Choctaw County, AL"	"01023"	"2009"	"2009"	169	13976	1209.22	985.37	0.00%
	"Choctaw County, AL"	"01023"	"2010"	"2010"	158	13859	1140.05	919.29	0.00%
	"Choctaw County, AL"	"01023"	"2011"	"2011"	145	13609	1065.47	824.86	0.00%
	"Choctaw County, AL"	"01023"	"2012"	"2012"	187	13633	1371.67	1026.71	0.00%
	"Choctaw County, AL"	"01023"	"2013"	"2013"	190	13426	1415.16	1007.75	0.00%
	"Choctaw County, AL"	"01023"	"2014"	"2014"	163	13323	1223.45	887.04	0.00%
	"Choctaw County, AL"	"01023"	"2015"	"2015"	183	13170	1389.52	959.25	0.00%
	"Choctaw County, AL"	"01023"	"2016"	"2016"	180	12993	1385.36	978.95	0.00%
	"Clarke County, AL"	"01025"	"2009"	"2009"	298	26038	1144.48	978.59	0.00%
	"Clarke County, AL"	"01025"	"2010"	"2010"	313	25833	1211.63	1020.45	0.00%
	"Clarke County, AL"	"01025"	"2011"	"2011"	296	25695	1151.98	938.31	0.00%
	"Clarke County, AL"	"01025"	"2012"	"2012"	269	25161	1069.11	886.52	0.00%
	"Clarke County, AL"	"01025"	"2013"	"2013"	291	25207	1154.44	922.32	0.00%
	"Clarke County, AL"	"01025"	"2014"	"2014"	290	24945	1162.56	882.12	0.00%
	"Clarke County, AL"	"01025"	"2015"	"2015"	275	24675	1114.49	854.75	0.00%
	"Clarke County, AL"	"01025"	"2016"	"2016"	315	24392	1291.41	942.78	0.00%
	"Clay County, AL"	"01027"	"2009"	"2009"	206	14006	1470.80	1135.20	0.00%
	"Clay County, AL"	"01027"	"2010"	"2010"	176	13932	1263.28	970.89	0.00%
	"Clay County, AL"	"01027"	"2011"	"2011"	230	13862	1659.21	1221.26	0.00%
	"Clay County, AL"	"01027"	"2012"	"2012"	166	13435	1235.58	883.41	0.00%
	"Clay County, AL"	"01027"	"2013"	"2013"	166	13486	1230.91	894.63	0.00%
	"Clay County, AL"	"01027"	"2014"	"2014"	188	13552	1387.25	1033.26	0.00%
	"Clay County, AL"	"01027"	"2015"	"2015"	190	13555	1401.70	974.58	0.00%
	"Clay County, AL"	"01027"	"2016"	"2016"	177	13492	1311.89	916.94	0.00%
	"Cleburne County, AL"	"01029"	"2009"	"2009"	185	14918	1240.11	1090.69	0.00%
	"Cleburne County, AL"	"01029"	"2010"	"2010"	184	14972	1228.96	1063.41	0.00%
	"Cleburne County, AL"	"01029"	"2011"	"2011"	157	14835	1058.31	892.63	0.00%
	"Cleburne County, AL"	"01029"	"2012"	"2012"	167	14832	1125.94	915.64	0.00%
	"Cleburne County, AL"	"01029"	"2013"	"2013"	189	14994	1260.50	1023.88	0.00%
	"Cleburne County, AL"	"01029"	"2014"	"2014"	208	15080	1379.31	1082.15	0.00%
	"Cleburne County, AL"	"01029"	"2015"	"2015"	205	15018	1365.03	1026.41	0.00%
	"Cleburne County, AL"	"01029"	"2016"	"2016"	191	14924	1279.82	971.26	0.00%
	"Coffee County, AL"	"01031"	"2009"	"2009"	496	49440	1003.24	914.96	0.00%
	"Coffee County, AL"	"01031"	"2010"	"2010"	512	49948	1025.07	934.62	0.00%
	"Coffee County, AL"	"01031"	"2011"	"2011"	483	50526	955.94	856.47	0.00%
	"Coffee County, AL"	"01031"	"2012"	"2012"	514	51252	1002.89	893.06	0.00%
	"Coffee County, AL"	"01031"	"2013"	"2013"	469	50938	920.73	799.87	0.00%
	"Coffee County, AL"	"01031"	"2014"	"2014"	516	50909	1013.57	866.17	0.00%
	"Coffee County, AL"	"01031"	"2015"	"2015"	502	51211	980.26	840.24	0.00%
	"Coffee County, AL"	"01031"	"2016"	"2016"	508	51226	991.68	843.30	0.00%
	"Colbert County, AL"	"01033"	"2009"	"2009"	637	54426	1170.40	916.85	0.00%
	"Colbert County, AL"	"01033"	"2010"	"2010"	694	54428	1275.08	1009.24	0.00%
	"Colbert County, AL"	"01033"	"2011"	"2011"	668	54512	1225.42	934.22	0.00%
	"Colbert County, AL"	"01033"	"2012"	"2012"	693	54446	1272.82	971.90	0.00%
	"Colbert County, AL"	"01033"	"2013"	"2013"	704	54520	1291.27	969.67	0.00%
	"Colbert County, AL"	"01033"	"2014"	"2014"	730	54543	1338.39	994.79	0.00%
	"Colbert County, AL"	"01033"	"2015"	"2015"	747	54354	1374.32	1023.23	0.00%
	"Colbert County, AL"	"01033"	"2016"	"2016"	707	54216	1304.04	955.83	0.00%
	"Conecuh County, AL"	"01035"	"2009"	"2009"	177	13274	1333.43	1074.09	0.00%
	"Conecuh County, AL"	"01035"	"2010"	"2010"	167	13228	1262.47	993.68	0.00%
	"Conecuh County, AL"	"01035"	"2011"	"2011"	181	13105	1381.15	1035.21	0.00%
	"Conecuh County, AL"	"01035"	"2012"	"2012"	193	12981	1486.79	1094.50	0.00%
	"Conecuh County, AL"	"01035"	"2013"	"2013"	161	12887	1249.32	896.79	0.00%
	"Conecuh County, AL"	"01035"	"2014"	"2014"	164	12670	1294.40	935.30	0.00%
	"Conecuh County, AL"	"01035"	"2015"	"2015"	190	12672	1499.37	1053.33	0.00%
	"Conecuh County, AL"	"01035"	"2016"	"2016"	153	12395	1234.37	822.67	0.00%
	"Coosa County, AL"	"01037"	"2009"	"2009"	134	11410	1174.41	991.88	0.00%
	"Coosa County, AL"	"01037"	"2010"	"2010"	148	11539	1282.61	1032.53	0.00%
	"Coosa County, AL"	"01037"	"2011"	"2011"	153	10713	1428.17	1345.05	0.00%
	"Coosa County, AL"	"01037"	"2012"	"2012"	127	10966	1158.13	874.32	0.00%
	"Coosa County, AL"	"01037"	"2013"	"2013"	134	10898	1229.58	912.23	0.00%
	"Coosa County, AL"	"01037"	"2014"	"2014"	122	10886	1120.71	858.95	0.00%
	"Coosa County, AL"	"01037"	"2015"	"2015"	151	10724	1408.06	1058.05	0.00%
	"Coosa County, AL"	"01037"	"2016"	"2016"	160	10581	1512.14	1167.86	0.00%
	"Covington County, AL"	"01039"	"2009"	"2009"	495	37648	1314.81	970.23	0.00%
	"Covington County, AL"	"01039"	"2010"	"2010"	477	37765	1263.07	919.87	0.00%
	"Covington County, AL"	"01039"	"2011"	"2011"	477	38058	1253.35	922.52	0.00%
	"Covington County, AL"	"01039"	"2012"	"2012"	508	37955	1338.43	945.15	0.00%
	"Covington County, AL"	"01039"	"2013"	"2013"	502	37886	1325.03	933.26	0.00%
	"Covington County, AL"	"01039"	"2014"	"2014"	545	37914	1437.46	1018.54	0.00%
	"Covington County, AL"	"01039"	"2015"	"2015"	546	37835	1443.11	999.61	0.00%
	"Covington County, AL"	"01039"	"2016"	"2016"	503	37458	1342.84	949.82	0.00%
	"Crenshaw County, AL"	"01041"	"2009"	"2009"	182	14024	1297.78	1009.11	0.00%
	"Crenshaw County, AL"	"01041"	"2010"	"2010"	167	13906	1200.92	970.35	0.00%
	"Crenshaw County, AL"	"01041"	"2011"	"2011"	164	13911	1178.92	946.35	0.00%
	"Crenshaw County, AL"	"01041"	"2012"	"2012"	165	14083	1171.63	959.62	0.00%
	"Crenshaw County, AL"	"01041"	"2013"	"2013"	169	13986	1208.35	930.64	0.00%
	"Crenshaw County, AL"	"01041"	"2014"	"2014"	200	13977	1430.92	1111.73	0.00%
	"Crenshaw County, AL"	"01041"	"2015"	"2015"	178	13963	1274.80	972.00	0.00%
	"Crenshaw County, AL"	"01041"	"2016"	"2016"	191	13913	1372.82	999.73	0.00%
	"Cullman County, AL"	"01043"	"2009"	"2009"	930	80351	1157.42	1004.07	0.00%
	"Cullman County, AL"	"01043"	"2010"	"2010"	911	80406	1133.00	978.16	0.00%
	"Cullman County, AL"	"01043"	"2011"	"2011"	945	80536	1173.39	1004.75	0.00%
	"Cullman County, AL"	"01043"	"2012"	"2012"	960	80440	1193.44	1003.45	0.00%
	"Cullman County, AL"	"01043"	"2013"	"2013"	962	80811	1190.43	998.15	0.00%
	"Cullman County, AL"	"01043"	"2014"	"2014"	930	81289	1144.07	958.03	0.00%
	"Cullman County, AL"	"01043"	"2015"	"2015"	1007	82005	1227.97	998.74	0.00%
	"Cullman County, AL"	"01043"	"2016"	"2016"	1012	82471	1227.10	988.90	0.00%
	"Dale County, AL"	"01045"	"2009"	"2009"	500	49854	1002.93	981.44	0.00%
	"Dale County, AL"	"01045"	"2010"	"2010"	448	50251	891.52	877.59	0.00%
	"Dale County, AL"	"01045"	"2011"	"2011"	458	50044	915.19	885.96	0.00%
	"Dale County, AL"	"01045"	"2012"	"2012"	451	50444	894.06	833.11	0.00%
	"Dale County, AL"	"01045"	"2013"	"2013"	499	49884	1000.32	925.16	0.00%
	"Dale County, AL"	"01045"	"2014"	"2014"	473	49484	955.86	851.15	0.00%
	"Dale County, AL"	"01045"	"2015"	"2015"	511	49565	1030.97	898.36	0.00%
	"Dale County, AL"	"01045"	"2016"	"2016"	550	49226	1117.30	952.37	0.00%
	"Dallas County, AL"	"01047"	"2009"	"2009"	526	43759	1202.04	1118.61	0.00%
	"Dallas County, AL"	"01047"	"2010"	"2010"	516	43820	1177.54	1096.59	0.00%
	"Dallas County, AL"	"01047"	"2011"	"2011"	513	43332	1183.88	1069.59	0.00%
	"Dallas County, AL"	"01047"	"2012"	"2012"	552	42864	1287.79	1153.96	0.00%
	"Dallas County, AL"	"01047"	"2013"	"2013"	524	41996	1247.74	1114.04	0.00%
	"Dallas County, AL"	"01047"	"2014"	"2014"	510	41711	1222.70	1073.01	0.00%
	"Dallas County, AL"	"01047"	"2015"	"2015"	544	41131	1322.60	1136.19	0.00%
	"Dallas County, AL"	"01047"	"2016"	"2016"	571	40008	1427.21	1184.19	0.00%
	"DeKalb County, AL"	"01049"	"2009"	"2009"	744	70864	1049.90	1005.78	0.00%
	"DeKalb County, AL"	"01049"	"2010"	"2010"	749	71109	1053.31	1009.74	0.00%
	"DeKalb County, AL"	"01049"	"2011"	"2011"	737	71375	1032.57	985.43	0.00%
	"DeKalb County, AL"	"01049"	"2012"	"2012"	747	71080	1050.93	970.01	0.00%
	"DeKalb County, AL"	"01049"	"2013"	"2013"	775	71013	1091.35	991.31	0.00%
	"DeKalb County, AL"	"01049"	"2014"	"2014"	769	71065	1082.11	972.59	0.00%
	"DeKalb County, AL"	"01049"	"2015"	"2015"	827	71130	1162.66	1029.15	0.00%
	"DeKalb County, AL"	"01049"	"2016"	"2016"	792	70900	1117.07	974.63	0.00%
	"Elmore County, AL"	"01051"	"2009"	"2009"	670	78632	852.07	923.80	0.00%
	"Elmore County, AL"	"01051"	"2010"	"2010"	719	79303	906.65	983.01	0.00%
	"Elmore County, AL"	"01051"	"2011"	"2011"	642	80162	800.88	840.82	0.00%
	"Elmore County, AL"	"01051"	"2012"	"2012"	719	80629	891.74	922.87	0.00%
	"Elmore County, AL"	"01051"	"2013"	"2013"	764	80902	944.35	949.52	0.00%
	"Elmore County, AL"	"01051"	"2014"	"2014"	781	80977	964.47	934.62	0.00%
	"Elmore County, AL"	"01051"	"2015"	"2015"	761	81468	934.11	906.60	0.00%
	"Elmore County, AL"	"01051"	"2016"	"2016"	799	81799	976.78	917.54	0.00%
	"Escambia County, AL"	"01053"	"2009"	"2009"	429	38249	1121.60	1007.70	0.00%
	"Escambia County, AL"	"01053"	"2010"	"2010"	425	38319	1109.11	985.07	0.00%
	"Escambia County, AL"	"01053"	"2011"	"2011"	457	38095	1199.63	1079.94	0.00%
	"Escambia County, AL"	"01053"	"2012"	"2012"	460	37994	1210.72	1044.78	0.00%
	"Escambia County, AL"	"01053"	"2013"	"2013"	461	37983	1213.70	1027.14	0.00%
	"Escambia County, AL"	"01053"	"2014"	"2014"	480	37733	1272.10	1059.76	0.00%
	"Escambia County, AL"	"01053"	"2015"	"2015"	486	37789	1286.09	1072.13	0.00%
	"Escambia County, AL"	"01053"	"2016"	"2016"	522	37728	1383.59	1133.88	0.00%
	"Etowah County, AL"	"01055"	"2009"	"2009"	1454	104239	1394.87	1169.83	0.01%
	"Etowah County, AL"	"01055"	"2010"	"2010"	1379	104430	1320.50	1092.99	0.01%
	"Etowah County, AL"	"01055"	"2011"	"2011"	1364	104303	1307.73	1089.29	0.01%
	"Etowah County, AL"	"01055"	"2012"	"2012"	1345	104392	1288.41	1063.43	0.01%
	"Etowah County, AL"	"01055"	"2013"	"2013"	1381	103931	1328.77	1084.72	0.01%
	"Etowah County, AL"	"01055"	"2014"	"2014"	1346	103531	1300.09	1055.06	0.01%
	"Etowah County, AL"	"01055"	"2015"	"2015"	1435	103057	1392.43	1095.87	0.01%
	"Etowah County, AL"	"01055"	"2016"	"2016"	1389	102564	1354.28	1070.98	0.01%
	"Fayette County, AL"	"01057"	"2009"	"2009"	242	17310	1398.04	1108.88	0.00%
	"Fayette County, AL"	"01057"	"2010"	"2010"	251	17241	1455.83	1158.66	0.00%
	"Fayette County, AL"	"01057"	"2011"	"2011"	267	17182	1553.95	1183.23	0.00%
	"Fayette County, AL"	"01057"	"2012"	"2012"	236	16983	1389.62	1066.26	0.00%
	"Fayette County, AL"	"01057"	"2013"	"2013"	220	16909	1301.08	996.51	0.00%
	"Fayette County, AL"	"01057"	"2014"	"2014"	230	16874	1363.04	1016.77	0.00%
	"Fayette County, AL"	"01057"	"2015"	"2015"	228	16759	1360.46	993.60	0.00%
	"Fayette County, AL"	"01057"	"2016"	"2016"	249	16546	1504.90	1068.35	0.00%
	"Franklin County, AL"	"01059"	"2009"	"2009"	380	31589	1202.95	1079.14	0.00%
	"Franklin County, AL"	"01059"	"2010"	"2010"	400	31704	1261.67	1128.66	0.00%
	"Franklin County, AL"	"01059"	"2011"	"2011"	412	31884	1292.18	1160.76	0.00%
	"Franklin County, AL"	"01059"	"2012"	"2012"	405	31761	1275.15	1141.68	0.00%
	"Franklin County, AL"	"01059"	"2013"	"2013"	383	31532	1214.64	1072.43	0.00%
	"Franklin County, AL"	"01059"	"2014"	"2014"	393	31601	1243.63	1091.11	0.00%
	"Franklin County, AL"	"01059"	"2015"	"2015"	382	31696	1205.20	1041.34	0.00%
	"Franklin County, AL"	"01059"	"2016"	"2016"	376	31628	1188.82	1021.86	0.00%
	"Geneva County, AL"	"01061"	"2009"	"2009"	339	26653	1271.90	1012.49	0.00%
	"Geneva County, AL"	"01061"	"2010"	"2010"	332	26790	1239.27	978.96	0.00%
	"Geneva County, AL"	"01061"	"2011"	"2011"	347	26781	1295.69	1001.36	0.00%
	"Geneva County, AL"	"01061"	"2012"	"2012"	347	26931	1288.48	979.35	0.00%
	"Geneva County, AL"	"01061"	"2013"	"2013"	346	26727	1294.57	975.90	0.00%
	"Geneva County, AL"	"01061"	"2014"	"2014"	343	26712	1284.07	965.92	0.00%
	"Geneva County, AL"	"01061"	"2015"	"2015"	350	26777	1307.09	970.29	0.00%
	"Geneva County, AL"	"01061"	"2016"	"2016"	379	26614	1424.06	1022.74	0.00%
	"Greene County, AL"	"01063"	"2009"	"2009"	87	9182	947.51	764.79	0.00%
	"Greene County, AL"	"01063"	"2010"	"2010"	90	9045	995.02	825.23	0.00%
	"Greene County, AL"	"01063"	"2011"	"2011"	112	8921	1255.46	988.17	0.00%
	"Greene County, AL"	"01063"	"2012"	"2012"	120	8876	1351.96	983.83	0.00%
	"Greene County, AL"	"01063"	"2013"	"2013"	103	8744	1177.95	901.56	0.00%
	"Greene County, AL"	"01063"	"2014"	"2014"	108	8553	1262.71	935.54	0.00%
	"Greene County, AL"	"01063"	"2015"	"2015"	114	8479	1344.50	1027.45	0.00%
	"Greene County, AL"	"01063"	"2016"	"2016"	104	8422	1234.86	885.98	0.00%
	"Hale County, AL"	"01065"	"2009"	"2009"	172	16025	1073.32	930.02	0.00%
	"Hale County, AL"	"01065"	"2010"	"2010"	198	15760	1256.35	1048.91	0.00%
	"Hale County, AL"	"01065"	"2011"	"2011"	198	15421	1283.96	1037.04	0.00%
	"Hale County, AL"	"01065"	"2012"	"2012"	160	15388	1039.77	812.62	0.00%
	"Hale County, AL"	"01065"	"2013"	"2013"	181	15406	1174.87	958.27	0.00%
	"Hale County, AL"	"01065"	"2014"	"2014"	184	15184	1211.80	938.47	0.00%
	"Hale County, AL"	"01065"	"2015"	"2015"	171	15068	1134.86	861.79	0.00%
	"Hale County, AL"	"01065"	"2016"	"2016"	189	14952	1264.04	974.90	0.00%
	"Henry County, AL"	"01067"	"2009"	"2009"	204	17243	1183.09	892.78	0.00%
	"Henry County, AL"	"01067"	"2010"	"2010"	207	17302	1196.39	917.41	0.00%
	"Henry County, AL"	"01067"	"2011"	"2011"	228	17412	1309.44	971.38	0.00%
	"Henry County, AL"	"01067"	"2012"	"2012"	241	17287	1394.11	1002.83	0.00%
	"Henry County, AL"	"01067"	"2013"	"2013"	190	17296	1098.52	786.96	0.00%
	"Henry County, AL"	"01067"	"2014"	"2014"	202	17190	1175.10	811.80	0.00%
	"Henry County, AL"	"01067"	"2015"	"2015"	227	17221	1318.16	927.39	0.00%
	"Henry County, AL"	"01067"	"2016"	"2016"	215	17164	1252.62	870.83	0.00%
	"Houston County, AL"	"01069"	"2009"	"2009"	985	100500	980.10	890.77	0.00%
	"Houston County, AL"	"01069"	"2010"	"2010"	983	101547	968.02	868.61	0.00%
	"Houston County, AL"	"01069"	"2011"	"2011"	972	102369	949.51	847.74	0.00%
	"Houston County, AL"	"01069"	"2012"	"2012"	1016	103402	982.57	858.69	0.00%
	"Houston County, AL"	"01069"	"2013"	"2013"	1113	103668	1073.62	926.07	0.01%
	"Houston County, AL"	"01069"	"2014"	"2014"	1036	104193	994.31	845.26	0.01%
	"Houston County, AL"	"01069"	"2015"	"2015"	1085	104173	1041.54	872.46	0.01%
	"Houston County, AL"	"01069"	"2016"	"2016"	1112	104056	1068.66	887.12	0.01%
	"Jackson County, AL"	"01071"	"2009"	"2009"	630	53461	1178.43	1024.45	0.00%
	"Jackson County, AL"	"01071"	"2010"	"2010"	631	53227	1185.49	1017.80	0.00%
	"Jackson County, AL"	"01071"	"2011"	"2011"	688	53291	1291.02	1074.01	0.00%
	"Jackson County, AL"	"01071"	"2012"	"2012"	679	53019	1280.67	1040.24	0.00%
	"Jackson County, AL"	"01071"	"2013"	"2013"	675	52951	1274.76	1026.33	0.00%
	"Jackson County, AL"	"01071"	"2014"	"2014"	718	52665	1363.33	1077.89	0.00%
	"Jackson County, AL"	"01071"	"2015"	"2015"	719	52419	1371.64	1035.42	0.00%
	"Jackson County, AL"	"01071"	"2016"	"2016"	736	52138	1411.64	1076.54	0.00%
	"Jefferson County, AL"	"01073"	"2009"	"2009"	6807	658441	1033.81	942.17	0.03%
	"Jefferson County, AL"	"01073"	"2010"	"2010"	6833	658466	1037.71	941.14	0.03%
	"Jefferson County, AL"	"01073"	"2011"	"2011"	6850	658931	1039.56	932.67	0.03%
	"Jefferson County, AL"	"01073"	"2012"	"2012"	6852	660009	1038.17	923.80	0.03%
	"Jefferson County, AL"	"01073"	"2013"	"2013"	7001	659479	1061.60	935.29	0.03%
	"Jefferson County, AL"	"01073"	"2014"	"2014"	6950	660793	1051.77	914.10	0.03%
	"Jefferson County, AL"	"01073"	"2015"	"2015"	7182	660367	1087.58	941.15	0.03%
	"Jefferson County, AL"	"01073"	"2016"	"2016"	7137	659521	1082.15	925.70	0.03%
	"Lamar County, AL"	"01075"	"2009"	"2009"	199	14689	1354.76	1050.89	0.00%
	"Lamar County, AL"	"01075"	"2010"	"2010"	201	14564	1380.12	1038.46	0.00%
	"Lamar County, AL"	"01075"	"2011"	"2011"	178	14311	1243.80	918.30	0.00%
