"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Dallas County, AL"	"01047"	"2013"	"2013"	Suppressed	35576	Suppressed
	"Dallas County, AL"	"01047"	"2014"	"2014"	Suppressed	35196	Suppressed
	"Dallas County, AL"	"01047"	"2015"	"2015"	Suppressed	34440	Suppressed
	"Dallas County, AL"	"01047"	"2016"	"2016"	Suppressed	33275	Suppressed
	"DeKalb County, AL"	"01049"	"2009"	"2009"	10	61080	Unreliable
	"DeKalb County, AL"	"01049"	"2010"	"2010"	10	61234	Unreliable
	"DeKalb County, AL"	"01049"	"2011"	"2011"	11	61339	Unreliable
	"DeKalb County, AL"	"01049"	"2012"	"2012"	12	60556	Unreliable
	"DeKalb County, AL"	"01049"	"2013"	"2013"	Suppressed	60247	Suppressed
	"DeKalb County, AL"	"01049"	"2014"	"2014"	Suppressed	59906	Suppressed
	"DeKalb County, AL"	"01049"	"2015"	"2015"	12	59747	Unreliable
	"DeKalb County, AL"	"01049"	"2016"	"2016"	Suppressed	59262	Suppressed
	"Elmore County, AL"	"01051"	"2009"	"2009"	Suppressed	69366	Suppressed
	"Elmore County, AL"	"01051"	"2010"	"2010"	11	69867	Unreliable
	"Elmore County, AL"	"01051"	"2011"	"2011"	Suppressed	70281	Suppressed
	"Elmore County, AL"	"01051"	"2012"	"2012"	Suppressed	70180	Suppressed
	"Elmore County, AL"	"01051"	"2013"	"2013"	10	70021	Unreliable
	"Elmore County, AL"	"01051"	"2014"	"2014"	18	69619	Unreliable
	"Elmore County, AL"	"01051"	"2015"	"2015"	10	69775	Unreliable
	"Elmore County, AL"	"01051"	"2016"	"2016"	16	69687	Unreliable
	"Escambia County, AL"	"01053"	"2009"	"2009"	Suppressed	32536	Suppressed
	"Escambia County, AL"	"01053"	"2010"	"2010"	Suppressed	32507	Suppressed
	"Escambia County, AL"	"01053"	"2011"	"2011"	Suppressed	32268	Suppressed
	"Escambia County, AL"	"01053"	"2012"	"2012"	Suppressed	32024	Suppressed
	"Escambia County, AL"	"01053"	"2013"	"2013"	Suppressed	31825	Suppressed
	"Escambia County, AL"	"01053"	"2014"	"2014"	Suppressed	31446	Suppressed
	"Escambia County, AL"	"01053"	"2015"	"2015"	Suppressed	31433	Suppressed
	"Escambia County, AL"	"01053"	"2016"	"2016"	Suppressed	31243	Suppressed
	"Etowah County, AL"	"01055"	"2009"	"2009"	11	87765	Unreliable
	"Etowah County, AL"	"01055"	"2010"	"2010"	13	87922	Unreliable
	"Etowah County, AL"	"01055"	"2011"	"2011"	22	87752	25.07
	"Etowah County, AL"	"01055"	"2012"	"2012"	Suppressed	87309	Suppressed
	"Etowah County, AL"	"01055"	"2013"	"2013"	15	86419	Unreliable
	"Etowah County, AL"	"01055"	"2014"	"2014"	13	85612	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	12	84779	Unreliable
	"Etowah County, AL"	"01055"	"2016"	"2016"	13	83948	Unreliable
	"Fayette County, AL"	"01057"	"2009"	"2009"	Suppressed	14209	Suppressed
	"Fayette County, AL"	"01057"	"2010"	"2010"	Suppressed	14157	Suppressed
	"Fayette County, AL"	"01057"	"2011"	"2011"	Suppressed	14019	Suppressed
	"Fayette County, AL"	"01057"	"2012"	"2012"	Suppressed	13863	Suppressed
	"Fayette County, AL"	"01057"	"2013"	"2013"	Suppressed	13697	Suppressed
	"Fayette County, AL"	"01057"	"2014"	"2014"	Suppressed	13574	Suppressed
	"Fayette County, AL"	"01057"	"2015"	"2015"	Suppressed	13390	Suppressed
	"Fayette County, AL"	"01057"	"2016"	"2016"	Suppressed	13133	Suppressed
	"Franklin County, AL"	"01059"	"2009"	"2009"	Suppressed	26797	Suppressed
	"Franklin County, AL"	"01059"	"2010"	"2010"	Suppressed	26879	Suppressed
	"Franklin County, AL"	"01059"	"2011"	"2011"	Suppressed	27042	Suppressed
	"Franklin County, AL"	"01059"	"2012"	"2012"	Suppressed	26843	Suppressed
	"Franklin County, AL"	"01059"	"2013"	"2013"	Suppressed	26511	Suppressed
	"Franklin County, AL"	"01059"	"2014"	"2014"	Suppressed	26561	Suppressed
	"Franklin County, AL"	"01059"	"2015"	"2015"	Suppressed	26578	Suppressed
	"Franklin County, AL"	"01059"	"2016"	"2016"	Suppressed	26469	Suppressed
	"Geneva County, AL"	"01061"	"2009"	"2009"	Suppressed	21994	Suppressed
	"Geneva County, AL"	"01061"	"2010"	"2010"	Suppressed	22116	Suppressed
	"Geneva County, AL"	"01061"	"2011"	"2011"	Suppressed	22001	Suppressed
	"Geneva County, AL"	"01061"	"2012"	"2012"	Suppressed	21993	Suppressed
	"Geneva County, AL"	"01061"	"2013"	"2013"	Suppressed	21760	Suppressed
	"Geneva County, AL"	"01061"	"2014"	"2014"	Suppressed	21583	Suppressed
	"Geneva County, AL"	"01061"	"2015"	"2015"	Suppressed	21514	Suppressed
	"Geneva County, AL"	"01061"	"2016"	"2016"	Suppressed	21336	Suppressed
	"Greene County, AL"	"01063"	"2009"	"2009"	Suppressed	7721	Suppressed
	"Greene County, AL"	"01063"	"2010"	"2010"	Suppressed	7591	Suppressed
	"Greene County, AL"	"01063"	"2011"	"2011"	Suppressed	7460	Suppressed
	"Greene County, AL"	"01063"	"2012"	"2012"	Suppressed	7390	Suppressed
	"Greene County, AL"	"01063"	"2013"	"2013"	Suppressed	7242	Suppressed
	"Greene County, AL"	"01063"	"2014"	"2014"	Suppressed	7020	Suppressed
	"Greene County, AL"	"01063"	"2015"	"2015"	Suppressed	6896	Suppressed
	"Greene County, AL"	"01063"	"2016"	"2016"	Suppressed	6783	Suppressed
	"Hale County, AL"	"01065"	"2009"	"2009"	Suppressed	13680	Suppressed
	"Hale County, AL"	"01065"	"2010"	"2010"	Suppressed	13390	Suppressed
	"Hale County, AL"	"01065"	"2011"	"2011"	Suppressed	12971	Suppressed
	"Hale County, AL"	"01065"	"2012"	"2012"	Suppressed	12873	Suppressed
	"Hale County, AL"	"01065"	"2013"	"2013"	Suppressed	12809	Suppressed
	"Hale County, AL"	"01065"	"2014"	"2014"	Suppressed	12557	Suppressed
	"Hale County, AL"	"01065"	"2015"	"2015"	Suppressed	12389	Suppressed
	"Hale County, AL"	"01065"	"2016"	"2016"	Suppressed	12183	Suppressed
	"Henry County, AL"	"01067"	"2009"	"2009"	Suppressed	14215	Suppressed
	"Henry County, AL"	"01067"	"2010"	"2010"	Suppressed	14258	Suppressed
	"Henry County, AL"	"01067"	"2011"	"2011"	Suppressed	14257	Suppressed
	"Henry County, AL"	"01067"	"2012"	"2012"	Suppressed	13963	Suppressed
	"Henry County, AL"	"01067"	"2013"	"2013"	Suppressed	13826	Suppressed
	"Henry County, AL"	"01067"	"2014"	"2014"	Suppressed	13621	Suppressed
	"Henry County, AL"	"01067"	"2015"	"2015"	Suppressed	13557	Suppressed
	"Henry County, AL"	"01067"	"2016"	"2016"	Suppressed	13402	Suppressed
	"Houston County, AL"	"01069"	"2009"	"2009"	Suppressed	86218	Suppressed
	"Houston County, AL"	"01069"	"2010"	"2010"	Suppressed	86872	Suppressed
	"Houston County, AL"	"01069"	"2011"	"2011"	11	87214	Unreliable
	"Houston County, AL"	"01069"	"2012"	"2012"	Suppressed	87657	Suppressed
	"Houston County, AL"	"01069"	"2013"	"2013"	11	87490	Unreliable
	"Houston County, AL"	"01069"	"2014"	"2014"	Suppressed	87403	Suppressed
	"Houston County, AL"	"01069"	"2015"	"2015"	20	87026	22.98
	"Houston County, AL"	"01069"	"2016"	"2016"	Suppressed	86542	Suppressed
	"Jackson County, AL"	"01071"	"2009"	"2009"	Suppressed	44834	Suppressed
	"Jackson County, AL"	"01071"	"2010"	"2010"	Suppressed	44454	Suppressed
	"Jackson County, AL"	"01071"	"2011"	"2011"	Suppressed	44170	Suppressed
	"Jackson County, AL"	"01071"	"2012"	"2012"	Suppressed	43719	Suppressed
	"Jackson County, AL"	"01071"	"2013"	"2013"	11	43388	Unreliable
	"Jackson County, AL"	"01071"	"2014"	"2014"	13	42889	Unreliable
	"Jackson County, AL"	"01071"	"2015"	"2015"	Suppressed	42442	Suppressed
	"Jackson County, AL"	"01071"	"2016"	"2016"	14	42017	Unreliable
	"Jefferson County, AL"	"01073"	"2009"	"2009"	89	572282	15.55
	"Jefferson County, AL"	"01073"	"2010"	"2010"	55	572023	9.61
	"Jefferson County, AL"	"01073"	"2011"	"2011"	75	571590	13.12
	"Jefferson County, AL"	"01073"	"2012"	"2012"	75	570410	13.15
	"Jefferson County, AL"	"01073"	"2013"	"2013"	72	567788	12.68
	"Jefferson County, AL"	"01073"	"2014"	"2014"	60	566418	10.59
	"Jefferson County, AL"	"01073"	"2015"	"2015"	75	563734	13.30
	"Jefferson County, AL"	"01073"	"2016"	"2016"	64	560179	11.42
	"Lamar County, AL"	"01075"	"2009"	"2009"	Suppressed	11964	Suppressed
	"Lamar County, AL"	"01075"	"2010"	"2010"	Suppressed	11832	Suppressed
	"Lamar County, AL"	"01075"	"2011"	"2011"	Suppressed	11581	Suppressed
	"Lamar County, AL"	"01075"	"2012"	"2012"	Suppressed	11444	Suppressed
	"Lamar County, AL"	"01075"	"2013"	"2013"	Suppressed	11404	Suppressed
	"Lamar County, AL"	"01075"	"2014"	"2014"	Suppressed	11201	Suppressed
	"Lamar County, AL"	"01075"	"2015"	"2015"	Suppressed	10966	Suppressed
	"Lamar County, AL"	"01075"	"2016"	"2016"	Suppressed	10961	Suppressed
	"Lauderdale County, AL"	"01077"	"2009"	"2009"	Suppressed	77152	Suppressed
	"Lauderdale County, AL"	"01077"	"2010"	"2010"	Suppressed	77156	Suppressed
	"Lauderdale County, AL"	"01077"	"2011"	"2011"	13	76942	Unreliable
	"Lauderdale County, AL"	"01077"	"2012"	"2012"	Suppressed	76300	Suppressed
	"Lauderdale County, AL"	"01077"	"2013"	"2013"	10	76194	Unreliable
	"Lauderdale County, AL"	"01077"	"2014"	"2014"	Suppressed	76118	Suppressed
	"Lauderdale County, AL"	"01077"	"2015"	"2015"	Suppressed	75293	Suppressed
	"Lauderdale County, AL"	"01077"	"2016"	"2016"	19	74694	Unreliable
	"Lawrence County, AL"	"01079"	"2009"	"2009"	Suppressed	29408	Suppressed
	"Lawrence County, AL"	"01079"	"2010"	"2010"	10	29340	Unreliable
	"Lawrence County, AL"	"01079"	"2011"	"2011"	Suppressed	28945	Suppressed
	"Lawrence County, AL"	"01079"	"2012"	"2012"	Suppressed	28494	Suppressed
	"Lawrence County, AL"	"01079"	"2013"	"2013"	Suppressed	28097	Suppressed
	"Lawrence County, AL"	"01079"	"2014"	"2014"	Suppressed	27851	Suppressed
	"Lawrence County, AL"	"01079"	"2015"	"2015"	Suppressed	27362	Suppressed
	"Lawrence County, AL"	"01079"	"2016"	"2016"	Suppressed	27375	Suppressed
	"Lee County, AL"	"01081"	"2009"	"2009"	Suppressed	126162	Suppressed
	"Lee County, AL"	"01081"	"2010"	"2010"	14	127531	Unreliable
	"Lee County, AL"	"01081"	"2011"	"2011"	10	130273	Unreliable
	"Lee County, AL"	"01081"	"2012"	"2012"	18	133037	Unreliable
	"Lee County, AL"	"01081"	"2013"	"2013"	18	135933	Unreliable
	"Lee County, AL"	"01081"	"2014"	"2014"	19	138427	Unreliable
	"Lee County, AL"	"01081"	"2015"	"2015"	16	140310	Unreliable
	"Lee County, AL"	"01081"	"2016"	"2016"	15	141496	Unreliable
	"Limestone County, AL"	"01083"	"2009"	"2009"	Suppressed	71420	Suppressed
	"Limestone County, AL"	"01083"	"2010"	"2010"	Suppressed	72595	Suppressed
	"Limestone County, AL"	"01083"	"2011"	"2011"	Suppressed	74733	Suppressed
	"Limestone County, AL"	"01083"	"2012"	"2012"	11	76221	Unreliable
	"Limestone County, AL"	"01083"	"2013"	"2013"	10	76870	Unreliable
	"Limestone County, AL"	"01083"	"2014"	"2014"	13	78256	Unreliable
	"Limestone County, AL"	"01083"	"2015"	"2015"	10	78653	Unreliable
	"Limestone County, AL"	"01083"	"2016"	"2016"	Suppressed	79258	Suppressed
	"Lowndes County, AL"	"01085"	"2009"	"2009"	Suppressed	9841	Suppressed
	"Lowndes County, AL"	"01085"	"2010"	"2010"	Suppressed	9644	Suppressed
	"Lowndes County, AL"	"01085"	"2011"	"2011"	Suppressed	9456	Suppressed
