"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Colorado"	"08"	"2016"	"2016"	533	5540545	9.62	9.63	0.05%
"Total"	"Colorado"	"08"			11663	87520147	13.33	15.32	1.12%
	"Connecticut"	"09"	"1999"	"1999"	885	3386401	26.13	22.66	0.09%
	"Connecticut"	"09"	"2000"	"2000"	890	3405565	26.13	22.50	0.09%
	"Connecticut"	"09"	"2001"	"2001"	854	3432835	24.88	21.14	0.08%
	"Connecticut"	"09"	"2002"	"2002"	888	3458749	25.67	21.45	0.09%
	"Connecticut"	"09"	"2003"	"2003"	860	3484336	24.68	20.46	0.08%
	"Connecticut"	"09"	"2004"	"2004"	868	3496094	24.83	20.30	0.08%
	"Connecticut"	"09"	"2005"	"2005"	956	3506956	27.26	21.86	0.09%
	"Connecticut"	"09"	"2006"	"2006"	800	3517460	22.74	18.17	0.08%
	"Connecticut"	"09"	"2007"	"2007"	776	3527270	22.00	17.22	0.07%
	"Connecticut"	"09"	"2008"	"2008"	694	3545579	19.57	15.08	0.07%
	"Connecticut"	"09"	"2009"	"2009"	696	3561807	19.54	15.36	0.07%
	"Connecticut"	"09"	"2010"	"2010"	568	3574097	15.89	12.09	0.05%
	"Connecticut"	"09"	"2011"	"2011"	696	3580709	19.44	14.58	0.07%
	"Connecticut"	"09"	"2012"	"2012"	558	3590347	15.54	11.78	0.05%
	"Connecticut"	"09"	"2013"	"2013"	604	3596080	16.80	12.20	0.06%
	"Connecticut"	"09"	"2014"	"2014"	644	3596677	17.91	13.32	0.06%
	"Connecticut"	"09"	"2015"	"2015"	667	3590886	18.57	13.60	0.06%
	"Connecticut"	"09"	"2016"	"2016"	572	3576452	15.99	11.71	0.06%
"Total"	"Connecticut"	"09"			13476	63428300	21.25	16.71	1.30%
	"Delaware"	"10"	"1999"	"1999"	155	774990	20.00	21.31	0.01%
	"Delaware"	"10"	"2000"	"2000"	229	783600	29.22	30.96	0.02%
	"Delaware"	"10"	"2001"	"2001"	181	795699	22.75	23.83	0.02%
	"Delaware"	"10"	"2002"	"2002"	168	806169	20.84	21.40	0.02%
	"Delaware"	"10"	"2003"	"2003"	127	818003	15.53	15.84	0.01%
	"Delaware"	"10"	"2004"	"2004"	145	830803	17.45	17.39	0.01%
	"Delaware"	"10"	"2005"	"2005"	162	845150	19.17	18.83	0.02%
	"Delaware"	"10"	"2006"	"2006"	138	859268	16.06	15.59	0.01%
	"Delaware"	"10"	"2007"	"2007"	117	871749	13.42	12.71	0.01%
	"Delaware"	"10"	"2008"	"2008"	135	883874	15.27	14.41	0.01%
	"Delaware"	"10"	"2009"	"2009"	132	891730	14.80	13.50	0.01%
	"Delaware"	"10"	"2010"	"2010"	138	897934	15.37	13.84	0.01%
	"Delaware"	"10"	"2011"	"2011"	133	907135	14.66	12.97	0.01%
	"Delaware"	"10"	"2012"	"2012"	121	917092	13.19	11.26	0.01%
	"Delaware"	"10"	"2013"	"2013"	150	925749	16.20	13.56	0.01%
	"Delaware"	"10"	"2014"	"2014"	156	935614	16.67	13.82	0.02%
	"Delaware"	"10"	"2015"	"2015"	189	945934	19.98	16.07	0.02%
	"Delaware"	"10"	"2016"	"2016"	132	952065	13.86	10.73	0.01%
"Total"	"Delaware"	"10"			2708	15642558	17.31	15.99	0.26%
	"District of Columbia"	"11"	"1999"	"1999"	116	570213	20.34	20.57	0.01%
	"District of Columbia"	"11"	"2000"	"2000"	111	572059	19.40	19.60	0.01%
	"District of Columbia"	"11"	"2001"	"2001"	86	574504	14.97	15.29	0.01%
	"District of Columbia"	"11"	"2002"	"2002"	81	573158	14.13	14.45	0.01%
	"District of Columbia"	"11"	"2003"	"2003"	87	568502	15.30	15.61	0.01%
	"District of Columbia"	"11"	"2004"	"2004"	91	567754	16.03	16.47	0.01%
	"District of Columbia"	"11"	"2005"	"2005"	98	567136	17.28	17.18	0.01%
	"District of Columbia"	"11"	"2006"	"2006"	76	570681	13.32	13.72	0.01%
	"District of Columbia"	"11"	"2007"	"2007"	82	574404	14.28	14.30	0.01%
	"District of Columbia"	"11"	"2008"	"2008"	78	580236	13.44	13.89	0.01%
	"District of Columbia"	"11"	"2009"	"2009"	73	592228	12.33	12.44	0.01%
	"District of Columbia"	"11"	"2010"	"2010"	80	601723	13.30	13.46	0.01%
	"District of Columbia"	"11"	"2011"	"2011"	96	617996	15.53	15.62	0.01%
	"District of Columbia"	"11"	"2012"	"2012"	76	632323	12.02	12.06	0.01%
	"District of Columbia"	"11"	"2013"	"2013"	83	646449	12.84	13.21	0.01%
	"District of Columbia"	"11"	"2014"	"2014"	74	658893	11.23	11.54	0.01%
	"District of Columbia"	"11"	"2015"	"2015"	104	672228	15.47	16.22	0.01%
	"District of Columbia"	"11"	"2016"	"2016"	78	681170	11.45	11.51	0.01%
"Total"	"District of Columbia"	"11"			1570	10821657	14.51	14.82	0.15%
	"Florida"	"12"	"1999"	"1999"	3328	15759421	21.12	16.05	0.32%
	"Florida"	"12"	"2000"	"2000"	3365	15982378	21.05	15.96	0.32%
	"Florida"	"12"	"2001"	"2001"	3317	16356966	20.28	15.47	0.32%
	"Florida"	"12"	"2002"	"2002"	3290	16689370	19.71	15.13	0.32%
	"Florida"	"12"	"2003"	"2003"	2996	17004085	17.62	13.59	0.29%
	"Florida"	"12"	"2004"	"2004"	3044	17415318	17.48	13.51	0.29%
	"Florida"	"12"	"2005"	"2005"	2802	17842038	15.70	12.21	0.27%
	"Florida"	"12"	"2006"	"2006"	2454	18166990	13.51	10.47	0.24%
	"Florida"	"12"	"2007"	"2007"	2246	18367842	12.23	9.39	0.22%
	"Florida"	"12"	"2008"	"2008"	2300	18527305	12.41	9.37	0.22%
	"Florida"	"12"	"2009"	"2009"	2410	18652644	12.92	9.86	0.23%
	"Florida"	"12"	"2010"	"2010"	2259	18801310	12.02	8.87	0.22%
	"Florida"	"12"	"2011"	"2011"	2453	19057542	12.87	9.25	0.24%
	"Florida"	"12"	"2012"	"2012"	2338	19317568	12.10	8.48	0.23%
	"Florida"	"12"	"2013"	"2013"	2662	19552860	13.61	9.49	0.26%
	"Florida"	"12"	"2014"	"2014"	2719	19893297	13.67	9.59	0.26%
	"Florida"	"12"	"2015"	"2015"	2676	20271272	13.20	8.89	0.26%
	"Florida"	"12"	"2016"	"2016"	2808	20612439	13.62	9.28	0.27%
"Total"	"Florida"	"12"			49467	328270645	15.07	11.06	4.76%
	"Georgia"	"13"	"1999"	"1999"	1703	8045965	21.17	28.33	0.16%
	"Georgia"	"13"	"2000"	"2000"	1792	8186453	21.89	29.44	0.17%
	"Georgia"	"13"	"2001"	"2001"	1515	8377038	18.09	24.40	0.15%
	"Georgia"	"13"	"2002"	"2002"	1791	8508256	21.05	28.54	0.17%
	"Georgia"	"13"	"2003"	"2003"	1687	8622793	19.56	26.25	0.16%
	"Georgia"	"13"	"2004"	"2004"	1547	8769252	17.64	23.81	0.15%
	"Georgia"	"13"	"2005"	"2005"	1596	8925922	17.88	23.53	0.15%
	"Georgia"	"13"	"2006"	"2006"	1463	9155813	15.98	20.75	0.14%
	"Georgia"	"13"	"2007"	"2007"	1407	9349988	15.05	19.39	0.14%
	"Georgia"	"13"	"2008"	"2008"	1498	9504843	15.76	19.82	0.14%
	"Georgia"	"13"	"2009"	"2009"	1500	9620846	15.59	19.16	0.14%
	"Georgia"	"13"	"2010"	"2010"	1456	9687653	15.03	18.29	0.14%
	"Georgia"	"13"	"2011"	"2011"	1457	9815210	14.84	17.49	0.14%
	"Georgia"	"13"	"2012"	"2012"	1390	9919945	14.01	16.39	0.13%
	"Georgia"	"13"	"2013"	"2013"	1494	9992167	14.95	16.80	0.14%
	"Georgia"	"13"	"2014"	"2014"	1510	10097343	14.95	16.18	0.15%
	"Georgia"	"13"	"2015"	"2015"	1467	10214860	14.36	15.48	0.14%
	"Georgia"	"13"	"2016"	"2016"	1423	10310371	13.80	14.31	0.14%
"Total"	"Georgia"	"13"			27696	167104718	16.57	20.36	2.67%
	"Hawaii"	"15"	"1999"	"1999"	229	1210300	18.92	19.60	0.02%
	"Hawaii"	"15"	"2000"	"2000"	221	1211537	18.24	18.23	0.02%
	"Hawaii"	"15"	"2001"	"2001"	207	1225948	16.88	16.41	0.02%
	"Hawaii"	"15"	"2002"	"2002"	246	1239613	19.84	18.91	0.02%
	"Hawaii"	"15"	"2003"	"2003"	237	1251154	18.94	17.58	0.02%
	"Hawaii"	"15"	"2004"	"2004"	236	1273569	18.53	16.92	0.02%
	"Hawaii"	"15"	"2005"	"2005"	241	1292729	18.64	16.49	0.02%
	"Hawaii"	"15"	"2006"	"2006"	257	1309731	19.62	17.17	0.02%
	"Hawaii"	"15"	"2007"	"2007"	199	1315675	15.13	12.71	0.02%
	"Hawaii"	"15"	"2008"	"2008"	270	1332213	20.27	17.10	0.03%
	"Hawaii"	"15"	"2009"	"2009"	291	1346717	21.61	17.80	0.03%
	"Hawaii"	"15"	"2010"	"2010"	289	1360301	21.25	16.98	0.03%
	"Hawaii"	"15"	"2011"	"2011"	325	1374810	23.64	18.03	0.03%
	"Hawaii"	"15"	"2012"	"2012"	394	1392313	28.30	20.82	0.04%
	"Hawaii"	"15"	"2013"	"2013"	457	1404054	32.55	24.12	0.04%
	"Hawaii"	"15"	"2014"	"2014"	438	1419561	30.85	22.60	0.04%
	"Hawaii"	"15"	"2015"	"2015"	557	1431603	38.91	27.40	0.05%
	"Hawaii"	"15"	"2016"	"2016"	507	1428557	35.49	24.41	0.05%
"Total"	"Hawaii"	"15"			5601	23820385	23.51	19.45	0.54%
	"Idaho"	"16"	"1999"	"1999"	289	1275674	22.65	25.32	0.03%
	"Idaho"	"16"	"2000"	"2000"	288	1293953	22.26	24.63	0.03%
	"Idaho"	"16"	"2001"	"2001"	239	1319962	18.11	19.87	0.02%
	"Idaho"	"16"	"2002"	"2002"	265	1340372	19.77	21.66	0.03%
	"Idaho"	"16"	"2003"	"2003"	334	1363380	24.50	26.41	0.03%
	"Idaho"	"16"	"2004"	"2004"	219	1391802	15.73	16.99	0.02%
	"Idaho"	"16"	"2005"	"2005"	289	1428241	20.23	21.54	0.03%
	"Idaho"	"16"	"2006"	"2006"	225	1468669	15.32	16.16	0.02%
	"Idaho"	"16"	"2007"	"2007"	228	1505105	15.15	15.71	0.02%
	"Idaho"	"16"	"2008"	"2008"	206	1534320	13.43	14.02	0.02%
	"Idaho"	"16"	"2009"	"2009"	207	1554439	13.32	13.61	0.02%
	"Idaho"	"16"	"2010"	"2010"	208	1567582	13.27	13.45	0.02%
	"Idaho"	"16"	"2011"	"2011"	217	1584985	13.69	13.52	0.02%
	"Idaho"	"16"	"2012"	"2012"	189	1595728	11.84	11.27	0.02%
	"Idaho"	"16"	"2013"	"2013"	259	1612136	16.07	15.13	0.02%
	"Idaho"	"16"	"2014"	"2014"	200	1634464	12.24	11.33	0.02%
	"Idaho"	"16"	"2015"	"2015"	218	1654930	13.17	12.37	0.02%
	"Idaho"	"16"	"2016"	"2016"	207	1683140	12.30	11.29	0.02%
"Total"	"Idaho"	"16"			4287	26808882	15.99	16.29	0.41%
	"Illinois"	"17"	"1999"	"1999"	3121	12359020	25.25	25.94	0.30%
	"Illinois"	"17"	"2000"	"2000"	2917	12419293	23.49	24.01	0.28%
	"Illinois"	"17"	"2001"	"2001"	2659	12488445	21.29	21.61	0.26%
	"Illinois"	"17"	"2002"	"2002"	2940	12525556	23.47	23.73	0.28%
	"Illinois"	"17"	"2003"	"2003"	2875	12556006	22.90	22.92	0.28%
	"Illinois"	"17"	"2004"	"2004"	2779	12589773	22.07	21.93	0.27%
	"Illinois"	"17"	"2005"	"2005"	2949	12609903	23.39	22.95	0.28%
	"Illinois"	"17"	"2006"	"2006"	2668	12643955	21.10	20.58	0.26%
	"Illinois"	"17"	"2007"	"2007"	2550	12695866	20.09	19.30	0.25%
	"Illinois"	"17"	"2008"	"2008"	2672	12747038	20.96	19.89	0.26%
	"Illinois"	"17"	"2009"	"2009"	2416	12796778	18.88	17.77	0.23%
	"Illinois"	"17"	"2010"	"2010"	2212	12830632	17.24	16.14	0.21%
	"Illinois"	"17"	"2011"	"2011"	2424	12869257	18.84	17.26	0.23%
	"Illinois"	"17"	"2012"	"2012"	2323	12875255	18.04	16.26	0.22%
	"Illinois"	"17"	"2013"	"2013"	2441	12882135	18.95	16.77	0.23%
	"Illinois"	"17"	"2014"	"2014"	2485	12880580	19.29	16.81	0.24%
	"Illinois"	"17"	"2015"	"2015"	2343	12859995	18.22	15.66	0.23%
	"Illinois"	"17"	"2016"	"2016"	2178	12801539	17.01	14.48	0.21%
"Total"	"Illinois"	"17"			46952	228431026	20.55	19.45	4.52%
	"Indiana"	"18"	"1999"	"1999"	1362	6044969	22.53	23.19	0.13%
	"Indiana"	"18"	"2000"	"2000"	1270	6080485	20.89	21.39	0.12%
	"Indiana"	"18"	"2001"	"2001"	1184	6127760	19.32	19.65	0.11%
	"Indiana"	"18"	"2002"	"2002"	1360	6155967	22.09	22.32	0.13%
	"Indiana"	"18"	"2003"	"2003"	1365	6196638	22.03	22.05	0.13%
	"Indiana"	"18"	"2004"	"2004"	1136	6233007	18.23	18.16	0.11%
	"Indiana"	"18"	"2005"	"2005"	1317	6278616	20.98	20.73	0.13%
	"Indiana"	"18"	"2006"	"2006"	1129	6332669	17.83	17.40	0.11%
	"Indiana"	"18"	"2007"	"2007"	1098	6379599	17.21	16.49	0.11%
	"Indiana"	"18"	"2008"	"2008"	1318	6424806	20.51	19.50	0.13%
	"Indiana"	"18"	"2009"	"2009"	1191	6459325	18.44	17.36	0.11%
	"Indiana"	"18"	"2010"	"2010"	1175	6483802	18.12	16.85	0.11%
	"Indiana"	"18"	"2011"	"2011"	1031	6516922	15.82	14.57	0.10%
	"Indiana"	"18"	"2012"	"2012"	973	6537334	14.88	13.45	0.09%
	"Indiana"	"18"	"2013"	"2013"	1132	6570902	17.23	15.30	0.11%
	"Indiana"	"18"	"2014"	"2014"	1063	6596855	16.11	14.25	0.10%
	"Indiana"	"18"	"2015"	"2015"	1044	6619680	15.77	13.87	0.10%
	"Indiana"	"18"	"2016"	"2016"	962	6633053	14.50	12.57	0.09%
"Total"	"Indiana"	"18"			21110	114672389	18.41	17.49	2.03%
	"Iowa"	"19"	"1999"	"1999"	1082	2917634	37.08	28.44	0.10%
	"Iowa"	"19"	"2000"	"2000"	937	2926324	32.02	24.75	0.09%
	"Iowa"	"19"	"2001"	"2001"	877	2931997	29.91	22.86	0.08%
	"Iowa"	"19"	"2002"	"2002"	942	2934234	32.10	24.39	0.09%
	"Iowa"	"19"	"2003"	"2003"	1032	2941999	35.08	26.25	0.10%
	"Iowa"	"19"	"2004"	"2004"	890	2953635	30.13	22.74	0.09%
	"Iowa"	"19"	"2005"	"2005"	896	2964454	30.22	22.38	0.09%
	"Iowa"	"19"	"2006"	"2006"	770	2982644	25.82	19.27	0.07%
	"Iowa"	"19"	"2007"	"2007"	749	2999212	24.97	18.49	0.07%
	"Iowa"	"19"	"2008"	"2008"	829	3016734	27.48	20.34	0.08%
	"Iowa"	"19"	"2009"	"2009"	661	3032870	21.79	16.60	0.06%
	"Iowa"	"19"	"2010"	"2010"	560	3046355	18.38	13.68	0.05%
	"Iowa"	"19"	"2011"	"2011"	660	3062309	21.55	15.72	0.06%
	"Iowa"	"19"	"2012"	"2012"	664	3074186	21.60	15.55	0.06%
	"Iowa"	"19"	"2013"	"2013"	761	3090416	24.62	17.80	0.07%
	"Iowa"	"19"	"2014"	"2014"	582	3107126	18.73	13.68	0.06%
	"Iowa"	"19"	"2015"	"2015"	618	3123899	19.78	14.18	0.06%
	"Iowa"	"19"	"2016"	"2016"	504	3134693	16.08	11.60	0.05%
"Total"	"Iowa"	"19"			14014	54240721	25.84	19.15	1.35%
	"Kansas"	"20"	"1999"	"1999"	676	2678338	25.24	22.15	0.07%
	"Kansas"	"20"	"2000"	"2000"	743	2688418	27.64	24.24	0.07%
	"Kansas"	"20"	"2001"	"2001"	561	2702162	20.76	18.38	0.05%
	"Kansas"	"20"	"2002"	"2002"	698	2713535	25.72	22.69	0.07%
	"Kansas"	"20"	"2003"	"2003"	694	2723004	25.49	22.25	0.07%
	"Kansas"	"20"	"2004"	"2004"	562	2734373	20.55	17.88	0.05%
	"Kansas"	"20"	"2005"	"2005"	730	2745299	26.59	23.08	0.07%
	"Kansas"	"20"	"2006"	"2006"	647	2762931	23.42	19.95	0.06%
	"Kansas"	"20"	"2007"	"2007"	665	2783785	23.89	20.31	0.06%
	"Kansas"	"20"	"2008"	"2008"	743	2808076	26.46	22.45	0.07%
	"Kansas"	"20"	"2009"	"2009"	594	2832704	20.97	17.95	0.06%
	"Kansas"	"20"	"2010"	"2010"	550	2853118	19.28	16.38	0.05%
	"Kansas"	"20"	"2011"	"2011"	647	2871238	22.53	18.77	0.06%
	"Kansas"	"20"	"2012"	"2012"	624	2885905	21.62	18.01	0.06%
	"Kansas"	"20"	"2013"	"2013"	715	2893957	24.71	20.15	0.07%
	"Kansas"	"20"	"2014"	"2014"	637	2904021	21.94	18.20	0.06%
	"Kansas"	"20"	"2015"	"2015"	682	2911641	23.42	18.90	0.07%
	"Kansas"	"20"	"2016"	"2016"	522	2907289	17.95	14.36	0.05%
"Total"	"Kansas"	"20"			11690	50399794	23.19	19.71	1.13%
	"Kentucky"	"21"	"1999"	"1999"	1198	4018053	29.82	31.31	0.12%
	"Kentucky"	"21"	"2000"	"2000"	1157	4041769	28.63	29.88	0.11%
	"Kentucky"	"21"	"2001"	"2001"	1114	4068132	27.38	28.55	0.11%
	"Kentucky"	"21"	"2002"	"2002"	1236	4089875	30.22	31.53	0.12%
	"Kentucky"	"21"	"2003"	"2003"	1033	4117170	25.09	26.05	0.10%
	"Kentucky"	"21"	"2004"	"2004"	965	4146101	23.27	24.06	0.09%
	"Kentucky"	"21"	"2005"	"2005"	1021	4182742	24.41	24.92	0.10%
	"Kentucky"	"21"	"2006"	"2006"	927	4219239	21.97	22.11	0.09%
	"Kentucky"	"21"	"2007"	"2007"	897	4256672	21.07	20.97	0.09%
	"Kentucky"	"21"	"2008"	"2008"	943	4289878	21.98	21.59	0.09%
	"Kentucky"	"21"	"2009"	"2009"	1018	4317074	23.58	22.85	0.10%
	"Kentucky"	"21"	"2010"	"2010"	943	4339367	21.73	21.02	0.09%
	"Kentucky"	"21"	"2011"	"2011"	961	4369356	21.99	20.77	0.09%
	"Kentucky"	"21"	"2012"	"2012"	879	4380415	20.07	18.71	0.08%
	"Kentucky"	"21"	"2013"	"2013"	919	4395295	20.91	19.11	0.09%
