"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Arizona"	"04"	"2003"	"2003"	10887	5510364	197.57	202.22	0.09%
	"Arizona"	"04"	"2004"	"2004"	10539	5652404	186.45	190.03	0.09%
	"Arizona"	"04"	"2005"	"2005"	10966	5839077	187.80	189.76	0.09%
	"Arizona"	"04"	"2006"	"2006"	10607	6029141	175.93	176.52	0.09%
	"Arizona"	"04"	"2007"	"2007"	10302	6167681	167.03	166.03	0.09%
	"Arizona"	"04"	"2008"	"2008"	10385	6280362	165.36	162.28	0.09%
	"Arizona"	"04"	"2009"	"2009"	10273	6343154	161.95	155.69	0.09%
	"Arizona"	"04"	"2010"	"2010"	9954	6392017	155.73	146.69	0.09%
	"Arizona"	"04"	"2011"	"2011"	10662	6482505	164.47	150.31	0.09%
	"Arizona"	"04"	"2012"	"2012"	10689	6553255	163.11	145.49	0.09%
	"Arizona"	"04"	"2013"	"2013"	10755	6626624	162.30	141.12	0.09%
	"Arizona"	"04"	"2014"	"2014"	10805	6731484	160.51	136.36	0.09%
	"Arizona"	"04"	"2015"	"2015"	11458	6828065	167.81	138.78	0.10%
	"Arizona"	"04"	"2016"	"2016"	11957	6931071	172.51	138.89	0.10%
"Total"	"Arizona"	"04"			193063	109191391	176.81	167.04	1.67%
	"Arkansas"	"05"	"1999"	"1999"	8315	2651860	313.55	287.84	0.07%
	"Arkansas"	"05"	"2000"	"2000"	8278	2673400	309.64	283.78	0.07%
	"Arkansas"	"05"	"2001"	"2001"	8263	2691571	307.00	281.84	0.07%
	"Arkansas"	"05"	"2002"	"2002"	8330	2705927	307.84	282.79	0.07%
	"Arkansas"	"05"	"2003"	"2003"	7786	2724816	285.74	262.47	0.07%
	"Arkansas"	"05"	"2004"	"2004"	7534	2749686	273.99	252.07	0.07%
	"Arkansas"	"05"	"2005"	"2005"	7575	2781097	272.37	250.25	0.07%
	"Arkansas"	"05"	"2006"	"2006"	7431	2821761	263.35	240.50	0.06%
	"Arkansas"	"05"	"2007"	"2007"	7214	2848650	253.24	230.09	0.06%
	"Arkansas"	"05"	"2008"	"2008"	7516	2874554	261.47	236.09	0.06%
	"Arkansas"	"05"	"2009"	"2009"	7295	2896843	251.83	226.08	0.06%
	"Arkansas"	"05"	"2010"	"2010"	7274	2915918	249.46	222.52	0.06%
	"Arkansas"	"05"	"2011"	"2011"	7168	2937979	243.98	213.77	0.06%
	"Arkansas"	"05"	"2012"	"2012"	7407	2949131	251.16	218.60	0.06%
	"Arkansas"	"05"	"2013"	"2013"	7377	2959373	249.28	214.06	0.06%
	"Arkansas"	"05"	"2014"	"2014"	7581	2966369	255.56	217.50	0.07%
	"Arkansas"	"05"	"2015"	"2015"	7938	2978204	266.54	223.17	0.07%
	"Arkansas"	"05"	"2016"	"2016"	8090	2988248	270.73	223.69	0.07%
"Total"	"Arkansas"	"05"			138372	51115387	270.71	241.14	1.20%
	"California"	"06"	"1999"	"1999"	71930	33499204	214.72	257.32	0.62%
	"California"	"06"	"2000"	"2000"	68426	33871648	202.02	239.94	0.59%
	"California"	"06"	"2001"	"2001"	68234	34479458	197.90	233.58	0.59%
	"California"	"06"	"2002"	"2002"	68797	34871843	197.29	230.39	0.59%
	"California"	"06"	"2003"	"2003"	68864	35253159	195.34	225.07	0.59%
	"California"	"06"	"2004"	"2004"	64999	35574576	182.71	209.02	0.56%
	"California"	"06"	"2005"	"2005"	64916	35827943	181.19	202.99	0.56%
	"California"	"06"	"2006"	"2006"	64871	36021202	180.09	198.76	0.56%
	"California"	"06"	"2007"	"2007"	61690	36250311	170.18	183.92	0.53%
	"California"	"06"	"2008"	"2008"	60709	36604337	165.85	176.15	0.52%
	"California"	"06"	"2009"	"2009"	59206	36961229	160.18	166.93	0.51%
	"California"	"06"	"2010"	"2010"	58641	37253956	157.41	161.86	0.51%
	"California"	"06"	"2011"	"2011"	59772	37691912	158.58	159.04	0.52%
	"California"	"06"	"2012"	"2012"	59371	38041430	156.07	153.30	0.51%
	"California"	"06"	"2013"	"2013"	60299	38332521	157.31	151.84	0.52%
	"California"	"06"	"2014"	"2014"	58189	38802500	149.96	142.18	0.50%
	"California"	"06"	"2015"	"2015"	61289	39144818	156.57	145.62	0.53%
	"California"	"06"	"2016"	"2016"	61573	39250017	156.87	143.12	0.53%
"Total"	"California"	"06"			1141776	657732064	173.59	183.47	9.86%
	"Colorado"	"08"	"1999"	"1999"	6420	4226018	151.92	196.28	0.06%
	"Colorado"	"08"	"2000"	"2000"	6184	4301261	143.77	185.33	0.05%
	"Colorado"	"08"	"2001"	"2001"	6293	4425687	142.19	183.27	0.05%
	"Colorado"	"08"	"2002"	"2002"	6425	4490406	143.08	182.74	0.06%
	"Colorado"	"08"	"2003"	"2003"	6499	4528732	143.51	180.28	0.06%
	"Colorado"	"08"	"2004"	"2004"	6079	4575013	132.87	163.55	0.05%
	"Colorado"	"08"	"2005"	"2005"	6307	4631888	136.16	164.83	0.05%
	"Colorado"	"08"	"2006"	"2006"	6124	4720423	129.73	152.73	0.05%
	"Colorado"	"08"	"2007"	"2007"	6106	4803868	127.11	146.98	0.05%
	"Colorado"	"08"	"2008"	"2008"	6118	4889730	125.12	142.50	0.05%
	"Colorado"	"08"	"2009"	"2009"	6093	4972195	122.54	136.50	0.05%
	"Colorado"	"08"	"2010"	"2010"	6038	5029196	120.06	132.79	0.05%
	"Colorado"	"08"	"2011"	"2011"	6177	5116796	120.72	129.77	0.05%
	"Colorado"	"08"	"2012"	"2012"	6311	5187582	121.66	127.30	0.05%
	"Colorado"	"08"	"2013"	"2013"	6456	5268367	122.54	125.70	0.06%
	"Colorado"	"08"	"2014"	"2014"	6900	5355866	128.83	130.30	0.06%
	"Colorado"	"08"	"2015"	"2015"	7009	5456574	128.45	128.40	0.06%
	"Colorado"	"08"	"2016"	"2016"	7277	5540545	131.34	129.80	0.06%
"Total"	"Colorado"	"08"			114816	87520147	131.19	148.53	0.99%
	"Connecticut"	"09"	"1999"	"1999"	9127	3386401	269.52	238.81	0.08%
	"Connecticut"	"09"	"2000"	"2000"	8993	3405565	264.07	232.72	0.08%
	"Connecticut"	"09"	"2001"	"2001"	8582	3432835	250.00	218.03	0.07%
	"Connecticut"	"09"	"2002"	"2002"	8815	3458749	254.86	219.25	0.08%
	"Connecticut"	"09"	"2003"	"2003"	8389	3484336	240.76	204.06	0.07%
	"Connecticut"	"09"	"2004"	"2004"	7868	3496094	225.05	189.54	0.07%
	"Connecticut"	"09"	"2005"	"2005"	7650	3506956	218.14	180.74	0.07%
	"Connecticut"	"09"	"2006"	"2006"	7490	3517460	212.94	174.72	0.06%
	"Connecticut"	"09"	"2007"	"2007"	7289	3527270	206.65	167.35	0.06%
	"Connecticut"	"09"	"2008"	"2008"	7355	3545579	207.44	165.60	0.06%
	"Connecticut"	"09"	"2009"	"2009"	7105	3561807	199.48	157.71	0.06%
	"Connecticut"	"09"	"2010"	"2010"	7127	3574097	199.41	155.69	0.06%
	"Connecticut"	"09"	"2011"	"2011"	7206	3580709	201.25	155.15	0.06%
	"Connecticut"	"09"	"2012"	"2012"	7282	3590347	202.82	155.29	0.06%
	"Connecticut"	"09"	"2013"	"2013"	7090	3596080	197.16	148.92	0.06%
	"Connecticut"	"09"	"2014"	"2014"	7018	3596677	195.12	145.64	0.06%
	"Connecticut"	"09"	"2015"	"2015"	7205	3590886	200.65	147.80	0.06%
	"Connecticut"	"09"	"2016"	"2016"	7051	3576452	197.15	144.33	0.06%
"Total"	"Connecticut"	"09"			138642	63428300	218.58	176.16	1.20%
	"Delaware"	"10"	"1999"	"1999"	2011	774990	259.49	269.22	0.02%
	"Delaware"	"10"	"2000"	"2000"	1983	783600	253.06	262.50	0.02%
	"Delaware"	"10"	"2001"	"2001"	2033	795699	255.50	261.21	0.02%
	"Delaware"	"10"	"2002"	"2002"	1918	806169	237.92	239.85	0.02%
	"Delaware"	"10"	"2003"	"2003"	2027	818003	247.80	247.15	0.02%
	"Delaware"	"10"	"2004"	"2004"	2015	830803	242.54	238.07	0.02%
	"Delaware"	"10"	"2005"	"2005"	2031	845150	240.31	232.32	0.02%
	"Delaware"	"10"	"2006"	"2006"	1866	859268	217.16	205.98	0.02%
	"Delaware"	"10"	"2007"	"2007"	1914	871749	219.56	205.11	0.02%
	"Delaware"	"10"	"2008"	"2008"	1777	883874	201.05	184.25	0.02%
	"Delaware"	"10"	"2009"	"2009"	1796	891730	201.41	182.32	0.02%
	"Delaware"	"10"	"2010"	"2010"	1776	897934	197.79	175.66	0.02%
	"Delaware"	"10"	"2011"	"2011"	1809	907135	199.42	175.21	0.02%
	"Delaware"	"10"	"2012"	"2012"	1790	917092	195.18	168.79	0.02%
	"Delaware"	"10"	"2013"	"2013"	1861	925749	201.03	168.01	0.02%
	"Delaware"	"10"	"2014"	"2014"	1921	935614	205.32	168.66	0.02%
	"Delaware"	"10"	"2015"	"2015"	1940	945934	205.09	165.24	0.02%
	"Delaware"	"10"	"2016"	"2016"	1974	952065	207.34	163.16	0.02%
"Total"	"Delaware"	"10"			34442	15642558	220.18	200.87	0.30%
	"District of Columbia"	"11"	"1999"	"1999"	1652	570213	289.72	296.17	0.01%
	"District of Columbia"	"11"	"2000"	"2000"	1756	572059	306.96	310.57	0.02%
	"District of Columbia"	"11"	"2001"	"2001"	1761	574504	306.53	312.78	0.02%
	"District of Columbia"	"11"	"2002"	"2002"	1666	573158	290.67	296.58	0.01%
	"District of Columbia"	"11"	"2003"	"2003"	1630	568502	286.72	291.86	0.01%
	"District of Columbia"	"11"	"2004"	"2004"	1544	567754	271.95	276.43	0.01%
	"District of Columbia"	"11"	"2005"	"2005"	1518	567136	267.66	270.34	0.01%
	"District of Columbia"	"11"	"2006"	"2006"	1566	570681	274.41	280.91	0.01%
	"District of Columbia"	"11"	"2007"	"2007"	1434	574404	249.65	253.59	0.01%
	"District of Columbia"	"11"	"2008"	"2008"	1389	580236	239.39	244.31	0.01%
	"District of Columbia"	"11"	"2009"	"2009"	1288	592228	217.48	224.07	0.01%
	"District of Columbia"	"11"	"2010"	"2010"	1306	601723	217.04	222.39	0.01%
	"District of Columbia"	"11"	"2011"	"2011"	1171	617996	189.48	194.44	0.01%
	"District of Columbia"	"11"	"2012"	"2012"	1298	632323	205.27	212.96	0.01%
	"District of Columbia"	"11"	"2013"	"2013"	1340	646449	207.29	213.52	0.01%
	"District of Columbia"	"11"	"2014"	"2014"	1324	658893	200.94	207.84	0.01%
	"District of Columbia"	"11"	"2015"	"2015"	1217	672228	181.04	187.65	0.01%
	"District of Columbia"	"11"	"2016"	"2016"	1375	681170	201.86	211.69	0.01%
"Total"	"District of Columbia"	"11"			26235	10821657	242.43	249.02	0.23%
	"Florida"	"12"	"1999"	"1999"	51434	15759421	326.37	247.67	0.44%
	"Florida"	"12"	"2000"	"2000"	50336	15982378	314.95	238.56	0.43%
	"Florida"	"12"	"2001"	"2001"	50629	16356966	309.53	236.03	0.44%
	"Florida"	"12"	"2002"	"2002"	49235	16689370	295.01	226.12	0.43%
	"Florida"	"12"	"2003"	"2003"	48141	17004085	283.11	217.31	0.42%
	"Florida"	"12"	"2004"	"2004"	47160	17415318	270.80	208.68	0.41%
	"Florida"	"12"	"2005"	"2005"	46279	17842038	259.38	199.97	0.40%
	"Florida"	"12"	"2006"	"2006"	44305	18166990	243.88	187.92	0.38%
	"Florida"	"12"	"2007"	"2007"	42254	18367842	230.04	175.77	0.37%
	"Florida"	"12"	"2008"	"2008"	42067	18527305	227.05	170.75	0.36%
	"Florida"	"12"	"2009"	"2009"	41274	18652644	221.28	163.80	0.36%
	"Florida"	"12"	"2010"	"2010"	41737	18801310	221.99	162.34	0.36%
	"Florida"	"12"	"2011"	"2011"	40919	19057542	214.71	153.06	0.35%
	"Florida"	"12"	"2012"	"2012"	42125	19317568	218.07	153.03	0.36%
	"Florida"	"12"	"2013"	"2013"	42656	19552860	218.16	149.78	0.37%
	"Florida"	"12"	"2014"	"2014"	44511	19893297	223.75	151.27	0.38%
	"Florida"	"12"	"2015"	"2015"	45441	20271272	224.16	149.78	0.39%
	"Florida"	"12"	"2016"	"2016"	45659	20612439	221.51	146.17	0.39%
"Total"	"Florida"	"12"			816162	328270645	248.62	181.41	7.05%
	"Georgia"	"13"	"1999"	"1999"	17597	8045965	218.71	282.77	0.15%
	"Georgia"	"13"	"2000"	"2000"	17406	8186453	212.62	276.04	0.15%
	"Georgia"	"13"	"2001"	"2001"	17478	8377038	208.64	271.40	0.15%
	"Georgia"	"13"	"2002"	"2002"	17529	8508256	206.02	265.80	0.15%
	"Georgia"	"13"	"2003"	"2003"	17188	8622793	199.33	255.22	0.15%
	"Georgia"	"13"	"2004"	"2004"	16557	8769252	188.81	240.28	0.14%
	"Georgia"	"13"	"2005"	"2005"	16781	8925922	188.00	236.00	0.14%
	"Georgia"	"13"	"2006"	"2006"	16478	9155813	179.97	222.21	0.14%
	"Georgia"	"13"	"2007"	"2007"	16184	9349988	173.09	212.03	0.14%
	"Georgia"	"13"	"2008"	"2008"	15721	9504843	165.40	199.06	0.14%
	"Georgia"	"13"	"2009"	"2009"	16165	9620846	168.02	198.45	0.14%
	"Georgia"	"13"	"2010"	"2010"	15987	9687653	165.02	192.63	0.14%
	"Georgia"	"13"	"2011"	"2011"	15773	9815210	160.70	182.54	0.14%
	"Georgia"	"13"	"2012"	"2012"	15825	9919945	159.53	177.58	0.14%
	"Georgia"	"13"	"2013"	"2013"	16550	9992167	165.63	178.74	0.14%
	"Georgia"	"13"	"2014"	"2014"	17107	10097343	169.42	179.74	0.15%
	"Georgia"	"13"	"2015"	"2015"	17769	10214860	173.95	180.24	0.15%
	"Georgia"	"13"	"2016"	"2016"	18143	10310371	175.97	179.00	0.16%
"Total"	"Georgia"	"13"			302238	167104718	180.87	213.01	2.61%
	"Hawaii"	"15"	"1999"	"1999"	2410	1210300	199.12	201.65	0.02%
	"Hawaii"	"15"	"2000"	"2000"	2390	1211537	197.27	195.02	0.02%
	"Hawaii"	"15"	"2001"	"2001"	2310	1225948	188.43	181.67	0.02%
	"Hawaii"	"15"	"2002"	"2002"	2512	1239613	202.64	191.76	0.02%
	"Hawaii"	"15"	"2003"	"2003"	2461	1251154	196.70	182.22	0.02%
	"Hawaii"	"15"	"2004"	"2004"	2457	1273569	192.92	176.63	0.02%
	"Hawaii"	"15"	"2005"	"2005"	2319	1292729	179.39	160.91	0.02%
	"Hawaii"	"15"	"2006"	"2006"	2244	1309731	171.33	151.43	0.02%
	"Hawaii"	"15"	"2007"	"2007"	2227	1315675	169.27	146.71	0.02%
	"Hawaii"	"15"	"2008"	"2008"	2313	1332213	173.62	147.68	0.02%
	"Hawaii"	"15"	"2009"	"2009"	2363	1346717	175.46	146.55	0.02%
	"Hawaii"	"15"	"2010"	"2010"	2239	1360301	164.60	134.74	0.02%
	"Hawaii"	"15"	"2011"	"2011"	2312	1374810	168.17	132.85	0.02%
	"Hawaii"	"15"	"2012"	"2012"	2430	1392313	174.53	135.20	0.02%
	"Hawaii"	"15"	"2013"	"2013"	2521	1404054	179.55	138.96	0.02%
	"Hawaii"	"15"	"2014"	"2014"	2528	1419561	178.08	136.69	0.02%
	"Hawaii"	"15"	"2015"	"2015"	2605	1431603	181.96	135.65	0.02%
	"Hawaii"	"15"	"2016"	"2016"	2488	1428557	174.16	127.03	0.02%
"Total"	"Hawaii"	"15"			43129	23820385	181.06	153.35	0.37%
	"Idaho"	"16"	"1999"	"1999"	2532	1275674	198.48	220.49	0.02%
	"Idaho"	"16"	"2000"	"2000"	2519	1293953	194.67	215.22	0.02%
	"Idaho"	"16"	"2001"	"2001"	2489	1319962	188.57	206.99	0.02%
	"Idaho"	"16"	"2002"	"2002"	2532	1340372	188.90	205.16	0.02%
	"Idaho"	"16"	"2003"	"2003"	2566	1363380	188.21	202.07	0.02%
	"Idaho"	"16"	"2004"	"2004"	2450	1391802	176.03	188.63	0.02%
	"Idaho"	"16"	"2005"	"2005"	2450	1428241	171.54	182.60	0.02%
	"Idaho"	"16"	"2006"	"2006"	2399	1468669	163.35	171.28	0.02%
	"Idaho"	"16"	"2007"	"2007"	2433	1505105	161.65	167.85	0.02%
	"Idaho"	"16"	"2008"	"2008"	2330	1534320	151.86	157.07	0.02%
	"Idaho"	"16"	"2009"	"2009"	2398	1554439	154.27	155.73	0.02%
	"Idaho"	"16"	"2010"	"2010"	2495	1567582	159.16	159.27	0.02%
	"Idaho"	"16"	"2011"	"2011"	2522	1584985	159.12	155.85	0.02%
	"Idaho"	"16"	"2012"	"2012"	2515	1595728	157.61	150.88	0.02%
	"Idaho"	"16"	"2013"	"2013"	2495	1612136	154.76	145.38	0.02%
	"Idaho"	"16"	"2014"	"2014"	2676	1634464	163.72	152.82	0.02%
	"Idaho"	"16"	"2015"	"2015"	2825	1654930	170.70	156.42	0.02%
	"Idaho"	"16"	"2016"	"2016"	2969	1683140	176.40	159.96	0.03%
"Total"	"Idaho"	"16"			45595	26808882	170.07	171.97	0.39%
	"Illinois"	"17"	"1999"	"1999"	33387	12359020	270.14	279.12	0.29%
	"Illinois"	"17"	"2000"	"2000"	31844	12419293	256.41	263.74	0.28%
	"Illinois"	"17"	"2001"	"2001"	30990	12488445	248.15	253.76	0.27%
	"Illinois"	"17"	"2002"	"2002"	30821	12525556	246.06	250.16	0.27%
	"Illinois"	"17"	"2003"	"2003"	29816	12556006	237.46	239.18	0.26%
	"Illinois"	"17"	"2004"	"2004"	28284	12589773	224.66	224.29	0.24%
	"Illinois"	"17"	"2005"	"2005"	28226	12609903	223.84	220.72	0.24%
	"Illinois"	"17"	"2006"	"2006"	27007	12643955	213.60	208.51	0.23%
	"Illinois"	"17"	"2007"	"2007"	25813	12695866	203.32	196.02	0.22%
	"Illinois"	"17"	"2008"	"2008"	26078	12747038	204.58	195.06	0.23%
	"Illinois"	"17"	"2009"	"2009"	24931	12796778	194.82	183.95	0.22%
	"Illinois"	"17"	"2010"	"2010"	24959	12830632	194.53	181.72	0.22%
	"Illinois"	"17"	"2011"	"2011"	24987	12869257	194.16	178.11	0.22%
	"Illinois"	"17"	"2012"	"2012"	24667	12875255	191.58	172.66	0.21%
	"Illinois"	"17"	"2013"	"2013"	24839	12882135	192.82	170.94	0.21%
	"Illinois"	"17"	"2014"	"2014"	25024	12880580	194.28	169.71	0.22%
	"Illinois"	"17"	"2015"	"2015"	25652	12859995	199.47	171.47	0.22%
	"Illinois"	"17"	"2016"	"2016"	25013	12801539	195.39	165.70	0.22%
"Total"	"Illinois"	"17"			492338	228431026	215.53	204.79	4.25%
	"Indiana"	"18"	"1999"	"1999"	16661	6044969	275.62	282.46	0.14%
	"Indiana"	"18"	"2000"	"2000"	16210	6080485	266.59	272.32	0.14%
	"Indiana"	"18"	"2001"	"2001"	15682	6127760	255.92	259.77	0.14%
	"Indiana"	"18"	"2002"	"2002"	15321	6155967	248.88	250.88	0.13%
	"Indiana"	"18"	"2003"	"2003"	15467	6196638	249.60	249.41	0.13%
	"Indiana"	"18"	"2004"	"2004"	14636	6233007	234.81	233.17	0.13%
	"Indiana"	"18"	"2005"	"2005"	14542	6278616	231.61	227.90	0.13%
	"Indiana"	"18"	"2006"	"2006"	14375	6332669	227.00	220.82	0.12%
	"Indiana"	"18"	"2007"	"2007"	13682	6379599	214.46	205.93	0.12%
	"Indiana"	"18"	"2008"	"2008"	13663	6424806	212.66	201.62	0.12%
	"Indiana"	"18"	"2009"	"2009"	13509	6459325	209.14	196.66	0.12%
	"Indiana"	"18"	"2010"	"2010"	13388	6483802	206.48	191.78	0.12%
	"Indiana"	"18"	"2011"	"2011"	13372	6516922	205.19	187.17	0.12%
	"Indiana"	"18"	"2012"	"2012"	13675	6537334	209.18	188.41	0.12%
	"Indiana"	"18"	"2013"	"2013"	13773	6570902	209.61	186.24	0.12%
	"Indiana"	"18"	"2014"	"2014"	13764	6596855	208.64	182.73	0.12%
	"Indiana"	"18"	"2015"	"2015"	13948	6619680	210.71	182.31	0.12%
	"Indiana"	"18"	"2016"	"2016"	13952	6633053	210.34	180.59	0.12%
"Total"	"Indiana"	"18"			259620	114672389	226.40	214.12	2.24%
	"Iowa"	"19"	"1999"	"1999"	8699	2917634	298.15	240.34	0.08%
	"Iowa"	"19"	"2000"	"2000"	8559	2926324	292.48	236.11	0.07%
	"Iowa"	"19"	"2001"	"2001"	8250	2931997	281.38	225.13	0.07%
	"Iowa"	"19"	"2002"	"2002"	8181	2934234	278.81	221.52	0.07%
	"Iowa"	"19"	"2003"	"2003"	7840	2941999	266.49	210.85	0.07%
	"Iowa"	"19"	"2004"	"2004"	7299	2953635	247.12	194.98	0.06%
	"Iowa"	"19"	"2005"	"2005"	7437	2964454	250.87	196.62	0.06%
	"Iowa"	"19"	"2006"	"2006"	7172	2982644	240.46	187.05	0.06%
	"Iowa"	"19"	"2007"	"2007"	6880	2999212	229.39	177.21	0.06%
	"Iowa"	"19"	"2008"	"2008"	7284	3016734	241.45	185.52	0.06%
	"Iowa"	"19"	"2009"	"2009"	6938	3032870	228.76	176.08	0.06%
	"Iowa"	"19"	"2010"	"2010"	6880	3046355	225.84	173.31	0.06%
	"Iowa"	"19"	"2011"	"2011"	6736	3062309	219.96	166.02	0.06%
	"Iowa"	"19"	"2012"	"2012"	7005	3074186	227.87	170.37	0.06%
	"Iowa"	"19"	"2013"	"2013"	6995	3090416	226.34	168.85	0.06%
	"Iowa"	"19"	"2014"	"2014"	6615	3107126	212.90	157.28	0.06%
	"Iowa"	"19"	"2015"	"2015"	6813	3123899	218.09	160.90	0.06%
	"Iowa"	"19"	"2016"	"2016"	6937	3134693	221.30	162.82	0.06%
"Total"	"Iowa"	"19"			132520	54240721	244.32	188.52	1.14%
	"Kansas"	"20"	"1999"	"1999"	6975	2678338	260.42	237.03	0.06%
	"Kansas"	"20"	"2000"	"2000"	6931	2688418	257.81	234.20	0.06%
	"Kansas"	"20"	"2001"	"2001"	6716	2702162	248.54	225.58	0.06%
	"Kansas"	"20"	"2002"	"2002"	6680	2713535	246.17	223.19	0.06%
	"Kansas"	"20"	"2003"	"2003"	6491	2723004	238.38	214.70	0.06%
	"Kansas"	"20"	"2004"	"2004"	6048	2734373	221.18	198.91	0.05%
	"Kansas"	"20"	"2005"	"2005"	5960	2745299	217.10	192.61	0.05%
	"Kansas"	"20"	"2006"	"2006"	5849	2762931	211.70	186.34	0.05%
	"Kansas"	"20"	"2007"	"2007"	5749	2783785	206.52	180.78	0.05%
	"Kansas"	"20"	"2008"	"2008"	5643	2808076	200.96	175.42	0.05%
	"Kansas"	"20"	"2009"	"2009"	5294	2832704	186.89	162.98	0.05%
	"Kansas"	"20"	"2010"	"2010"	5433	2853118	190.42	164.91	0.05%
	"Kansas"	"20"	"2011"	"2011"	5327	2871238	185.53	158.25	0.05%
	"Kansas"	"20"	"2012"	"2012"	5366	2885905	185.94	158.22	0.05%
	"Kansas"	"20"	"2013"	"2013"	5364	2893957	185.35	156.13	0.05%
	"Kansas"	"20"	"2014"	"2014"	5479	2904021	188.67	157.37	0.05%
	"Kansas"	"20"	"2015"	"2015"	5624	2911641	193.16	158.45	0.05%
	"Kansas"	"20"	"2016"	"2016"	5672	2907289	195.10	159.16	0.05%
"Total"	"Kansas"	"20"			106601	50399794	211.51	184.29	0.92%
	"Kentucky"	"21"	"1999"	"1999"	12098	4018053	301.09	310.86	0.10%
	"Kentucky"	"21"	"2000"	"2000"	11936	4041769	295.32	303.59	0.10%
	"Kentucky"	"21"	"2001"	"2001"	11808	4068132	290.26	297.28	0.10%
	"Kentucky"	"21"	"2002"	"2002"	11696	4089875	285.97	292.22	0.10%
	"Kentucky"	"21"	"2003"	"2003"	11319	4117170	274.92	279.24	0.10%
	"Kentucky"	"21"	"2004"	"2004"	10465	4146101	252.41	254.83	0.09%
	"Kentucky"	"21"	"2005"	"2005"	10782	4182742	257.77	257.33	0.09%
	"Kentucky"	"21"	"2006"	"2006"	10353	4219239	245.38	241.41	0.09%
	"Kentucky"	"21"	"2007"	"2007"	9916	4256672	232.95	227.02	0.09%
	"Kentucky"	"21"	"2008"	"2008"	10061	4289878	234.53	225.51	0.09%
