"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Arkansas"	"05"	"1999"	"1999"	727	2651860	27.41	27.35	0.09%
	"Arkansas"	"05"	"2000"	"2000"	716	2673400	26.78	26.69	0.09%
	"Arkansas"	"05"	"2001"	"2001"	694	2691571	25.78	25.63	0.09%
	"Arkansas"	"05"	"2002"	"2002"	746	2705927	27.57	27.41	0.10%
	"Arkansas"	"05"	"2003"	"2003"	746	2724816	27.38	27.16	0.10%
	"Arkansas"	"05"	"2004"	"2004"	811	2749686	29.49	29.49	0.10%
	"Arkansas"	"05"	"2005"	"2005"	738	2781097	26.54	26.22	0.09%
	"Arkansas"	"05"	"2006"	"2006"	765	2821761	27.11	27.08	0.10%
	"Arkansas"	"05"	"2007"	"2007"	709	2848650	24.89	24.72	0.09%
	"Arkansas"	"05"	"2008"	"2008"	673	2874554	23.41	23.26	0.09%
	"Arkansas"	"05"	"2009"	"2009"	660	2896843	22.78	22.73	0.08%
	"Arkansas"	"05"	"2010"	"2010"	655	2915918	22.46	22.26	0.08%
	"Arkansas"	"05"	"2011"	"2011"	627	2937979	21.34	21.34	0.08%
	"Arkansas"	"05"	"2012"	"2012"	641	2949131	21.74	21.43	0.08%
	"Arkansas"	"05"	"2013"	"2013"	566	2959373	19.13	19.20	0.07%
	"Arkansas"	"05"	"2014"	"2014"	562	2966369	18.95	18.97	0.07%
	"Arkansas"	"05"	"2015"	"2015"	627	2978204	21.05	20.73	0.08%
	"Arkansas"	"05"	"2016"	"2016"	665	2988248	22.25	21.83	0.08%
"Total"	"Arkansas"	"05"			12328	51115387	24.12	24.02	1.57%
	"California"	"06"	"1999"	"1999"	4099	33499204	12.24	12.46	0.52%
	"California"	"06"	"2000"	"2000"	4218	33871648	12.45	12.71	0.54%
	"California"	"06"	"2001"	"2001"	4292	34479458	12.45	12.62	0.55%
	"California"	"06"	"2002"	"2002"	4603	34871843	13.20	13.35	0.59%
	"California"	"06"	"2003"	"2003"	4863	35253159	13.79	13.91	0.62%
	"California"	"06"	"2004"	"2004"	4801	35574576	13.50	13.55	0.61%
	"California"	"06"	"2005"	"2005"	4817	35827943	13.44	13.41	0.61%
	"California"	"06"	"2006"	"2006"	4916	36021202	13.65	13.58	0.63%
	"California"	"06"	"2007"	"2007"	4698	36250311	12.96	12.86	0.60%
	"California"	"06"	"2008"	"2008"	4037	36604337	11.03	10.91	0.51%
	"California"	"06"	"2009"	"2009"	3677	36961229	9.95	9.82	0.47%
	"California"	"06"	"2010"	"2010"	3260	37253956	8.75	8.63	0.42%
	"California"	"06"	"2011"	"2011"	3358	37691912	8.91	8.76	0.43%
	"California"	"06"	"2012"	"2012"	3496	38041430	9.19	9.01	0.45%
	"California"	"06"	"2013"	"2013"	3719	38332521	9.70	9.45	0.47%
	"California"	"06"	"2014"	"2014"	3791	38802500	9.77	9.51	0.48%
	"California"	"06"	"2015"	"2015"	4088	39144818	10.44	10.08	0.52%
	"California"	"06"	"2016"	"2016"	4540	39250017	11.57	11.17	0.58%
"Total"	"California"	"06"			75273	657732064	11.44	11.37	9.59%
	"Colorado"	"08"	"1999"	"1999"	692	4226018	16.37	16.60	0.09%
	"Colorado"	"08"	"2000"	"2000"	818	4301261	19.02	19.21	0.10%
	"Colorado"	"08"	"2001"	"2001"	818	4425687	18.48	18.49	0.10%
	"Colorado"	"08"	"2002"	"2002"	847	4490406	18.86	18.91	0.11%
	"Colorado"	"08"	"2003"	"2003"	775	4528732	17.11	17.10	0.10%
	"Colorado"	"08"	"2004"	"2004"	763	4575013	16.68	16.71	0.10%
	"Colorado"	"08"	"2005"	"2005"	747	4631888	16.13	15.97	0.10%
	"Colorado"	"08"	"2006"	"2006"	653	4720423	13.83	13.66	0.08%
	"Colorado"	"08"	"2007"	"2007"	653	4803868	13.59	13.59	0.08%
	"Colorado"	"08"	"2008"	"2008"	651	4889730	13.31	13.48	0.08%
	"Colorado"	"08"	"2009"	"2009"	615	4972195	12.37	12.35	0.08%
	"Colorado"	"08"	"2010"	"2010"	538	5029196	10.70	10.57	0.07%
	"Colorado"	"08"	"2011"	"2011"	557	5116796	10.89	10.74	0.07%
	"Colorado"	"08"	"2012"	"2012"	578	5187582	11.14	10.99	0.07%
	"Colorado"	"08"	"2013"	"2013"	563	5268367	10.69	10.47	0.07%
	"Colorado"	"08"	"2014"	"2014"	604	5355866	11.28	11.05	0.08%
	"Colorado"	"08"	"2015"	"2015"	659	5456574	12.08	11.72	0.08%
	"Colorado"	"08"	"2016"	"2016"	720	5540545	13.00	12.50	0.09%
"Total"	"Colorado"	"08"			12251	87520147	14.00	13.94	1.56%
	"Connecticut"	"09"	"1999"	"1999"	352	3386401	10.39	10.52	0.04%
	"Connecticut"	"09"	"2000"	"2000"	368	3405565	10.81	10.82	0.05%
	"Connecticut"	"09"	"2001"	"2001"	356	3432835	10.37	10.51	0.05%
	"Connecticut"	"09"	"2002"	"2002"	386	3458749	11.16	11.19	0.05%
	"Connecticut"	"09"	"2003"	"2003"	309	3484336	8.87	8.98	0.04%
	"Connecticut"	"09"	"2004"	"2004"	360	3496094	10.30	10.31	0.05%
	"Connecticut"	"09"	"2005"	"2005"	318	3506956	9.07	9.00	0.04%
	"Connecticut"	"09"	"2006"	"2006"	385	3517460	10.95	10.78	0.05%
	"Connecticut"	"09"	"2007"	"2007"	344	3527270	9.75	9.63	0.04%
	"Connecticut"	"09"	"2008"	"2008"	360	3545579	10.15	9.99	0.05%
	"Connecticut"	"09"	"2009"	"2009"	286	3561807	8.03	7.95	0.04%
	"Connecticut"	"09"	"2010"	"2010"	352	3574097	9.85	9.56	0.04%
	"Connecticut"	"09"	"2011"	"2011"	253	3580709	7.07	6.80	0.03%
	"Connecticut"	"09"	"2012"	"2012"	306	3590347	8.52	8.15	0.04%
	"Connecticut"	"09"	"2013"	"2013"	325	3596080	9.04	8.87	0.04%
	"Connecticut"	"09"	"2014"	"2014"	292	3596677	8.12	7.85	0.04%
	"Connecticut"	"09"	"2015"	"2015"	311	3590886	8.66	8.31	0.04%
	"Connecticut"	"09"	"2016"	"2016"	333	3576452	9.31	8.81	0.04%
"Total"	"Connecticut"	"09"			5996	63428300	9.45	9.30	0.76%
	"Delaware"	"10"	"1999"	"1999"	106	774990	13.68	13.74	0.01%
	"Delaware"	"10"	"2000"	"2000"	133	783600	16.97	16.94	0.02%
	"Delaware"	"10"	"2001"	"2001"	129	795699	16.21	16.15	0.02%
	"Delaware"	"10"	"2002"	"2002"	126	806169	15.63	15.56	0.02%
	"Delaware"	"10"	"2003"	"2003"	142	818003	17.36	17.13	0.02%
	"Delaware"	"10"	"2004"	"2004"	147	830803	17.69	17.70	0.02%
	"Delaware"	"10"	"2005"	"2005"	129	845150	15.26	15.07	0.02%
	"Delaware"	"10"	"2006"	"2006"	146	859268	16.99	17.06	0.02%
	"Delaware"	"10"	"2007"	"2007"	129	871749	14.80	14.58	0.02%
	"Delaware"	"10"	"2008"	"2008"	133	883874	15.05	15.17	0.02%
	"Delaware"	"10"	"2009"	"2009"	115	891730	12.90	12.88	0.01%
	"Delaware"	"10"	"2010"	"2010"	117	897934	13.03	13.14	0.01%
	"Delaware"	"10"	"2011"	"2011"	100	907135	11.02	11.14	0.01%
	"Delaware"	"10"	"2012"	"2012"	117	917092	12.76	12.81	0.01%
	"Delaware"	"10"	"2013"	"2013"	118	925749	12.75	12.26	0.02%
	"Delaware"	"10"	"2014"	"2014"	131	935614	14.00	13.66	0.02%
	"Delaware"	"10"	"2015"	"2015"	137	945934	14.48	14.10	0.02%
	"Delaware"	"10"	"2016"	"2016"	122	952065	12.81	12.51	0.02%
"Total"	"Delaware"	"10"			2277	15642558	14.56	14.48	0.29%
	"District of Columbia"	"11"	"1999"	"1999"	43	570213	7.54	7.51	0.01%
	"District of Columbia"	"11"	"2000"	"2000"	59	572059	10.31	10.17	0.01%
	"District of Columbia"	"11"	"2001"	"2001"	56	574504	9.75	9.37	0.01%
	"District of Columbia"	"11"	"2002"	"2002"	59	573158	10.29	9.52	0.01%
	"District of Columbia"	"11"	"2003"	"2003"	68	568502	11.96	11.53	0.01%
	"District of Columbia"	"11"	"2004"	"2004"	52	567754	9.16	8.70	0.01%
	"District of Columbia"	"11"	"2005"	"2005"	41	567136	7.23	6.96	0.01%
	"District of Columbia"	"11"	"2006"	"2006"	48	570681	8.41	8.23	0.01%
	"District of Columbia"	"11"	"2007"	"2007"	62	574404	10.79	10.49	0.01%
	"District of Columbia"	"11"	"2008"	"2008"	51	580236	8.79	8.39	0.01%
	"District of Columbia"	"11"	"2009"	"2009"	50	592228	8.44	7.96	0.01%
	"District of Columbia"	"11"	"2010"	"2010"	42	601723	6.98	6.65	0.01%
	"District of Columbia"	"11"	"2011"	"2011"	42	617996	6.80	6.16	0.01%
	"District of Columbia"	"11"	"2012"	"2012"	45	632323	7.12	6.92	0.01%
	"District of Columbia"	"11"	"2013"	"2013"	36	646449	5.57	5.73	0.00%
	"District of Columbia"	"11"	"2014"	"2014"	39	658893	5.92	5.55	0.00%
	"District of Columbia"	"11"	"2015"	"2015"	45	672228	6.69	6.85	0.01%
	"District of Columbia"	"11"	"2016"	"2016"	39	681170	5.73	5.46	0.00%
"Total"	"District of Columbia"	"11"			877	10821657	8.10	7.82	0.11%
	"Florida"	"12"	"1999"	"1999"	3212	15759421	20.38	19.99	0.41%
	"Florida"	"12"	"2000"	"2000"	3310	15982378	20.71	20.48	0.42%
	"Florida"	"12"	"2001"	"2001"	3293	16356966	20.13	19.77	0.42%
	"Florida"	"12"	"2002"	"2002"	3431	16689370	20.56	20.16	0.44%
	"Florida"	"12"	"2003"	"2003"	3494	17004085	20.55	20.16	0.45%
	"Florida"	"12"	"2004"	"2004"	3538	17415318	20.32	19.94	0.45%
	"Florida"	"12"	"2005"	"2005"	3789	17842038	21.24	20.98	0.48%
	"Florida"	"12"	"2006"	"2006"	3705	18166990	20.39	20.05	0.47%
	"Florida"	"12"	"2007"	"2007"	3569	18367842	19.43	19.15	0.45%
	"Florida"	"12"	"2008"	"2008"	3299	18527305	17.81	17.44	0.42%
	"Florida"	"12"	"2009"	"2009"	2834	18652644	15.19	14.74	0.36%
	"Florida"	"12"	"2010"	"2010"	2759	18801310	14.67	14.06	0.35%
	"Florida"	"12"	"2011"	"2011"	2704	19057542	14.19	13.62	0.34%
	"Florida"	"12"	"2012"	"2012"	2716	19317568	14.06	13.42	0.35%
	"Florida"	"12"	"2013"	"2013"	2650	19552860	13.55	12.97	0.34%
	"Florida"	"12"	"2014"	"2014"	2796	19893297	14.05	13.52	0.36%
	"Florida"	"12"	"2015"	"2015"	3212	20271272	15.85	15.33	0.41%
	"Florida"	"12"	"2016"	"2016"	3458	20612439	16.78	16.16	0.44%
"Total"	"Florida"	"12"			57769	328270645	17.60	17.19	7.36%
	"Georgia"	"13"	"1999"	"1999"	1635	8045965	20.32	20.64	0.21%
	"Georgia"	"13"	"2000"	"2000"	1663	8186453	20.31	20.69	0.21%
	"Georgia"	"13"	"2001"	"2001"	1726	8377038	20.60	20.99	0.22%
	"Georgia"	"13"	"2002"	"2002"	1639	8508256	19.26	19.55	0.21%
	"Georgia"	"13"	"2003"	"2003"	1722	8622793	19.97	20.25	0.22%
	"Georgia"	"13"	"2004"	"2004"	1770	8769252	20.18	20.56	0.23%
	"Georgia"	"13"	"2005"	"2005"	1838	8925922	20.59	20.82	0.23%
	"Georgia"	"13"	"2006"	"2006"	1843	9155813	20.13	20.32	0.23%
	"Georgia"	"13"	"2007"	"2007"	1826	9349988	19.53	19.66	0.23%
	"Georgia"	"13"	"2008"	"2008"	1584	9504843	16.67	16.83	0.20%
	"Georgia"	"13"	"2009"	"2009"	1438	9620846	14.95	15.06	0.18%
	"Georgia"	"13"	"2010"	"2010"	1414	9687653	14.60	14.75	0.18%
	"Georgia"	"13"	"2011"	"2011"	1367	9815210	13.93	13.91	0.17%
	"Georgia"	"13"	"2012"	"2012"	1384	9919945	13.95	13.96	0.18%
	"Georgia"	"13"	"2013"	"2013"	1351	9992167	13.52	13.47	0.17%
	"Georgia"	"13"	"2014"	"2014"	1351	10097343	13.38	13.28	0.17%
	"Georgia"	"13"	"2015"	"2015"	1533	10214860	15.01	14.88	0.20%
	"Georgia"	"13"	"2016"	"2016"	1703	10310371	16.52	16.23	0.22%
"Total"	"Georgia"	"13"			28787	167104718	17.23	17.35	3.67%
	"Hawaii"	"15"	"1999"	"1999"	115	1210300	9.50	9.52	0.01%
	"Hawaii"	"15"	"2000"	"2000"	137	1211537	11.31	11.23	0.02%
	"Hawaii"	"15"	"2001"	"2001"	152	1225948	12.40	12.23	0.02%
	"Hawaii"	"15"	"2002"	"2002"	130	1239613	10.49	10.26	0.02%
	"Hawaii"	"15"	"2003"	"2003"	150	1251154	11.99	11.74	0.02%
	"Hawaii"	"15"	"2004"	"2004"	151	1273569	11.86	11.79	0.02%
	"Hawaii"	"15"	"2005"	"2005"	148	1292729	11.45	11.23	0.02%
	"Hawaii"	"15"	"2006"	"2006"	165	1309731	12.60	12.29	0.02%
	"Hawaii"	"15"	"2007"	"2007"	148	1315675	11.25	10.95	0.02%
	"Hawaii"	"15"	"2008"	"2008"	113	1332213	8.48	8.24	0.01%
	"Hawaii"	"15"	"2009"	"2009"	133	1346717	9.88	9.75	0.02%
	"Hawaii"	"15"	"2010"	"2010"	128	1360301	9.41	9.34	0.02%
	"Hawaii"	"15"	"2011"	"2011"	129	1374810	9.38	9.16	0.02%
	"Hawaii"	"15"	"2012"	"2012"	139	1392313	9.98	9.63	0.02%
	"Hawaii"	"15"	"2013"	"2013"	121	1404054	8.62	8.37	0.02%
	"Hawaii"	"15"	"2014"	"2014"	121	1419561	8.52	8.16	0.02%
	"Hawaii"	"15"	"2015"	"2015"	115	1431603	8.03	7.60	0.01%
	"Hawaii"	"15"	"2016"	"2016"	155	1428557	10.85	10.45	0.02%
"Total"	"Hawaii"	"15"			2450	23820385	10.29	10.03	0.31%
	"Idaho"	"16"	"1999"	"1999"	323	1275674	25.32	25.56	0.04%
	"Idaho"	"16"	"2000"	"2000"	298	1293953	23.03	23.29	0.04%
	"Idaho"	"16"	"2001"	"2001"	275	1319962	20.83	20.80	0.04%
	"Idaho"	"16"	"2002"	"2002"	317	1340372	23.65	23.97	0.04%
	"Idaho"	"16"	"2003"	"2003"	309	1363380	22.66	22.79	0.04%
	"Idaho"	"16"	"2004"	"2004"	278	1391802	19.97	20.09	0.04%
	"Idaho"	"16"	"2005"	"2005"	310	1428241	21.71	22.00	0.04%
	"Idaho"	"16"	"2006"	"2006"	322	1468669	21.92	22.05	0.04%
	"Idaho"	"16"	"2007"	"2007"	299	1505105	19.87	20.11	0.04%
	"Idaho"	"16"	"2008"	"2008"	276	1534320	17.99	18.41	0.04%
	"Idaho"	"16"	"2009"	"2009"	271	1554439	17.43	17.69	0.03%
	"Idaho"	"16"	"2010"	"2010"	241	1567582	15.37	15.43	0.03%
	"Idaho"	"16"	"2011"	"2011"	250	1584985	15.77	15.51	0.03%
	"Idaho"	"16"	"2012"	"2012"	252	1595728	15.79	15.85	0.03%
	"Idaho"	"16"	"2013"	"2013"	281	1612136	17.43	17.21	0.04%
	"Idaho"	"16"	"2014"	"2014"	233	1634464	14.26	14.35	0.03%
	"Idaho"	"16"	"2015"	"2015"	261	1654930	15.77	15.91	0.03%
	"Idaho"	"16"	"2016"	"2016"	293	1683140	17.41	17.44	0.04%
"Total"	"Idaho"	"16"			5089	26808882	18.98	19.12	0.65%
	"Illinois"	"17"	"1999"	"1999"	1755	12359020	14.20	14.23	0.22%
	"Illinois"	"17"	"2000"	"2000"	1674	12419293	13.48	13.50	0.21%
	"Illinois"	"17"	"2001"	"2001"	1699	12488445	13.60	13.61	0.22%
	"Illinois"	"17"	"2002"	"2002"	1688	12525556	13.48	13.48	0.22%
	"Illinois"	"17"	"2003"	"2003"	1602	12556006	12.76	12.72	0.20%
	"Illinois"	"17"	"2004"	"2004"	1615	12589773	12.83	12.78	0.21%
	"Illinois"	"17"	"2005"	"2005"	1564	12609903	12.40	12.34	0.20%
	"Illinois"	"17"	"2006"	"2006"	1517	12643955	12.00	11.87	0.19%
	"Illinois"	"17"	"2007"	"2007"	1484	12695866	11.69	11.57	0.19%
	"Illinois"	"17"	"2008"	"2008"	1256	12747038	9.85	9.73	0.16%
	"Illinois"	"17"	"2009"	"2009"	1150	12796778	8.99	8.96	0.15%
	"Illinois"	"17"	"2010"	"2010"	1118	12830632	8.71	8.53	0.14%
	"Illinois"	"17"	"2011"	"2011"	1156	12869257	8.98	8.92	0.15%
	"Illinois"	"17"	"2012"	"2012"	1196	12875255	9.29	9.10	0.15%
	"Illinois"	"17"	"2013"	"2013"	1190	12882135	9.24	9.07	0.15%
	"Illinois"	"17"	"2014"	"2014"	1143	12880580	8.87	8.66	0.15%
	"Illinois"	"17"	"2015"	"2015"	1198	12859995	9.32	8.94	0.15%
	"Illinois"	"17"	"2016"	"2016"	1245	12801539	9.73	9.43	0.16%
"Total"	"Illinois"	"17"			25250	228431026	11.05	10.95	3.22%
	"Indiana"	"18"	"1999"	"1999"	1137	6044969	18.81	18.76	0.14%
	"Indiana"	"18"	"2000"	"2000"	999	6080485	16.43	16.38	0.13%
	"Indiana"	"18"	"2001"	"2001"	1017	6127760	16.60	16.55	0.13%
	"Indiana"	"18"	"2002"	"2002"	1007	6155967	16.36	16.24	0.13%
	"Indiana"	"18"	"2003"	"2003"	995	6196638	16.06	15.93	0.13%
	"Indiana"	"18"	"2004"	"2004"	1049	6233007	16.83	16.73	0.13%
	"Indiana"	"18"	"2005"	"2005"	1028	6278616	16.37	16.24	0.13%
	"Indiana"	"18"	"2006"	"2006"	1001	6332669	15.81	15.71	0.13%
	"Indiana"	"18"	"2007"	"2007"	977	6379599	15.31	15.26	0.12%
	"Indiana"	"18"	"2008"	"2008"	903	6424806	14.05	13.98	0.12%
	"Indiana"	"18"	"2009"	"2009"	763	6459325	11.81	11.79	0.10%
	"Indiana"	"18"	"2010"	"2010"	798	6483802	12.31	12.31	0.10%
	"Indiana"	"18"	"2011"	"2011"	802	6516922	12.31	12.16	0.10%
	"Indiana"	"18"	"2012"	"2012"	836	6537334	12.79	12.62	0.11%
	"Indiana"	"18"	"2013"	"2013"	858	6570902	13.06	12.89	0.11%
	"Indiana"	"18"	"2014"	"2014"	796	6596855	12.07	11.86	0.10%
	"Indiana"	"18"	"2015"	"2015"	896	6619680	13.54	13.14	0.11%
	"Indiana"	"18"	"2016"	"2016"	880	6633053	13.27	12.93	0.11%
"Total"	"Indiana"	"18"			16742	114672389	14.60	14.49	2.13%
	"Iowa"	"19"	"1999"	"1999"	563	2917634	19.30	18.87	0.07%
	"Iowa"	"19"	"2000"	"2000"	500	2926324	17.09	16.55	0.06%
	"Iowa"	"19"	"2001"	"2001"	469	2931997	16.00	15.65	0.06%
	"Iowa"	"19"	"2002"	"2002"	448	2934234	15.27	14.76	0.06%
	"Iowa"	"19"	"2003"	"2003"	483	2941999	16.42	15.82	0.06%
	"Iowa"	"19"	"2004"	"2004"	437	2953635	14.80	14.28	0.06%
	"Iowa"	"19"	"2005"	"2005"	503	2964454	16.97	16.48	0.06%
	"Iowa"	"19"	"2006"	"2006"	481	2982644	16.13	15.41	0.06%
	"Iowa"	"19"	"2007"	"2007"	494	2999212	16.47	16.11	0.06%
	"Iowa"	"19"	"2008"	"2008"	472	3016734	15.65	15.18	0.06%
	"Iowa"	"19"	"2009"	"2009"	400	3032870	13.19	13.17	0.05%
	"Iowa"	"19"	"2010"	"2010"	418	3046355	13.72	13.23	0.05%
	"Iowa"	"19"	"2011"	"2011"	425	3062309	13.88	13.47	0.05%
	"Iowa"	"19"	"2012"	"2012"	392	3074186	12.75	12.58	0.05%
	"Iowa"	"19"	"2013"	"2013"	368	3090416	11.91	11.38	0.05%
	"Iowa"	"19"	"2014"	"2014"	373	3107126	12.00	11.58	0.05%
	"Iowa"	"19"	"2015"	"2015"	365	3123899	11.68	11.03	0.05%
	"Iowa"	"19"	"2016"	"2016"	469	3134693	14.96	14.74	0.06%
"Total"	"Iowa"	"19"			8060	54240721	14.86	14.44	1.03%
	"Kansas"	"20"	"1999"	"1999"	608	2678338	22.70	22.48	0.08%
	"Kansas"	"20"	"2000"	"2000"	525	2688418	19.53	19.37	0.07%
	"Kansas"	"20"	"2001"	"2001"	569	2702162	21.06	20.75	0.07%
	"Kansas"	"20"	"2002"	"2002"	582	2713535	21.45	21.13	0.07%
	"Kansas"	"20"	"2003"	"2003"	520	2723004	19.10	18.78	0.07%
	"Kansas"	"20"	"2004"	"2004"	519	2734373	18.98	18.73	0.07%
	"Kansas"	"20"	"2005"	"2005"	514	2745299	18.72	18.55	0.07%
	"Kansas"	"20"	"2006"	"2006"	522	2762931	18.89	18.56	0.07%
	"Kansas"	"20"	"2007"	"2007"	473	2783785	16.99	16.81	0.06%
	"Kansas"	"20"	"2008"	"2008"	445	2808076	15.85	15.78	0.06%
	"Kansas"	"20"	"2009"	"2009"	440	2832704	15.53	15.42	0.06%
	"Kansas"	"20"	"2010"	"2010"	507	2853118	17.77	17.49	0.06%
	"Kansas"	"20"	"2011"	"2011"	449	2871238	15.64	15.42	0.06%
	"Kansas"	"20"	"2012"	"2012"	439	2885905	15.21	15.04	0.06%
	"Kansas"	"20"	"2013"	"2013"	406	2893957	14.03	13.80	0.05%
	"Kansas"	"20"	"2014"	"2014"	416	2904021	14.32	13.94	0.05%
	"Kansas"	"20"	"2015"	"2015"	428	2911641	14.70	14.39	0.05%
	"Kansas"	"20"	"2016"	"2016"	453	2907289	15.58	15.05	0.06%
"Total"	"Kansas"	"20"			8815	50399794	17.49	17.29	1.12%
	"Kentucky"	"21"	"1999"	"1999"	863	4018053	21.48	21.24	0.11%
	"Kentucky"	"21"	"2000"	"2000"	867	4041769	21.45	21.31	0.11%
	"Kentucky"	"21"	"2001"	"2001"	892	4068132	21.93	21.76	0.11%
	"Kentucky"	"21"	"2002"	"2002"	952	4089875	23.28	23.12	0.12%
	"Kentucky"	"21"	"2003"	"2003"	991	4117170	24.07	23.83	0.13%
	"Kentucky"	"21"	"2004"	"2004"	1026	4146101	24.75	24.62	0.13%
	"Kentucky"	"21"	"2005"	"2005"	1036	4182742	24.77	24.46	0.13%
	"Kentucky"	"21"	"2006"	"2006"	1007	4219239	23.87	23.72	0.13%
	"Kentucky"	"21"	"2007"	"2007"	886	4256672	20.81	20.77	0.11%
	"Kentucky"	"21"	"2008"	"2008"	901	4289878	21.00	20.91	0.11%
	"Kentucky"	"21"	"2009"	"2009"	852	4317074	19.74	19.58	0.11%
	"Kentucky"	"21"	"2010"	"2010"	849	4339367	19.57	19.46	0.11%
	"Kentucky"	"21"	"2011"	"2011"	800	4369356	18.31	18.13	0.10%
	"Kentucky"	"21"	"2012"	"2012"	846	4380415	19.31	19.22	0.11%
	"Kentucky"	"21"	"2013"	"2013"	743	4395295	16.90	16.32	0.09%
