"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Alaska"	"02"	"2006"	"2006"	201	675302	29.76	35.03	0.01%
	"Alaska"	"02"	"2007"	"2007"	224	680300	32.93	37.67	0.02%
	"Alaska"	"02"	"2008"	"2008"	244	687455	35.49	40.81	0.02%
	"Alaska"	"02"	"2009"	"2009"	246	698895	35.20	39.63	0.02%
	"Alaska"	"02"	"2010"	"2010"	255	710231	35.90	42.32	0.02%
	"Alaska"	"02"	"2011"	"2011"	264	722718	36.53	40.01	0.02%
	"Alaska"	"02"	"2012"	"2012"	277	731449	37.87	41.69	0.02%
	"Alaska"	"02"	"2013"	"2013"	251	735132	34.14	39.00	0.02%
	"Alaska"	"02"	"2014"	"2014"	268	736732	36.38	40.73	0.02%
	"Alaska"	"02"	"2015"	"2015"	297	738432	40.22	45.12	0.02%
	"Alaska"	"02"	"2016"	"2016"	296	741894	39.90	44.02	0.02%
"Total"	"Alaska"	"02"			4082	12360948	33.02	38.15	0.29%
	"Arizona"	"04"	"1999"	"1999"	1174	5023823	23.37	24.04	0.08%
	"Arizona"	"04"	"2000"	"2000"	1238	5130632	24.13	24.91	0.09%
	"Arizona"	"04"	"2001"	"2001"	1334	5273477	25.30	25.91	0.10%
	"Arizona"	"04"	"2002"	"2002"	1396	5396255	25.87	26.60	0.10%
	"Arizona"	"04"	"2003"	"2003"	1522	5510364	27.62	28.28	0.11%
	"Arizona"	"04"	"2004"	"2004"	1564	5652404	27.67	28.10	0.11%
	"Arizona"	"04"	"2005"	"2005"	1869	5839077	32.01	32.67	0.13%
	"Arizona"	"04"	"2006"	"2006"	1917	6029141	31.80	32.19	0.14%
	"Arizona"	"04"	"2007"	"2007"	1964	6167681	31.84	32.32	0.14%
	"Arizona"	"04"	"2008"	"2008"	1888	6280362	30.06	30.33	0.14%
	"Arizona"	"04"	"2009"	"2009"	2031	6343154	32.02	31.61	0.15%
	"Arizona"	"04"	"2010"	"2010"	2159	6392017	33.78	33.38	0.15%
	"Arizona"	"04"	"2011"	"2011"	2169	6482505	33.46	32.71	0.16%
	"Arizona"	"04"	"2012"	"2012"	2151	6553255	32.82	31.91	0.15%
	"Arizona"	"04"	"2013"	"2013"	2420	6626624	36.52	34.99	0.17%
	"Arizona"	"04"	"2014"	"2014"	2415	6731484	35.88	33.85	0.17%
	"Arizona"	"04"	"2015"	"2015"	2556	6828065	37.43	34.96	0.18%
	"Arizona"	"04"	"2016"	"2016"	2952	6931071	42.59	39.27	0.21%
"Total"	"Arizona"	"04"			34719	109191391	31.80	31.49	2.49%
	"Arkansas"	"05"	"1999"	"1999"	560	2651860	21.12	20.20	0.04%
	"Arkansas"	"05"	"2000"	"2000"	551	2673400	20.61	19.77	0.04%
	"Arkansas"	"05"	"2001"	"2001"	583	2691571	21.66	20.93	0.04%
	"Arkansas"	"05"	"2002"	"2002"	565	2705927	20.88	20.16	0.04%
	"Arkansas"	"05"	"2003"	"2003"	558	2724816	20.48	19.74	0.04%
	"Arkansas"	"05"	"2004"	"2004"	595	2749686	21.64	21.14	0.04%
	"Arkansas"	"05"	"2005"	"2005"	591	2781097	21.25	20.78	0.04%
	"Arkansas"	"05"	"2006"	"2006"	650	2821761	23.04	22.34	0.05%
	"Arkansas"	"05"	"2007"	"2007"	682	2848650	23.94	23.10	0.05%
	"Arkansas"	"05"	"2008"	"2008"	804	2874554	27.97	27.28	0.06%
	"Arkansas"	"05"	"2009"	"2009"	813	2896843	28.07	27.43	0.06%
	"Arkansas"	"05"	"2010"	"2010"	806	2915918	27.64	27.11	0.06%
	"Arkansas"	"05"	"2011"	"2011"	883	2937979	30.05	28.82	0.06%
	"Arkansas"	"05"	"2012"	"2012"	880	2949131	29.84	28.55	0.06%
	"Arkansas"	"05"	"2013"	"2013"	807	2959373	27.27	25.65	0.06%
	"Arkansas"	"05"	"2014"	"2014"	896	2966369	30.21	28.41	0.06%
	"Arkansas"	"05"	"2015"	"2015"	911	2978204	30.59	28.91	0.07%
	"Arkansas"	"05"	"2016"	"2016"	939	2988248	31.42	30.00	0.07%
"Total"	"Arkansas"	"05"			13074	51115387	25.58	24.60	0.94%
	"California"	"06"	"1999"	"1999"	5099	33499204	15.22	16.23	0.37%
	"California"	"06"	"2000"	"2000"	4359	33871648	12.87	13.75	0.31%
	"California"	"06"	"2001"	"2001"	3840	34479458	11.14	11.92	0.28%
	"California"	"06"	"2002"	"2002"	5504	34871843	15.78	16.75	0.40%
	"California"	"06"	"2003"	"2003"	5608	35253159	15.91	16.77	0.40%
	"California"	"06"	"2004"	"2004"	5832	35574576	16.39	17.23	0.42%
	"California"	"06"	"2005"	"2005"	6312	35827943	17.62	18.26	0.45%
	"California"	"06"	"2006"	"2006"	6459	36021202	17.93	18.45	0.46%
	"California"	"06"	"2007"	"2007"	6916	36250311	19.08	19.43	0.50%
	"California"	"06"	"2008"	"2008"	6724	36604337	18.37	18.60	0.48%
	"California"	"06"	"2009"	"2009"	7183	36961229	19.43	19.55	0.52%
	"California"	"06"	"2010"	"2010"	7175	37253956	19.26	19.15	0.52%
	"California"	"06"	"2011"	"2011"	7466	37691912	19.81	19.55	0.54%
	"California"	"06"	"2012"	"2012"	7410	38041430	19.48	19.03	0.53%
	"California"	"06"	"2013"	"2013"	7819	38332521	20.40	19.73	0.56%
	"California"	"06"	"2014"	"2014"	8013	38802500	20.65	19.72	0.58%
	"California"	"06"	"2015"	"2015"	8456	39144818	21.60	20.53	0.61%
	"California"	"06"	"2016"	"2016"	8673	39250017	22.10	20.87	0.62%
"Total"	"California"	"06"			118848	657732064	18.07	18.34	8.53%
	"Colorado"	"08"	"1999"	"1999"	827	4226018	19.57	22.39	0.06%
	"Colorado"	"08"	"2000"	"2000"	884	4301261	20.55	23.36	0.06%
	"Colorado"	"08"	"2001"	"2001"	902	4425687	20.38	23.13	0.06%
	"Colorado"	"08"	"2002"	"2002"	965	4490406	21.49	24.21	0.07%
	"Colorado"	"08"	"2003"	"2003"	1031	4528732	22.77	25.27	0.07%
	"Colorado"	"08"	"2004"	"2004"	1047	4575013	22.89	25.41	0.08%
	"Colorado"	"08"	"2005"	"2005"	1200	4631888	25.91	28.13	0.09%
	"Colorado"	"08"	"2006"	"2006"	1264	4720423	26.78	28.84	0.09%
	"Colorado"	"08"	"2007"	"2007"	1403	4803868	29.21	31.21	0.10%
	"Colorado"	"08"	"2008"	"2008"	1521	4889730	31.11	32.77	0.11%
	"Colorado"	"08"	"2009"	"2009"	1529	4972195	30.75	32.19	0.11%
	"Colorado"	"08"	"2010"	"2010"	1568	5029196	31.18	32.92	0.11%
	"Colorado"	"08"	"2011"	"2011"	1773	5116796	34.65	35.72	0.13%
	"Colorado"	"08"	"2012"	"2012"	1825	5187582	35.18	36.06	0.13%
	"Colorado"	"08"	"2013"	"2013"	1859	5268367	35.29	35.94	0.13%
	"Colorado"	"08"	"2014"	"2014"	1913	5355866	35.72	36.06	0.14%
	"Colorado"	"08"	"2015"	"2015"	2066	5456574	37.86	37.95	0.15%
	"Colorado"	"08"	"2016"	"2016"	2160	5540545	38.99	38.69	0.16%
"Total"	"Colorado"	"08"			25737	87520147	29.41	31.26	1.85%
	"Connecticut"	"09"	"1999"	"1999"	682	3386401	20.14	18.83	0.05%
	"Connecticut"	"09"	"2000"	"2000"	807	3405565	23.70	21.99	0.06%
	"Connecticut"	"09"	"2001"	"2001"	700	3432835	20.39	18.96	0.05%
	"Connecticut"	"09"	"2002"	"2002"	796	3458749	23.01	21.33	0.06%
	"Connecticut"	"09"	"2003"	"2003"	803	3484336	23.05	21.23	0.06%
	"Connecticut"	"09"	"2004"	"2004"	901	3496094	25.77	23.65	0.06%
	"Connecticut"	"09"	"2005"	"2005"	816	3506956	23.27	21.27	0.06%
	"Connecticut"	"09"	"2006"	"2006"	917	3517460	26.07	23.77	0.07%
	"Connecticut"	"09"	"2007"	"2007"	999	3527270	28.32	25.79	0.07%
	"Connecticut"	"09"	"2008"	"2008"	1026	3545579	28.94	25.71	0.07%
	"Connecticut"	"09"	"2009"	"2009"	1007	3561807	28.27	25.01	0.07%
	"Connecticut"	"09"	"2010"	"2010"	985	3574097	27.56	23.99	0.07%
	"Connecticut"	"09"	"2011"	"2011"	1086	3580709	30.33	26.52	0.08%
	"Connecticut"	"09"	"2012"	"2012"	1086	3590347	30.25	26.49	0.08%
	"Connecticut"	"09"	"2013"	"2013"	1257	3596080	34.95	30.42	0.09%
	"Connecticut"	"09"	"2014"	"2014"	1349	3596677	37.51	33.07	0.10%
	"Connecticut"	"09"	"2015"	"2015"	1488	3590886	41.44	36.50	0.11%
	"Connecticut"	"09"	"2016"	"2016"	1645	3576452	46.00	41.50	0.12%
"Total"	"Connecticut"	"09"			18350	63428300	28.93	26.06	1.32%
	"Delaware"	"10"	"1999"	"1999"	161	774990	20.77	21.51	0.01%
	"Delaware"	"10"	"2000"	"2000"	157	783600	20.04	20.60	0.01%
	"Delaware"	"10"	"2001"	"2001"	161	795699	20.23	20.47	0.01%
	"Delaware"	"10"	"2002"	"2002"	166	806169	20.59	20.84	0.01%
	"Delaware"	"10"	"2003"	"2003"	145	818003	17.73	17.73	0.01%
	"Delaware"	"10"	"2004"	"2004"	147	830803	17.69	17.69	0.01%
	"Delaware"	"10"	"2005"	"2005"	164	845150	19.40	19.39	0.01%
	"Delaware"	"10"	"2006"	"2006"	183	859268	21.30	20.90	0.01%
	"Delaware"	"10"	"2007"	"2007"	180	871749	20.65	20.24	0.01%
	"Delaware"	"10"	"2008"	"2008"	219	883874	24.78	24.40	0.02%
	"Delaware"	"10"	"2009"	"2009"	218	891730	24.45	23.89	0.02%
	"Delaware"	"10"	"2010"	"2010"	240	897934	26.73	26.02	0.02%
	"Delaware"	"10"	"2011"	"2011"	238	907135	26.24	25.29	0.02%
	"Delaware"	"10"	"2012"	"2012"	257	917092	28.02	26.02	0.02%
	"Delaware"	"10"	"2013"	"2013"	294	925749	31.76	30.65	0.02%
	"Delaware"	"10"	"2014"	"2014"	294	935614	31.42	30.09	0.02%
	"Delaware"	"10"	"2015"	"2015"	312	945934	32.98	31.88	0.02%
	"Delaware"	"10"	"2016"	"2016"	394	952065	41.38	39.87	0.03%
"Total"	"Delaware"	"10"			3930	15642558	25.12	24.51	0.28%
	"District of Columbia"	"11"	"1999"	"1999"	118	570213	20.69	20.88	0.01%
	"District of Columbia"	"11"	"2000"	"2000"	145	572059	25.35	25.55	0.01%
	"District of Columbia"	"11"	"2001"	"2001"	167	574504	29.07	29.00	0.01%
	"District of Columbia"	"11"	"2002"	"2002"	141	573158	24.60	25.02	0.01%
	"District of Columbia"	"11"	"2003"	"2003"	165	568502	29.02	29.31	0.01%
	"District of Columbia"	"11"	"2004"	"2004"	167	567754	29.41	29.74	0.01%
	"District of Columbia"	"11"	"2005"	"2005"	166	567136	29.27	28.81	0.01%
	"District of Columbia"	"11"	"2006"	"2006"	176	570681	30.84	31.14	0.01%
	"District of Columbia"	"11"	"2007"	"2007"	131	574404	22.81	23.21	0.01%
	"District of Columbia"	"11"	"2008"	"2008"	109	580236	18.79	18.81	0.01%
	"District of Columbia"	"11"	"2009"	"2009"	95	592228	16.04	16.63	0.01%
	"District of Columbia"	"11"	"2010"	"2010"	170	601723	28.25	28.42	0.01%
	"District of Columbia"	"11"	"2011"	"2011"	143	617996	23.14	23.21	0.01%
	"District of Columbia"	"11"	"2012"	"2012"	149	632323	23.56	24.35	0.01%
	"District of Columbia"	"11"	"2013"	"2013"	180	646449	27.84	27.82	0.01%
	"District of Columbia"	"11"	"2014"	"2014"	178	658893	27.02	27.58	0.01%
	"District of Columbia"	"11"	"2015"	"2015"	220	672228	32.73	33.33	0.02%
	"District of Columbia"	"11"	"2016"	"2016"	362	681170	53.14	52.82	0.03%
"Total"	"District of Columbia"	"11"			2982	10821657	27.56	27.85	0.21%
	"Florida"	"12"	"1999"	"1999"	2749	15759421	17.44	15.68	0.20%
	"Florida"	"12"	"2000"	"2000"	2957	15982378	18.50	16.82	0.21%
	"Florida"	"12"	"2001"	"2001"	3676	16356966	22.47	20.72	0.26%
	"Florida"	"12"	"2002"	"2002"	3965	16689370	23.76	21.84	0.28%
	"Florida"	"12"	"2003"	"2003"	4425	17004085	26.02	24.01	0.32%
	"Florida"	"12"	"2004"	"2004"	4691	17415318	26.94	24.74	0.34%
	"Florida"	"12"	"2005"	"2005"	5079	17842038	28.47	26.11	0.36%
	"Florida"	"12"	"2006"	"2006"	5212	18166990	28.69	26.40	0.37%
	"Florida"	"12"	"2007"	"2007"	5544	18367842	30.18	27.74	0.40%
	"Florida"	"12"	"2008"	"2008"	5640	18527305	30.44	27.84	0.40%
	"Florida"	"12"	"2009"	"2009"	5912	18652644	31.70	28.63	0.42%
	"Florida"	"12"	"2010"	"2010"	6116	18801310	32.53	29.04	0.44%
	"Florida"	"12"	"2011"	"2011"	6197	19057542	32.52	28.40	0.44%
	"Florida"	"12"	"2012"	"2012"	6054	19317568	31.34	26.49	0.43%
	"Florida"	"12"	"2013"	"2013"	6086	19552860	31.13	26.08	0.44%
	"Florida"	"12"	"2014"	"2014"	6636	19893297	33.36	27.93	0.48%
	"Florida"	"12"	"2015"	"2015"	7366	20271272	36.34	30.90	0.53%
	"Florida"	"12"	"2016"	"2016"	9103	20612439	44.16	38.74	0.65%
"Total"	"Florida"	"12"			97408	328270645	29.67	26.47	6.99%
	"Georgia"	"13"	"1999"	"1999"	1443	8045965	17.93	20.84	0.10%
	"Georgia"	"13"	"2000"	"2000"	1440	8186453	17.59	20.15	0.10%
	"Georgia"	"13"	"2001"	"2001"	1670	8377038	19.94	22.86	0.12%
	"Georgia"	"13"	"2002"	"2002"	1694	8508256	19.91	22.69	0.12%
	"Georgia"	"13"	"2003"	"2003"	1806	8622793	20.94	23.98	0.13%
	"Georgia"	"13"	"2004"	"2004"	1897	8769252	21.63	24.46	0.14%
	"Georgia"	"13"	"2005"	"2005"	1924	8925922	21.56	24.20	0.14%
	"Georgia"	"13"	"2006"	"2006"	2036	9155813	22.24	24.80	0.15%
	"Georgia"	"13"	"2007"	"2007"	2186	9349988	23.38	25.72	0.16%
	"Georgia"	"13"	"2008"	"2008"	2190	9504843	23.04	25.14	0.16%
	"Georgia"	"13"	"2009"	"2009"	2374	9620846	24.68	27.07	0.17%
	"Georgia"	"13"	"2010"	"2010"	2331	9687653	24.06	25.95	0.17%
	"Georgia"	"13"	"2011"	"2011"	2418	9815210	24.64	26.23	0.17%
	"Georgia"	"13"	"2012"	"2012"	2347	9919945	23.66	25.07	0.17%
	"Georgia"	"13"	"2013"	"2013"	2376	9992167	23.78	24.79	0.17%
	"Georgia"	"13"	"2014"	"2014"	2612	10097343	25.87	26.84	0.19%
	"Georgia"	"13"	"2015"	"2015"	2811	10214860	27.52	28.31	0.20%
	"Georgia"	"13"	"2016"	"2016"	2998	10310371	29.08	29.55	0.22%
"Total"	"Georgia"	"13"			38553	167104718	23.07	25.08	2.77%
	"Hawaii"	"15"	"1999"	"1999"	178	1210300	14.71	14.79	0.01%
	"Hawaii"	"15"	"2000"	"2000"	206	1211537	17.00	17.00	0.01%
	"Hawaii"	"15"	"2001"	"2001"	220	1225948	17.95	17.61	0.02%
	"Hawaii"	"15"	"2002"	"2002"	263	1239613	21.22	20.60	0.02%
	"Hawaii"	"15"	"2003"	"2003"	265	1251154	21.18	20.15	0.02%
	"Hawaii"	"15"	"2004"	"2004"	239	1273569	18.77	17.81	0.02%
	"Hawaii"	"15"	"2005"	"2005"	288	1292729	22.28	20.81	0.02%
	"Hawaii"	"15"	"2006"	"2006"	276	1309731	21.07	19.38	0.02%
	"Hawaii"	"15"	"2007"	"2007"	322	1315675	24.47	22.47	0.02%
	"Hawaii"	"15"	"2008"	"2008"	293	1332213	21.99	19.95	0.02%
	"Hawaii"	"15"	"2009"	"2009"	303	1346717	22.50	20.42	0.02%
	"Hawaii"	"15"	"2010"	"2010"	304	1360301	22.35	20.27	0.02%
	"Hawaii"	"15"	"2011"	"2011"	388	1374810	28.22	25.23	0.03%
	"Hawaii"	"15"	"2012"	"2012"	319	1392313	22.91	20.45	0.02%
	"Hawaii"	"15"	"2013"	"2013"	346	1404054	24.64	21.74	0.02%
	"Hawaii"	"15"	"2014"	"2014"	355	1419561	25.01	21.91	0.03%
	"Hawaii"	"15"	"2015"	"2015"	421	1431603	29.41	24.61	0.03%
	"Hawaii"	"15"	"2016"	"2016"	422	1428557	29.54	24.88	0.03%
"Total"	"Hawaii"	"15"			5408	23820385	22.70	20.67	0.39%
	"Idaho"	"16"	"1999"	"1999"	274	1275674	21.48	22.76	0.02%
	"Idaho"	"16"	"2000"	"2000"	220	1293953	17.00	18.15	0.02%
	"Idaho"	"16"	"2001"	"2001"	293	1319962	22.20	23.33	0.02%
	"Idaho"	"16"	"2002"	"2002"	294	1340372	21.93	23.14	0.02%
	"Idaho"	"16"	"2003"	"2003"	296	1363380	21.71	22.85	0.02%
	"Idaho"	"16"	"2004"	"2004"	315	1391802	22.63	23.57	0.02%
	"Idaho"	"16"	"2005"	"2005"	296	1428241	20.72	21.70	0.02%
	"Idaho"	"16"	"2006"	"2006"	360	1468669	24.51	25.43	0.03%
	"Idaho"	"16"	"2007"	"2007"	342	1505105	22.72	23.27	0.02%
	"Idaho"	"16"	"2008"	"2008"	373	1534320	24.31	24.76	0.03%
	"Idaho"	"16"	"2009"	"2009"	399	1554439	25.67	26.34	0.03%
	"Idaho"	"16"	"2010"	"2010"	413	1567582	26.35	26.68	0.03%
	"Idaho"	"16"	"2011"	"2011"	460	1584985	29.02	29.19	0.03%
	"Idaho"	"16"	"2012"	"2012"	447	1595728	28.01	27.78	0.03%
	"Idaho"	"16"	"2013"	"2013"	495	1612136	30.70	30.49	0.04%
	"Idaho"	"16"	"2014"	"2014"	532	1634464	32.55	32.12	0.04%
	"Idaho"	"16"	"2015"	"2015"	485	1654930	29.31	28.77	0.03%
	"Idaho"	"16"	"2016"	"2016"	556	1683140	33.03	32.11	0.04%
"Total"	"Idaho"	"16"			6850	26808882	25.55	26.07	0.49%
	"Illinois"	"17"	"1999"	"1999"	2370	12359020	19.18	19.45	0.17%
	"Illinois"	"17"	"2000"	"2000"	2367	12419293	19.06	19.29	0.17%
	"Illinois"	"17"	"2001"	"2001"	2378	12488445	19.04	19.20	0.17%
	"Illinois"	"17"	"2002"	"2002"	2534	12525556	20.23	20.39	0.18%
	"Illinois"	"17"	"2003"	"2003"	2340	12556006	18.64	18.73	0.17%
	"Illinois"	"17"	"2004"	"2004"	2518	12589773	20.00	20.02	0.18%
	"Illinois"	"17"	"2005"	"2005"	2618	12609903	20.76	20.62	0.19%
	"Illinois"	"17"	"2006"	"2006"	2934	12643955	23.20	23.03	0.21%
	"Illinois"	"17"	"2007"	"2007"	2883	12695866	22.71	22.34	0.21%
	"Illinois"	"17"	"2008"	"2008"	2962	12747038	23.24	22.84	0.21%
	"Illinois"	"17"	"2009"	"2009"	2811	12796778	21.97	21.49	0.20%
	"Illinois"	"17"	"2010"	"2010"	2879	12830632	22.44	21.87	0.21%
	"Illinois"	"17"	"2011"	"2011"	3010	12869257	23.39	22.69	0.22%
	"Illinois"	"17"	"2012"	"2012"	3292	12875255	25.57	24.48	0.24%
	"Illinois"	"17"	"2013"	"2013"	3321	12882135	25.78	24.51	0.24%
	"Illinois"	"17"	"2014"	"2014"	3501	12880580	27.18	25.73	0.25%
	"Illinois"	"17"	"2015"	"2015"	3652	12859995	28.40	26.81	0.26%
	"Illinois"	"17"	"2016"	"2016"	4263	12801539	33.30	31.58	0.31%
"Total"	"Illinois"	"17"			52633	228431026	23.04	22.58	3.78%
	"Indiana"	"18"	"1999"	"1999"	1172	6044969	19.39	19.71	0.08%
	"Indiana"	"18"	"2000"	"2000"	1140	6080485	18.75	19.02	0.08%
	"Indiana"	"18"	"2001"	"2001"	1168	6127760	19.06	19.22	0.08%
	"Indiana"	"18"	"2002"	"2002"	1141	6155967	18.53	18.66	0.08%
	"Indiana"	"18"	"2003"	"2003"	1201	6196638	19.38	19.45	0.09%
	"Indiana"	"18"	"2004"	"2004"	1346	6233007	21.59	21.63	0.10%
	"Indiana"	"18"	"2005"	"2005"	1452	6278616	23.13	23.02	0.10%
	"Indiana"	"18"	"2006"	"2006"	1479	6332669	23.36	23.20	0.11%
	"Indiana"	"18"	"2007"	"2007"	1522	6379599	23.86	23.60	0.11%
	"Indiana"	"18"	"2008"	"2008"	1655	6424806	25.76	25.46	0.12%
	"Indiana"	"18"	"2009"	"2009"	1814	6459325	28.08	27.55	0.13%
	"Indiana"	"18"	"2010"	"2010"	1736	6483802	26.77	26.19	0.12%
	"Indiana"	"18"	"2011"	"2011"	1897	6516922	29.11	28.41	0.14%
	"Indiana"	"18"	"2012"	"2012"	1940	6537334	29.68	28.81	0.14%
	"Indiana"	"18"	"2013"	"2013"	2040	6570902	31.05	30.18	0.15%
	"Indiana"	"18"	"2014"	"2014"	2178	6596855	33.02	32.00	0.16%
	"Indiana"	"18"	"2015"	"2015"	2362	6619680	35.68	34.53	0.17%
	"Indiana"	"18"	"2016"	"2016"	2616	6633053	39.44	38.66	0.19%
"Total"	"Indiana"	"18"			29859	114672389	26.04	25.62	2.14%
	"Iowa"	"19"	"1999"	"1999"	560	2917634	19.19	16.39	0.04%
	"Iowa"	"19"	"2000"	"2000"	570	2926324	19.48	16.85	0.04%
	"Iowa"	"19"	"2001"	"2001"	582	2931997	19.85	16.80	0.04%
	"Iowa"	"19"	"2002"	"2002"	645	2934234	21.98	18.83	0.05%
	"Iowa"	"19"	"2003"	"2003"	681	2941999	23.15	19.57	0.05%
	"Iowa"	"19"	"2004"	"2004"	671	2953635	22.72	19.14	0.05%
	"Iowa"	"19"	"2005"	"2005"	699	2964454	23.58	20.22	0.05%
	"Iowa"	"19"	"2006"	"2006"	707	2982644	23.70	20.28	0.05%
	"Iowa"	"19"	"2007"	"2007"	758	2999212	25.27	21.39	0.05%
	"Iowa"	"19"	"2008"	"2008"	794	3016734	26.32	22.64	0.06%
	"Iowa"	"19"	"2009"	"2009"	855	3032870	28.19	23.82	0.06%
	"Iowa"	"19"	"2010"	"2010"	855	3046355	28.07	23.99	0.06%
	"Iowa"	"19"	"2011"	"2011"	944	3062309	30.83	26.12	0.07%
	"Iowa"	"19"	"2012"	"2012"	977	3074186	31.78	27.16	0.07%
	"Iowa"	"19"	"2013"	"2013"	1054	3090416	34.11	28.60	0.08%
	"Iowa"	"19"	"2014"	"2014"	1144	3107126	36.82	30.49	0.08%
	"Iowa"	"19"	"2015"	"2015"	1172	3123899	37.52	31.07	0.08%
	"Iowa"	"19"	"2016"	"2016"	1139	3134693	36.34	31.01	0.08%
"Total"	"Iowa"	"19"			14807	54240721	27.30	23.14	1.06%
	"Kansas"	"20"	"1999"	"1999"	518	2678338	19.34	18.20	0.04%
	"Kansas"	"20"	"2000"	"2000"	529	2688418	19.68	18.64	0.04%
	"Kansas"	"20"	"2001"	"2001"	587	2702162	21.72	20.67	0.04%
	"Kansas"	"20"	"2002"	"2002"	557	2713535	20.53	19.65	0.04%
	"Kansas"	"20"	"2003"	"2003"	569	2723004	20.90	19.75	0.04%
	"Kansas"	"20"	"2004"	"2004"	625	2734373	22.86	21.83	0.04%
	"Kansas"	"20"	"2005"	"2005"	635	2745299	23.13	22.07	0.05%
	"Kansas"	"20"	"2006"	"2006"	676	2762931	24.47	23.14	0.05%
	"Kansas"	"20"	"2007"	"2007"	732	2783785	26.30	24.58	0.05%
	"Kansas"	"20"	"2008"	"2008"	729	2808076	25.96	24.22	0.05%
	"Kansas"	"20"	"2009"	"2009"	833	2832704	29.41	27.54	0.06%
	"Kansas"	"20"	"2010"	"2010"	810	2853118	28.39	26.48	0.06%
	"Kansas"	"20"	"2011"	"2011"	884	2871238	30.79	28.37	0.06%
	"Kansas"	"20"	"2012"	"2012"	880	2885905	30.49	28.53	0.06%
	"Kansas"	"20"	"2013"	"2013"	953	2893957	32.93	30.56	0.07%
	"Kansas"	"20"	"2014"	"2014"	961	2904021	33.09	30.12	0.07%
	"Kansas"	"20"	"2015"	"2015"	1047	2911641	35.96	32.85	0.08%
	"Kansas"	"20"	"2016"	"2016"	991	2907289	34.09	30.69	0.07%
"Total"	"Kansas"	"20"			13516	50399794	26.82	25.09	0.97%
	"Kentucky"	"21"	"1999"	"1999"	867	4018053	21.58	22.02	0.06%
	"Kentucky"	"21"	"2000"	"2000"	971	4041769	24.02	24.36	0.07%
	"Kentucky"	"21"	"2001"	"2001"	1098	4068132	26.99	27.31	0.08%
	"Kentucky"	"21"	"2002"	"2002"	1138	4089875	27.82	28.16	0.08%
	"Kentucky"	"21"	"2003"	"2003"	1279	4117170	31.07	31.39	0.09%
	"Kentucky"	"21"	"2004"	"2004"	1234	4146101	29.76	30.15	0.09%
	"Kentucky"	"21"	"2005"	"2005"	1369	4182742	32.73	32.92	0.10%
	"Kentucky"	"21"	"2006"	"2006"	1439	4219239	34.11	34.20	0.10%
	"Kentucky"	"21"	"2007"	"2007"	1486	4256672	34.91	34.80	0.11%
	"Kentucky"	"21"	"2008"	"2008"	1478	4289878	34.45	34.30	0.11%
	"Kentucky"	"21"	"2009"	"2009"	1542	4317074	35.72	35.48	0.11%
	"Kentucky"	"21"	"2010"	"2010"	1783	4339367	41.09	41.06	0.13%
	"Kentucky"	"21"	"2011"	"2011"	1808	4369356	41.38	41.37	0.13%
