"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Alaska"	"02"	"2016"	"2016"	193	741894	26.01	25.79	0.03%
"Total"	"Alaska"	"02"			2680	12360948	21.68	21.65	0.41%
	"Arizona"	"04"	"1999"	"1999"	766	5023823	15.25	15.53	0.12%
	"Arizona"	"04"	"2000"	"2000"	784	5130632	15.28	15.60	0.12%
	"Arizona"	"04"	"2001"	"2001"	767	5273477	14.54	14.79	0.12%
	"Arizona"	"04"	"2002"	"2002"	886	5396255	16.42	16.63	0.14%
	"Arizona"	"04"	"2003"	"2003"	840	5510364	15.24	15.54	0.13%
	"Arizona"	"04"	"2004"	"2004"	880	5652404	15.57	15.81	0.14%
	"Arizona"	"04"	"2005"	"2005"	945	5839077	16.18	16.36	0.15%
	"Arizona"	"04"	"2006"	"2006"	979	6029141	16.24	16.33	0.15%
	"Arizona"	"04"	"2007"	"2007"	1016	6167681	16.47	16.54	0.16%
	"Arizona"	"04"	"2008"	"2008"	972	6280362	15.48	15.49	0.15%
	"Arizona"	"04"	"2009"	"2009"	1060	6343154	16.71	16.70	0.16%
	"Arizona"	"04"	"2010"	"2010"	1093	6392017	17.10	17.01	0.17%
	"Arizona"	"04"	"2011"	"2011"	1160	6482505	17.89	17.84	0.18%
	"Arizona"	"04"	"2012"	"2012"	1156	6553255	17.64	17.30	0.18%
	"Arizona"	"04"	"2013"	"2013"	1163	6626624	17.55	17.51	0.18%
	"Arizona"	"04"	"2014"	"2014"	1244	6731484	18.48	18.01	0.19%
	"Arizona"	"04"	"2015"	"2015"	1276	6828065	18.69	18.21	0.20%
	"Arizona"	"04"	"2016"	"2016"	1271	6931071	18.34	17.66	0.20%
"Total"	"Arizona"	"04"			18258	109191391	16.72	16.70	2.81%
	"Arkansas"	"05"	"1999"	"1999"	336	2651860	12.67	12.61	0.05%
	"Arkansas"	"05"	"2000"	"2000"	349	2673400	13.05	12.99	0.05%
	"Arkansas"	"05"	"2001"	"2001"	382	2691571	14.19	14.25	0.06%
	"Arkansas"	"05"	"2002"	"2002"	377	2705927	13.93	13.96	0.06%
	"Arkansas"	"05"	"2003"	"2003"	374	2724816	13.73	13.61	0.06%
	"Arkansas"	"05"	"2004"	"2004"	361	2749686	13.13	12.99	0.06%
	"Arkansas"	"05"	"2005"	"2005"	400	2781097	14.38	14.34	0.06%
	"Arkansas"	"05"	"2006"	"2006"	376	2821761	13.33	13.29	0.06%
	"Arkansas"	"05"	"2007"	"2007"	402	2848650	14.11	14.22	0.06%
	"Arkansas"	"05"	"2008"	"2008"	447	2874554	15.55	15.50	0.07%
	"Arkansas"	"05"	"2009"	"2009"	422	2896843	14.57	14.45	0.06%
	"Arkansas"	"05"	"2010"	"2010"	447	2915918	15.33	15.47	0.07%
	"Arkansas"	"05"	"2011"	"2011"	462	2937979	15.73	15.99	0.07%
	"Arkansas"	"05"	"2012"	"2012"	485	2949131	16.45	16.29	0.07%
	"Arkansas"	"05"	"2013"	"2013"	516	2959373	17.44	17.34	0.08%
	"Arkansas"	"05"	"2014"	"2014"	515	2966369	17.36	17.27	0.08%
	"Arkansas"	"05"	"2015"	"2015"	577	2978204	19.37	19.10	0.09%
	"Arkansas"	"05"	"2016"	"2016"	555	2988248	18.57	18.19	0.09%
"Total"	"Arkansas"	"05"			7783	51115387	15.23	15.17	1.20%
	"California"	"06"	"1999"	"1999"	3077	33499204	9.19	9.59	0.47%
	"California"	"06"	"2000"	"2000"	2969	33871648	8.77	9.14	0.46%
	"California"	"06"	"2001"	"2001"	2831	34479458	8.21	8.53	0.44%
	"California"	"06"	"2002"	"2002"	3228	34871843	9.26	9.59	0.50%
	"California"	"06"	"2003"	"2003"	3397	35253159	9.64	9.89	0.52%
	"California"	"06"	"2004"	"2004"	3368	35574576	9.47	9.67	0.52%
	"California"	"06"	"2005"	"2005"	3206	35827943	8.95	9.09	0.49%
	"California"	"06"	"2006"	"2006"	3334	36021202	9.26	9.33	0.51%
	"California"	"06"	"2007"	"2007"	3602	36250311	9.94	9.93	0.55%
	"California"	"06"	"2008"	"2008"	3775	36604337	10.31	10.29	0.58%
	"California"	"06"	"2009"	"2009"	3823	36961229	10.34	10.22	0.59%
	"California"	"06"	"2010"	"2010"	3913	37253956	10.50	10.33	0.60%
	"California"	"06"	"2011"	"2011"	3996	37691912	10.60	10.41	0.61%
	"California"	"06"	"2012"	"2012"	3893	38041430	10.23	10.03	0.60%
	"California"	"06"	"2013"	"2013"	4025	38332521	10.50	10.20	0.62%
	"California"	"06"	"2014"	"2014"	4214	38802500	10.86	10.53	0.65%
	"California"	"06"	"2015"	"2015"	4167	39144818	10.65	10.27	0.64%
	"California"	"06"	"2016"	"2016"	4294	39250017	10.94	10.54	0.66%
"Total"	"California"	"06"			65112	657732064	9.90	9.92	10.02%
	"Colorado"	"08"	"1999"	"1999"	574	4226018	13.58	13.72	0.09%
	"Colorado"	"08"	"2000"	"2000"	613	4301261	14.25	14.32	0.09%
	"Colorado"	"08"	"2001"	"2001"	722	4425687	16.31	16.52	0.11%
	"Colorado"	"08"	"2002"	"2002"	727	4490406	16.19	16.18	0.11%
	"Colorado"	"08"	"2003"	"2003"	728	4528732	16.08	16.11	0.11%
	"Colorado"	"08"	"2004"	"2004"	797	4575013	17.42	17.22	0.12%
	"Colorado"	"08"	"2005"	"2005"	800	4631888	17.27	17.24	0.12%
	"Colorado"	"08"	"2006"	"2006"	730	4720423	15.46	15.30	0.11%
	"Colorado"	"08"	"2007"	"2007"	811	4803868	16.88	16.62	0.12%
	"Colorado"	"08"	"2008"	"2008"	803	4889730	16.42	16.13	0.12%
	"Colorado"	"08"	"2009"	"2009"	941	4972195	18.93	18.73	0.14%
	"Colorado"	"08"	"2010"	"2010"	865	5029196	17.20	16.77	0.13%
	"Colorado"	"08"	"2011"	"2011"	913	5116796	17.84	17.49	0.14%
	"Colorado"	"08"	"2012"	"2012"	1052	5187582	20.28	19.68	0.16%
	"Colorado"	"08"	"2013"	"2013"	1007	5268367	19.11	18.56	0.15%
	"Colorado"	"08"	"2014"	"2014"	1083	5355866	20.22	19.86	0.17%
	"Colorado"	"08"	"2015"	"2015"	1093	5456574	20.03	19.49	0.17%
	"Colorado"	"08"	"2016"	"2016"	1168	5540545	21.08	20.48	0.18%
"Total"	"Colorado"	"08"			15427	87520147	17.63	17.39	2.37%
	"Connecticut"	"09"	"1999"	"1999"	274	3386401	8.09	7.94	0.04%
	"Connecticut"	"09"	"2000"	"2000"	304	3405565	8.93	8.75	0.05%
	"Connecticut"	"09"	"2001"	"2001"	283	3432835	8.24	8.11	0.04%
	"Connecticut"	"09"	"2002"	"2002"	260	3458749	7.52	7.33	0.04%
	"Connecticut"	"09"	"2003"	"2003"	272	3484336	7.81	7.53	0.04%
	"Connecticut"	"09"	"2004"	"2004"	294	3496094	8.41	8.15	0.05%
	"Connecticut"	"09"	"2005"	"2005"	295	3506956	8.41	8.11	0.05%
	"Connecticut"	"09"	"2006"	"2006"	292	3517460	8.30	7.98	0.04%
	"Connecticut"	"09"	"2007"	"2007"	271	3527270	7.68	7.33	0.04%
	"Connecticut"	"09"	"2008"	"2008"	315	3545579	8.88	8.47	0.05%
	"Connecticut"	"09"	"2009"	"2009"	316	3561807	8.87	8.49	0.05%
	"Connecticut"	"09"	"2010"	"2010"	353	3574097	9.88	9.35	0.05%
	"Connecticut"	"09"	"2011"	"2011"	370	3580709	10.33	9.81	0.06%
	"Connecticut"	"09"	"2012"	"2012"	368	3590347	10.25	9.86	0.06%
	"Connecticut"	"09"	"2013"	"2013"	330	3596080	9.18	8.74	0.05%
	"Connecticut"	"09"	"2014"	"2014"	379	3596677	10.54	9.78	0.06%
	"Connecticut"	"09"	"2015"	"2015"	384	3590886	10.69	9.85	0.06%
	"Connecticut"	"09"	"2016"	"2016"	397	3576452	11.10	10.11	0.06%
"Total"	"Connecticut"	"09"			5757	63428300	9.08	8.69	0.89%
	"Delaware"	"10"	"1999"	"1999"	86	774990	11.10	11.04	0.01%
	"Delaware"	"10"	"2000"	"2000"	82	783600	10.46	10.41	0.01%
	"Delaware"	"10"	"2001"	"2001"	108	795699	13.57	13.46	0.02%
	"Delaware"	"10"	"2002"	"2002"	74	806169	9.18	9.11	0.01%
	"Delaware"	"10"	"2003"	"2003"	94	818003	11.49	11.35	0.01%
	"Delaware"	"10"	"2004"	"2004"	93	830803	11.19	11.02	0.01%
	"Delaware"	"10"	"2005"	"2005"	83	845150	9.82	9.66	0.01%
	"Delaware"	"10"	"2006"	"2006"	91	859268	10.59	10.31	0.01%
	"Delaware"	"10"	"2007"	"2007"	95	871749	10.90	10.60	0.01%
	"Delaware"	"10"	"2008"	"2008"	109	883874	12.33	11.92	0.02%
	"Delaware"	"10"	"2009"	"2009"	107	891730	12.00	11.71	0.02%
	"Delaware"	"10"	"2010"	"2010"	106	897934	11.80	11.34	0.02%
	"Delaware"	"10"	"2011"	"2011"	105	907135	11.57	11.00	0.02%
	"Delaware"	"10"	"2012"	"2012"	125	917092	13.63	13.20	0.02%
	"Delaware"	"10"	"2013"	"2013"	122	925749	13.18	12.49	0.02%
	"Delaware"	"10"	"2014"	"2014"	126	935614	13.47	13.16	0.02%
	"Delaware"	"10"	"2015"	"2015"	122	945934	12.90	12.59	0.02%
	"Delaware"	"10"	"2016"	"2016"	119	952065	12.50	11.48	0.02%
"Total"	"Delaware"	"10"			1847	15642558	11.81	11.52	0.28%
	"District of Columbia"	"11"	"1999"	"1999"	30	570213	5.26	5.13	0.00%
	"District of Columbia"	"11"	"2000"	"2000"	23	572059	4.02	3.83	0.00%
	"District of Columbia"	"11"	"2001"	"2001"	40	574504	6.96	6.53	0.01%
	"District of Columbia"	"11"	"2002"	"2002"	31	573158	5.41	5.15	0.00%
	"District of Columbia"	"11"	"2003"	"2003"	36	568502	6.33	6.14	0.01%
	"District of Columbia"	"11"	"2004"	"2004"	33	567754	5.81	5.53	0.01%
	"District of Columbia"	"11"	"2005"	"2005"	33	567136	5.82	5.40	0.01%
	"District of Columbia"	"11"	"2006"	"2006"	30	570681	5.26	5.20	0.00%
	"District of Columbia"	"11"	"2007"	"2007"	36	574404	6.27	5.99	0.01%
	"District of Columbia"	"11"	"2008"	"2008"	43	580236	7.41	7.31	0.01%
	"District of Columbia"	"11"	"2009"	"2009"	29	592228	4.90	4.44	0.00%
	"District of Columbia"	"11"	"2010"	"2010"	41	601723	6.81	6.89	0.01%
	"District of Columbia"	"11"	"2011"	"2011"	37	617996	5.99	5.55	0.01%
	"District of Columbia"	"11"	"2012"	"2012"	37	632323	5.85	5.66	0.01%
	"District of Columbia"	"11"	"2013"	"2013"	38	646449	5.88	5.74	0.01%
	"District of Columbia"	"11"	"2014"	"2014"	52	658893	7.89	7.80	0.01%
	"District of Columbia"	"11"	"2015"	"2015"	34	672228	5.06	4.86	0.01%
	"District of Columbia"	"11"	"2016"	"2016"	40	681170	5.87	5.20	0.01%
"Total"	"District of Columbia"	"11"			643	10821657	5.94	5.69	0.10%
	"Florida"	"12"	"1999"	"1999"	2029	15759421	12.87	12.21	0.31%
	"Florida"	"12"	"2000"	"2000"	2086	15982378	13.05	12.41	0.32%
	"Florida"	"12"	"2001"	"2001"	2314	16356966	14.15	13.46	0.36%
	"Florida"	"12"	"2002"	"2002"	2338	16689370	14.01	13.34	0.36%
	"Florida"	"12"	"2003"	"2003"	2297	17004085	13.51	12.84	0.35%
	"Florida"	"12"	"2004"	"2004"	2389	17415318	13.72	13.04	0.37%
	"Florida"	"12"	"2005"	"2005"	2347	17842038	13.15	12.49	0.36%
	"Florida"	"12"	"2006"	"2006"	2440	18166990	13.43	12.59	0.38%
	"Florida"	"12"	"2007"	"2007"	2587	18367842	14.08	13.22	0.40%
	"Florida"	"12"	"2008"	"2008"	2740	18527305	14.79	13.86	0.42%
	"Florida"	"12"	"2009"	"2009"	2858	18652644	15.32	14.39	0.44%
	"Florida"	"12"	"2010"	"2010"	2789	18801310	14.83	13.67	0.43%
	"Florida"	"12"	"2011"	"2011"	2880	19057542	15.11	13.94	0.44%
	"Florida"	"12"	"2012"	"2012"	3002	19317568	15.54	14.35	0.46%
	"Florida"	"12"	"2013"	"2013"	2928	19552860	14.97	13.78	0.45%
	"Florida"	"12"	"2014"	"2014"	3035	19893297	15.26	13.88	0.47%
	"Florida"	"12"	"2015"	"2015"	3205	20271272	15.81	14.42	0.49%
	"Florida"	"12"	"2016"	"2016"	3143	20612439	15.25	13.96	0.48%
"Total"	"Florida"	"12"			47407	328270645	14.44	13.51	7.30%
	"Georgia"	"13"	"1999"	"1999"	873	8045965	10.85	11.15	0.13%
	"Georgia"	"13"	"2000"	"2000"	847	8186453	10.35	10.66	0.13%
	"Georgia"	"13"	"2001"	"2001"	935	8377038	11.16	11.41	0.14%
	"Georgia"	"13"	"2002"	"2002"	909	8508256	10.68	11.05	0.14%
	"Georgia"	"13"	"2003"	"2003"	972	8622793	11.27	11.62	0.15%
	"Georgia"	"13"	"2004"	"2004"	973	8769252	11.10	11.32	0.15%
	"Georgia"	"13"	"2005"	"2005"	924	8925922	10.35	10.57	0.14%
	"Georgia"	"13"	"2006"	"2006"	923	9155813	10.08	10.28	0.14%
	"Georgia"	"13"	"2007"	"2007"	997	9349988	10.66	10.88	0.15%
	"Georgia"	"13"	"2008"	"2008"	981	9504843	10.32	10.40	0.15%
	"Georgia"	"13"	"2009"	"2009"	1134	9620846	11.79	11.86	0.17%
	"Georgia"	"13"	"2010"	"2010"	1133	9687653	11.70	11.67	0.17%
	"Georgia"	"13"	"2011"	"2011"	1157	9815210	11.79	11.70	0.18%
	"Georgia"	"13"	"2012"	"2012"	1168	9919945	11.77	11.67	0.18%
	"Georgia"	"13"	"2013"	"2013"	1212	9992167	12.13	11.97	0.19%
	"Georgia"	"13"	"2014"	"2014"	1295	10097343	12.83	12.64	0.20%
	"Georgia"	"13"	"2015"	"2015"	1317	10214860	12.89	12.70	0.20%
	"Georgia"	"13"	"2016"	"2016"	1409	10310371	13.67	13.33	0.22%
"Total"	"Georgia"	"13"			19159	167104718	11.47	11.55	2.95%
	"Hawaii"	"15"	"1999"	"1999"	136	1210300	11.24	11.09	0.02%
	"Hawaii"	"15"	"2000"	"2000"	137	1211537	11.31	11.19	0.02%
	"Hawaii"	"15"	"2001"	"2001"	136	1225948	11.09	10.89	0.02%
	"Hawaii"	"15"	"2002"	"2002"	120	1239613	9.68	9.46	0.02%
	"Hawaii"	"15"	"2003"	"2003"	131	1251154	10.47	10.18	0.02%
	"Hawaii"	"15"	"2004"	"2004"	116	1273569	9.11	8.86	0.02%
	"Hawaii"	"15"	"2005"	"2005"	107	1292729	8.28	8.16	0.02%
	"Hawaii"	"15"	"2006"	"2006"	120	1309731	9.16	8.98	0.02%
	"Hawaii"	"15"	"2007"	"2007"	133	1315675	10.11	9.52	0.02%
	"Hawaii"	"15"	"2008"	"2008"	133	1332213	9.98	9.73	0.02%
	"Hawaii"	"15"	"2009"	"2009"	175	1346717	12.99	12.53	0.03%
	"Hawaii"	"15"	"2010"	"2010"	207	1360301	15.22	15.02	0.03%
	"Hawaii"	"15"	"2011"	"2011"	181	1374810	13.17	12.80	0.03%
	"Hawaii"	"15"	"2012"	"2012"	190	1392313	13.65	13.08	0.03%
	"Hawaii"	"15"	"2013"	"2013"	171	1404054	12.18	11.83	0.03%
	"Hawaii"	"15"	"2014"	"2014"	204	1419561	14.37	13.79	0.03%
	"Hawaii"	"15"	"2015"	"2015"	201	1431603	14.04	13.54	0.03%
	"Hawaii"	"15"	"2016"	"2016"	174	1428557	12.18	12.06	0.03%
"Total"	"Hawaii"	"15"			2772	23820385	11.64	11.32	0.43%
	"Idaho"	"16"	"1999"	"1999"	181	1275674	14.19	14.79	0.03%
	"Idaho"	"16"	"2000"	"2000"	167	1293953	12.91	13.30	0.03%
	"Idaho"	"16"	"2001"	"2001"	210	1319962	15.91	16.34	0.03%
	"Idaho"	"16"	"2002"	"2002"	202	1340372	15.07	15.50	0.03%
	"Idaho"	"16"	"2003"	"2003"	217	1363380	15.92	16.38	0.03%
	"Idaho"	"16"	"2004"	"2004"	236	1391802	16.96	17.57	0.04%
	"Idaho"	"16"	"2005"	"2005"	228	1428241	15.96	16.47	0.04%
	"Idaho"	"16"	"2006"	"2006"	222	1468669	15.12	15.78	0.03%
	"Idaho"	"16"	"2007"	"2007"	223	1505105	14.82	15.03	0.03%
	"Idaho"	"16"	"2008"	"2008"	252	1534320	16.42	16.66	0.04%
	"Idaho"	"16"	"2009"	"2009"	304	1554439	19.56	20.25	0.05%
	"Idaho"	"16"	"2010"	"2010"	290	1567582	18.50	18.84	0.04%
	"Idaho"	"16"	"2011"	"2011"	281	1584985	17.73	18.19	0.04%
	"Idaho"	"16"	"2012"	"2012"	297	1595728	18.61	18.98	0.05%
	"Idaho"	"16"	"2013"	"2013"	308	1612136	19.11	19.17	0.05%
	"Idaho"	"16"	"2014"	"2014"	320	1634464	19.58	20.04	0.05%
	"Idaho"	"16"	"2015"	"2015"	359	1654930	21.69	22.13	0.06%
	"Idaho"	"16"	"2016"	"2016"	351	1683140	20.85	21.39	0.05%
"Total"	"Idaho"	"16"			4648	26808882	17.34	17.73	0.72%
	"Illinois"	"17"	"1999"	"1999"	1020	12359020	8.25	8.32	0.16%
	"Illinois"	"17"	"2000"	"2000"	1003	12419293	8.08	8.13	0.15%
	"Illinois"	"17"	"2001"	"2001"	1139	12488445	9.12	9.17	0.18%
	"Illinois"	"17"	"2002"	"2002"	1145	12525556	9.14	9.15	0.18%
	"Illinois"	"17"	"2003"	"2003"	1011	12556006	8.05	8.04	0.16%
	"Illinois"	"17"	"2004"	"2004"	1028	12589773	8.17	8.12	0.16%
	"Illinois"	"17"	"2005"	"2005"	1086	12609903	8.61	8.57	0.17%
	"Illinois"	"17"	"2006"	"2006"	1010	12643955	7.99	7.92	0.16%
	"Illinois"	"17"	"2007"	"2007"	1108	12695866	8.73	8.63	0.17%
	"Illinois"	"17"	"2008"	"2008"	1198	12747038	9.40	9.25	0.18%
	"Illinois"	"17"	"2009"	"2009"	1177	12796778	9.20	9.08	0.18%
	"Illinois"	"17"	"2010"	"2010"	1178	12830632	9.18	8.97	0.18%
	"Illinois"	"17"	"2011"	"2011"	1226	12869257	9.53	9.29	0.19%
	"Illinois"	"17"	"2012"	"2012"	1292	12875255	10.03	9.80	0.20%
	"Illinois"	"17"	"2013"	"2013"	1321	12882135	10.25	9.94	0.20%
	"Illinois"	"17"	"2014"	"2014"	1398	12880580	10.85	10.46	0.22%
	"Illinois"	"17"	"2015"	"2015"	1363	12859995	10.60	10.29	0.21%
	"Illinois"	"17"	"2016"	"2016"	1415	12801539	11.05	10.75	0.22%
"Total"	"Illinois"	"17"			21118	228431026	9.24	9.12	3.25%
	"Indiana"	"18"	"1999"	"1999"	628	6044969	10.39	10.41	0.10%
	"Indiana"	"18"	"2000"	"2000"	683	6080485	11.23	11.27	0.11%
	"Indiana"	"18"	"2001"	"2001"	715	6127760	11.67	11.69	0.11%
	"Indiana"	"18"	"2002"	"2002"	743	6155967	12.07	12.11	0.11%
	"Indiana"	"18"	"2003"	"2003"	736	6196638	11.88	11.89	0.11%
	"Indiana"	"18"	"2004"	"2004"	704	6233007	11.29	11.34	0.11%
	"Indiana"	"18"	"2005"	"2005"	745	6278616	11.87	11.85	0.11%
	"Indiana"	"18"	"2006"	"2006"	824	6332669	13.01	13.00	0.13%
	"Indiana"	"18"	"2007"	"2007"	790	6379599	12.38	12.34	0.12%
	"Indiana"	"18"	"2008"	"2008"	809	6424806	12.59	12.58	0.12%
	"Indiana"	"18"	"2009"	"2009"	828	6459325	12.82	12.78	0.13%
	"Indiana"	"18"	"2010"	"2010"	864	6483802	13.33	13.08	0.13%
	"Indiana"	"18"	"2011"	"2011"	881	6516922	13.52	13.51	0.14%
	"Indiana"	"18"	"2012"	"2012"	940	6537334	14.38	14.27	0.14%
	"Indiana"	"18"	"2013"	"2013"	944	6570902	14.37	14.25	0.15%
	"Indiana"	"18"	"2014"	"2014"	948	6596855	14.37	14.28	0.15%
	"Indiana"	"18"	"2015"	"2015"	960	6619680	14.50	14.40	0.15%
	"Indiana"	"18"	"2016"	"2016"	1034	6633053	15.59	15.38	0.16%
"Total"	"Indiana"	"18"			14776	114672389	12.89	12.85	2.27%
	"Iowa"	"19"	"1999"	"1999"	305	2917634	10.45	10.30	0.05%
	"Iowa"	"19"	"2000"	"2000"	289	2926324	9.88	9.82	0.04%
	"Iowa"	"19"	"2001"	"2001"	304	2931997	10.37	10.22	0.05%
	"Iowa"	"19"	"2002"	"2002"	314	2934234	10.70	10.66	0.05%
	"Iowa"	"19"	"2003"	"2003"	352	2941999	11.96	11.87	0.05%
	"Iowa"	"19"	"2004"	"2004"	343	2953635	11.61	11.54	0.05%
	"Iowa"	"19"	"2005"	"2005"	333	2964454	11.23	11.18	0.05%
	"Iowa"	"19"	"2006"	"2006"	334	2982644	11.20	11.16	0.05%
	"Iowa"	"19"	"2007"	"2007"	322	2999212	10.74	10.66	0.05%
	"Iowa"	"19"	"2008"	"2008"	380	3016734	12.60	12.63	0.06%
	"Iowa"	"19"	"2009"	"2009"	361	3032870	11.90	11.87	0.06%
	"Iowa"	"19"	"2010"	"2010"	372	3046355	12.21	12.09	0.06%
	"Iowa"	"19"	"2011"	"2011"	422	3062309	13.78	13.91	0.06%
	"Iowa"	"19"	"2012"	"2012"	383	3074186	12.46	12.67	0.06%
	"Iowa"	"19"	"2013"	"2013"	447	3090416	14.46	14.41	0.07%
	"Iowa"	"19"	"2014"	"2014"	407	3107126	13.10	12.91	0.06%
	"Iowa"	"19"	"2015"	"2015"	433	3123899	13.86	13.89	0.07%
	"Iowa"	"19"	"2016"	"2016"	451	3134693	14.39	14.57	0.07%
"Total"	"Iowa"	"19"			6552	54240721	12.08	12.05	1.01%
	"Kansas"	"20"	"1999"	"1999"	299	2678338	11.16	11.24	0.05%
	"Kansas"	"20"	"2000"	"2000"	325	2688418	12.09	12.21	0.05%
	"Kansas"	"20"	"2001"	"2001"	293	2702162	10.84	10.93	0.05%
	"Kansas"	"20"	"2002"	"2002"	345	2713535	12.71	12.69	0.05%
	"Kansas"	"20"	"2003"	"2003"	347	2723004	12.74	12.79	0.05%
	"Kansas"	"20"	"2004"	"2004"	370	2734373	13.53	13.65	0.06%
	"Kansas"	"20"	"2005"	"2005"	362	2745299	13.19	13.34	0.06%
	"Kansas"	"20"	"2006"	"2006"	379	2762931	13.72	13.88	0.06%
	"Kansas"	"20"	"2007"	"2007"	382	2783785	13.72	13.68	0.06%
	"Kansas"	"20"	"2008"	"2008"	337	2808076	12.00	12.09	0.05%
	"Kansas"	"20"	"2009"	"2009"	382	2832704	13.49	13.59	0.06%
	"Kansas"	"20"	"2010"	"2010"	401	2853118	14.05	13.95	0.06%
	"Kansas"	"20"	"2011"	"2011"	394	2871238	13.72	13.75	0.06%
	"Kansas"	"20"	"2012"	"2012"	502	2885905	17.39	17.44	0.08%
	"Kansas"	"20"	"2013"	"2013"	425	2893957	14.69	14.71	0.07%
	"Kansas"	"20"	"2014"	"2014"	455	2904021	15.67	15.74	0.07%
	"Kansas"	"20"	"2015"	"2015"	477	2911641	16.38	16.28	0.07%
	"Kansas"	"20"	"2016"	"2016"	514	2907289	17.68	17.93	0.08%
"Total"	"Kansas"	"20"			6989	50399794	13.87	13.93	1.08%
	"Kentucky"	"21"	"1999"	"1999"	470	4018053	11.70	11.62	0.07%
	"Kentucky"	"21"	"2000"	"2000"	521	4041769	12.89	12.78	0.08%
	"Kentucky"	"21"	"2001"	"2001"	495	4068132	12.17	12.05	0.08%
	"Kentucky"	"21"	"2002"	"2002"	540	4089875	13.20	13.03	0.08%
	"Kentucky"	"21"	"2003"	"2003"	567	4117170	13.77	13.56	0.09%
	"Kentucky"	"21"	"2004"	"2004"	560	4146101	13.51	13.27	0.09%
	"Kentucky"	"21"	"2005"	"2005"	566	4182742	13.53	13.39	0.09%
	"Kentucky"	"21"	"2006"	"2006"	622	4219239	14.74	14.58	0.10%
	"Kentucky"	"21"	"2007"	"2007"	649	4256672	15.25	15.11	0.10%
	"Kentucky"	"21"	"2008"	"2008"	612	4289878	14.27	13.99	0.09%
	"Kentucky"	"21"	"2009"	"2009"	592	4317074	13.71	13.47	0.09%
	"Kentucky"	"21"	"2010"	"2010"	631	4339367	14.54	14.17	0.10%
	"Kentucky"	"21"	"2011"	"2011"	675	4369356	15.45	15.15	0.10%
	"Kentucky"	"21"	"2012"	"2012"	724	4380415	16.53	16.20	0.11%
	"Kentucky"	"21"	"2013"	"2013"	701	4395295	15.95	15.55	0.11%
	"Kentucky"	"21"	"2014"	"2014"	728	4413457	16.50	15.96	0.11%
